tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_anchor,m_internal,m_anchor_i,m_internal_i,m_tgt1,m_day
A2_k2_spike_nearest,1,2024-07-18 13:30:00+00:00,2024-07-18 13:32:00+00:00,22042.75,21907.75,2024-07-18 14:34:00+00:00,stop,-135.0,-135.75,135.0,-1.0055555555555555,-1.0,0.15,-1.0592592592592593,-271.5,21908.25,22043.0,3459,3645,22105.0,2024-07-18
A2_k2_spike_nearest,1,2024-07-19 13:30:00+00:00,2024-07-19 13:30:00+00:00,21806.0,21694.0,2024-07-19 13:40:00+00:00,target,81.75,81.25,112.0,0.7254464285714286,0.7299107142857143,0.8392857142857143,-0.24553571428571427,162.5,21694.5,21806.25,3863,3903,21887.75,2024-07-19
A2_k2_spike_nearest,1,2024-07-19 14:00:00+00:00,2024-07-19 14:00:00+00:00,21801.0,21694.0,2024-07-19 15:29:00+00:00,stop,-107.0,-107.75,107.0,-1.0070093457943925,-1.0,0.5467289719626168,-1.0771028037383177,-215.5,21694.5,21801.25,3863,3936,21919.25,2024-07-19
A2_k2_spike_nearest,1,2024-07-22 13:30:00+00:00,2024-07-22 13:31:00+00:00,21849.5,21660.75,2024-07-22 13:38:00+00:00,target,69.75,69.25,188.75,0.36688741721854307,0.3695364238410596,0.3827814569536424,-0.13112582781456952,138.5,21661.25,21849.75,4074,4202,21919.25,2024-07-22
A2_k2_spike_nearest,-1,2024-07-22 14:30:00+00:00,2024-07-22 14:35:00+00:00,21913.75,21969.75,2024-07-22 15:09:00+00:00,target,76.25,75.75,56.0,1.3526785714285714,1.3616071428571428,1.3660714285714286,-0.84375,151.5,21969.25,21913.5,4213,4218,21837.5,2024-07-22
A2_k2_spike_nearest,1,2024-07-22 14:20:00+00:00,2024-07-22 15:10:00+00:00,21837.0,21660.75,2024-07-22 16:00:00+00:00,time,-29.75,-30.25,176.25,-0.17163120567375886,-0.16879432624113475,0.2624113475177305,-0.4851063829787234,-60.5,21661.25,21837.5,4074,4216,21969.25,2024-07-22
A2_k2_spike_nearest,1,2024-07-23 13:30:00+00:00,2024-07-23 13:31:00+00:00,21891.0,21660.75,2024-07-23 13:37:00+00:00,target,36.0,35.5,230.25,0.15418023887079263,0.1563517915309446,0.1997828447339848,-0.06623235613463627,71.0,21661.25,21891.25,4074,4481,21927.0,2024-07-23
A2_k2_spike_nearest,-1,2024-07-23 13:30:00+00:00,2024-07-23 13:39:00+00:00,21939.25,21975.25,2024-07-23 13:44:00+00:00,stop,-36.0,-36.75,36.0,-1.0208333333333333,-1.0,0.2847222222222222,-1.0277777777777777,-73.5,21974.75,21939.0,4284,4466,21891.25,2024-07-23
A2_k2_spike_nearest,1,2024-07-23 14:35:00+00:00,2024-07-23 14:45:00+00:00,21902.5,21660.75,2024-07-23 15:14:00+00:00,target,87.75,87.25,241.75,0.3609100310237849,0.36297828335056875,0.38676318510858326,-0.13547052740434332,174.5,21661.25,21902.75,4074,4491,21990.25,2024-07-23
A2_k2_spike_nearest,1,2024-07-25 13:30:00+00:00,2024-07-25 13:32:00+00:00,21116.25,21027.5,2024-07-25 13:55:00+00:00,stop,-88.75,-89.5,88.75,-1.008450704225352,-1.0,0.36901408450704226,-1.0338028169014084,-179.0,21028.0,21116.5,5025,5032,21217.5,2024-07-25
A2_k2_spike_nearest,-1,2024-07-25 13:35:00+00:00,2024-07-25 15:13:00+00:00,21187.75,21781.0,2024-07-25 16:00:00+00:00,time,10.5,9.75,593.25,0.01643489254108723,0.017699115044247787,0.1731984829329962,-0.05773282764433207,19.5,21780.5,21187.5,4608,5035,21028.0,2024-07-25
A2_k2_spike_nearest,1,2024-07-26 13:30:00+00:00,2024-07-26 13:30:00+00:00,21074.0,20936.75,2024-07-26 16:00:00+00:00,time,53.75,53.0,137.25,0.3861566484517304,0.39162112932604737,0.45719489981785066,-0.6612021857923497,106.0,20937.25,21074.25,5139,5248,21179.75,2024-07-26
A2_k2_spike_nearest,1,2024-07-29 13:30:00+00:00,2024-07-29 13:30:00+00:00,21201.75,20936.75,2024-07-29 13:45:00+00:00,target,102.75,102.25,265.0,0.3858490566037736,0.3877358490566038,0.41037735849056606,-0.13867924528301886,204.5,20937.25,21202.0,5139,5547,21304.5,2024-07-29
A2_k2_spike_nearest,-1,2024-07-29 14:35:00+00:00,2024-07-29 14:46:00+00:00,21263.5,21320.25,2024-07-29 14:54:00+00:00,target,80.0,79.5,56.75,1.4008810572687225,1.4096916299559472,1.4581497797356828,-0.022026431718061675,159.0,21319.75,21263.25,5595,5599,21183.5,2024-07-29
A2_k2_spike_nearest,1,2024-07-29 13:30:00+00:00,2024-07-29 14:59:00+00:00,21161.25,20936.75,2024-07-29 16:00:00+00:00,time,42.25,41.5,224.5,0.18485523385300667,0.18819599109131402,0.24832962138084633,-0.4710467706013363,83.0,20937.25,21161.5,5139,5519,21304.5,2024-07-29
A2_k2_spike_nearest,1,2024-07-30 13:30:00+00:00,2024-07-30 13:30:00+00:00,21201.25,21018.25,2024-07-30 13:36:00+00:00,target,40.75,40.25,183.0,0.21994535519125682,0.2226775956284153,0.23497267759562843,-0.01912568306010929,80.5,21018.75,21201.5,5734,5857,21242.0,2024-07-30
A2_k2_spike_nearest,1,2024-07-30 13:30:00+00:00,2024-07-30 13:45:00+00:00,21187.0,21018.25,2024-07-30 15:01:00+00:00,stop,-168.75,-169.5,168.75,-1.0044444444444445,-1.0,0.13333333333333333,-1.108148148148148,-339.0,21018.75,21187.25,5734,5835,21242.0,2024-07-30
A2_k2_spike_nearest,1,2024-08-01 13:30:00+00:00,2024-08-01 13:36:00+00:00,21454.25,21034.0,2024-08-01 13:47:00+00:00,target,135.75,135.25,420.25,0.321832242712671,0.323022010707912,0.3408685306365259,-0.016061867935752528,270.5,21034.5,21454.5,6026,6362,21590.0,2024-08-01
A2_k2_spike_nearest,-1,2024-08-01 13:30:00+00:00,2024-08-01 13:49:00+00:00,21605.25,21659.75,2024-08-01 14:21:00+00:00,target,150.75,150.25,54.5,2.756880733944954,2.7660550458715596,3.0642201834862384,-0.3486238532110092,300.5,21659.25,21605.0,6257,6343,21454.5,2024-08-01
A2_k2_spike_nearest,1,2024-08-01 13:30:00+00:00,2024-08-01 14:29:00+00:00,21393.0,21034.0,2024-08-01 16:00:00+00:00,time,-288.25,-289.0,359.0,-0.8050139275766016,-0.802924791086351,0.09401114206128133,-0.8481894150417827,-578.0,21034.5,21393.25,6026,6217,21590.0,2024-08-01
A2_k2_spike_nearest,1,2024-08-02 13:30:00+00:00,2024-08-02 13:34:00+00:00,20487.75,20450.0,2024-08-02 13:40:00+00:00,target,202.75,202.25,37.75,5.357615894039735,5.370860927152318,5.629139072847682,-0.09271523178807947,404.5,20450.5,20488.0,6682,6687,20690.5,2024-08-02
A2_k2_spike_nearest,1,2024-08-02 13:45:00+00:00,2024-08-02 14:05:00+00:00,20484.0,20450.0,2024-08-02 14:05:00+00:00,stop,-34.0,-34.75,34.0,-1.0220588235294117,-1.0,0.22794117647058823,-1.5441176470588236,-69.5,20450.5,20484.25,6682,6693,20705.25,2024-08-02
A2_k2_spike_nearest,-1,2024-08-02 14:45:00+00:00,2024-08-02 14:49:00+00:00,20471.75,21659.75,2024-08-02 16:00:00+00:00,time,-64.25,-65.0,1188.0,-0.054713804713804715,-0.05408249158249158,0.10521885521885523,-0.0848063973063973,-130.0,21659.25,20471.5,6257,6705,20328.25,2024-08-02
A2_k2_spike_nearest,-1,2024-08-05 13:30:00+00:00,2024-08-05 13:34:00+00:00,19642.5,20924.5,2024-08-05 16:00:00+00:00,time,-406.75,-407.5,1282.0,-0.31786271450858034,-0.3172776911076443,0.042706708268330736,-0.38182527301092045,-815.0,20924.0,19642.25,6507,6964,19306.0,2024-08-05
A2_k2_spike_nearest,-1,2024-08-06 13:30:00+00:00,2024-08-06 13:30:00+00:00,20055.75,20378.5,2024-08-06 13:36:00+00:00,target,49.25,48.75,322.75,0.15104570100697134,0.15259488768396592,0.17118512780790085,-0.18745158791634392,97.5,20378.0,20055.5,7097,7237,20006.5,2024-08-06
A2_k2_spike_nearest,1,2024-08-06 13:30:00+00:00,2024-08-06 13:37:00+00:00,19994.25,19792.25,2024-08-06 13:52:00+00:00,target,61.25,60.75,202.0,0.30074257425742573,0.3032178217821782,0.33044554455445546,-0.44801980198019803,121.5,19792.75,19994.5,6981,7204,20055.5,2024-08-06
A2_k2_spike_nearest,-1,2024-08-06 13:45:00+00:00,2024-08-06 14:02:00+00:00,20116.5,20378.5,2024-08-06 16:00:00+00:00,time,-168.0,-168.75,262.0,-0.6440839694656488,-0.6412213740458015,0.191793893129771,-0.708969465648855,-337.5,20378.0,20116.25,7097,7245,19858.75,2024-08-06
A2_k2_spike_nearest,-1,2024-08-07 13:30:00+00:00,2024-08-07 13:30:00+00:00,20396.5,20405.5,2024-08-07 13:30:00+00:00,stop,-9.0,-9.75,9.0,-1.0833333333333333,-1.0,1.6944444444444444,-3.8333333333333335,-19.5,20405.0,20396.25,7494,7511,20329.75,2024-08-07
A2_k2_spike_nearest,-1,2024-08-08 13:30:00+00:00,2024-08-08 14:02:00+00:00,20196.25,20501.5,2024-08-08 16:00:00+00:00,time,-149.75,-150.5,305.25,-0.49303849303849306,-0.4905814905814906,0.10483210483210484,-0.6044226044226044,-301.0,20501.0,20196.0,7525,7794,19900.75,2024-08-08
A2_k2_spike_nearest,-1,2024-08-09 13:30:00+00:00,2024-08-09 13:30:00+00:00,20404.25,20595.5,2024-08-09 16:00:00+00:00,time,-18.25,-19.0,191.25,-0.09934640522875816,-0.09542483660130718,0.3006535947712418,-0.6183006535947713,-38.0,20595.0,20404.0,8015,8070,20346.25,2024-08-09
A2_k2_spike_nearest,1,2024-08-12 13:30:00+00:00,2024-08-12 13:30:00+00:00,20582.5,20325.0,2024-08-12 14:16:00+00:00,target,33.25,32.75,257.5,0.12718446601941746,0.129126213592233,0.16990291262135923,-0.45048543689320386,65.5,20325.5,20582.75,8062,8328,20615.75,2024-08-12
A2_k2_spike_nearest,1,2024-08-12 15:00:00+00:00,2024-08-12 15:22:00+00:00,20644.5,20325.0,2024-08-12 16:00:00+00:00,time,18.0,17.25,319.5,0.0539906103286385,0.056338028169014086,0.13771517996870108,-0.3935837245696401,34.5,20325.5,20644.75,8062,8364,20686.25,2024-08-12
A2_k2_spike_nearest,1,2024-08-13 14:30:00+00:00,2024-08-13 14:31:00+00:00,20812.75,20456.5,2024-08-13 14:46:00+00:00,target,51.75,51.25,356.25,0.14385964912280702,0.14526315789473684,0.15719298245614036,-0.04070175438596491,102.5,20457.0,20813.0,8166,8634,20864.5,2024-08-13
A2_k2_spike_nearest,-1,2024-08-14 13:30:00+00:00,2024-08-14 13:30:00+00:00,21098.0,21105.75,2024-08-14 13:30:00+00:00,stop,-7.75,-8.5,7.75,-1.096774193548387,-1.0,3.5483870967741935,-1.4838709677419355,-17.0,21105.25,21097.75,8889,8896,20946.75,2024-08-14
A2_k2_spike_nearest,1,2024-08-14 13:30:00+00:00,2024-08-14 14:10:00+00:00,20937.5,20588.25,2024-08-14 15:50:00+00:00,target,160.25,159.75,349.25,0.4574087329992842,0.458840372226199,0.4667143879742305,-0.19899785254115962,319.5,20588.75,20937.75,8593,8662,21097.75,2024-08-14
A2_k2_spike_nearest,-1,2024-08-16 13:55:00+00:00,2024-08-16 14:02:00+00:00,21477.5,21626.0,2024-08-16 16:00:00+00:00,time,-40.0,-40.75,148.5,-0.27441077441077444,-0.26936026936026936,0.28619528619528617,-0.38047138047138046,-81.5,21625.5,21477.25,9373,9455,21405.0,2024-08-16
A2_k2_spike_nearest,1,2024-08-19 13:30:00+00:00,2024-08-19 13:30:00+00:00,21543.5,21387.25,2024-08-19 14:51:00+00:00,target,38.0,37.5,156.25,0.24,0.2432,0.2832,-0.4592,75.0,21387.75,21543.75,9445,9707,21581.5,2024-08-19
A2_k2_spike_nearest,-1,2024-08-19 13:30:00+00:00,2024-08-19 14:53:00+00:00,21589.0,21631.0,2024-08-19 16:00:00+00:00,time,8.0,7.25,42.0,0.17261904761904762,0.19047619047619047,0.6488095238095238,-0.7976190476190477,14.5,21630.5,21588.75,9609,9619,21557.25,2024-08-19
A2_k2_spike_nearest,-1,2024-08-20 13:30:00+00:00,2024-08-20 13:46:00+00:00,21822.0,21873.75,2024-08-20 14:39:00+00:00,target,115.75,115.25,51.75,2.2270531400966185,2.236714975845411,2.2801932367149758,-0.8743961352657005,230.5,21873.25,21821.75,9934,9987,21706.25,2024-08-20
A2_k2_spike_nearest,1,2024-08-20 13:30:00+00:00,2024-08-20 14:42:00+00:00,21698.25,21467.0,2024-08-20 16:00:00+00:00,time,97.0,96.25,231.25,0.41621621621621624,0.41945945945945945,0.43243243243243246,-0.055135135135135134,192.5,21467.5,21698.5,9664,9796,21821.75,2024-08-20
A2_k2_spike_nearest,1,2024-08-21 13:30:00+00:00,2024-08-21 13:30:00+00:00,21778.0,21685.0,2024-08-21 13:40:00+00:00,target,20.25,19.75,93.0,0.21236559139784947,0.21774193548387097,0.26881720430107525,-0.239247311827957,39.5,21685.5,21778.25,10019,10275,21798.25,2024-08-21
A2_k2_spike_nearest,-1,2024-08-21 13:30:00+00:00,2024-08-21 13:46:00+00:00,21810.75,21873.75,2024-08-21 14:32:00+00:00,target,32.5,32.0,63.0,0.5079365079365079,0.5158730158730159,0.5396825396825397,-0.7420634920634921,64.0,21873.25,21810.5,9934,10064,21778.25,2024-08-21
A2_k2_spike_nearest,-1,2024-08-21 14:15:00+00:00,2024-08-21 14:36:00+00:00,21857.75,21873.75,2024-08-21 14:36:00+00:00,stop,-16.0,-16.75,16.0,-1.046875,-1.0,3.109375,-1.4375,-33.5,21873.25,21857.5,9934,10287,21755.75,2024-08-21
A2_k2_spike_nearest,1,2024-08-21 13:50:00+00:00,2024-08-21 14:52:00+00:00,21755.5,21685.0,2024-08-21 16:00:00+00:00,time,11.25,10.5,70.5,0.14893617021276595,0.1595744680851064,1.1560283687943262,-0.16312056737588654,21.0,21685.5,21755.75,10019,10282,21867.25,2024-08-21
A2_k2_spike_nearest,1,2024-08-22 13:45:00+00:00,2024-08-22 14:06:00+00:00,21880.25,21713.25,2024-08-22 15:37:00+00:00,stop,-167.0,-167.75,167.0,-1.0044910179640718,-1.0,0.12425149700598802,-1.0164670658682635,-335.5,21713.75,21880.5,10311,10545,21968.25,2024-08-22
A2_k2_spike_nearest,1,2024-08-23 13:30:00+00:00,2024-08-23 13:31:00+00:00,21659.0,21582.0,2024-08-23 14:01:00+00:00,target,114.75,114.25,77.0,1.4837662337662338,1.4902597402597402,1.6850649350649352,-0.12987012987012986,228.5,21582.5,21659.25,10702,10796,21773.75,2024-08-23
A2_k2_spike_nearest,1,2024-08-23 13:30:00+00:00,2024-08-23 14:48:00+00:00,21584.0,21582.0,2024-08-23 14:51:00+00:00,stop,-2.0,-2.75,2.0,-1.375,-1.0,48.0,-9.375,-5.5,21582.5,21584.25,10702,10705,21773.75,2024-08-23
A2_k2_spike_nearest,1,2024-08-26 13:30:00+00:00,2024-08-26 13:31:00+00:00,21687.25,21534.0,2024-08-26 13:33:00+00:00,target,45.75,45.25,153.25,0.29526916802610115,0.29853181076672103,0.3278955954323002,-0.013050570962479609,90.5,21534.5,21687.5,10872,11088,21733.0,2024-08-26
A2_k2_spike_nearest,1,2024-08-26 13:45:00+00:00,2024-08-26 13:45:00+00:00,21685.0,21534.0,2024-08-26 14:31:00+00:00,stop,-151.0,-151.75,151.0,-1.0049668874172186,-1.0,0.1291390728476821,-1.1009933774834437,-303.5,21534.5,21685.25,10872,11109,21744.0,2024-08-26
A2_k2_spike_nearest,-1,2024-08-26 15:15:00+00:00,2024-08-26 15:23:00+00:00,21559.25,21846.25,2024-08-26 16:00:00+00:00,time,60.75,60.0,287.0,0.20905923344947736,0.21167247386759583,0.2587108013937282,-0.06010452961672474,120.0,21845.75,21559.0,10844,11127,21449.0,2024-08-26
A2_k2_spike_nearest,-1,2024-08-27 14:10:00+00:00,2024-08-27 14:10:00+00:00,21513.5,21789.25,2024-08-27 16:00:00+00:00,time,-39.25,-40.0,275.75,-0.14505893019038985,-0.14233907524932005,0.06618313689936536,-0.44786944696282865,-80.0,21788.75,21513.25,11044,11390,21384.25,2024-08-27
A2_k2_spike_nearest,-1,2024-08-28 13:30:00+00:00,2024-08-28 13:30:00+00:00,21593.75,21637.5,2024-08-28 13:45:00+00:00,target,68.75,68.25,43.75,1.56,1.5714285714285714,2.097142857142857,-0.12571428571428572,136.5,21637.0,21593.5,11403,11639,21525.0,2024-08-28
A2_k2_spike_nearest,-1,2024-08-29 13:30:00+00:00,2024-08-29 13:31:00+00:00,21459.25,21619.75,2024-08-29 14:00:00+00:00,stop,-160.5,-161.25,160.5,-1.0046728971962617,-1.0,0.22741433021806853,-1.0498442367601246,-322.5,21619.25,21459.0,11628,11896,21385.5,2024-08-29
A2_k2_spike_nearest,1,2024-08-29 15:20:00+00:00,2024-08-29 15:20:00+00:00,21563.5,21081.0,2024-08-29 16:00:00+00:00,time,11.5,10.75,482.5,0.02227979274611399,0.02383419689119171,0.07150259067357513,-0.06217616580310881,21.5,21081.5,21563.75,11760,11956,21634.5,2024-08-29
A2_k2_spike_nearest,-1,2024-08-30 13:30:00+00:00,2024-08-30 13:30:00+00:00,21517.5,21635.0,2024-08-30 13:34:00+00:00,target,58.5,58.0,117.5,0.49361702127659574,0.4978723404255319,0.5085106382978724,-0.01702127659574468,116.0,21634.5,21517.25,11953,12201,21459.0,2024-08-30
A2_k2_spike_nearest,-1,2024-08-30 13:45:00+00:00,2024-08-30 13:45:00+00:00,21519.75,21635.0,2024-08-30 14:57:00+00:00,target,69.0,68.5,115.25,0.5943600867678959,0.5986984815618221,0.8915401301518439,-0.4403470715835141,137.0,21634.5,21519.5,11953,12213,21450.75,2024-08-30
A2_k2_spike_nearest,1,2024-08-30 13:30:00+00:00,2024-08-30 15:00:00+00:00,21393.5,21081.0,2024-08-30 16:00:00+00:00,time,10.75,10.0,312.5,0.032,0.0344,0.1672,-0.1176,20.0,21081.5,21393.75,11760,12115,21517.25,2024-08-30
A2_k2_spike_nearest,1,2024-09-02 14:00:00+00:00,2024-09-02 14:02:00+00:00,21556.25,21312.0,2024-09-02 14:36:00+00:00,target,31.5,31.0,244.25,0.1269191402251791,0.12896622313203684,0.1586489252814739,-0.10644831115660185,62.0,21312.5,21556.5,12250,12490,21587.75,2024-09-02
A2_k2_spike_nearest,1,2024-09-02 15:25:00+00:00,2024-09-02 15:27:00+00:00,21594.5,21312.0,2024-09-02 16:00:00+00:00,time,1.25,0.5,282.5,0.0017699115044247787,0.004424778761061947,0.019469026548672566,-0.035398230088495575,1.0,21312.5,21594.75,12250,12508,21612.25,2024-09-02
A2_k2_spike_nearest,1,2024-09-03 13:30:00+00:00,2024-09-03 13:30:00+00:00,21405.75,21399.5,2024-09-03 13:30:00+00:00,stop,-6.25,-7.0,6.25,-1.12,-1.0,3.2,-2.2,-14.0,21400.0,21406.0,12688,12711,21464.5,2024-09-03
