tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_range_lo,m_range_hi,m_ob_lo,m_ob_hi,m_msb_i,m_sweep_low,m_gen_high
B1_H4_M15_breaker,-1,2025-08-21 05:15:00+00:00,2025-08-21 05:14:00+00:00,24323.25,24350.0,2025-08-21 06:10:00+00:00,stop,-26.5,-27.5,26.75,-1.02803738317757,-0.9906542056074766,0.4485981308411215,-1.1308411214953271,-55.0,24451.75,24035.0,24344.5,24439.25,1753,24349.75,24336.75
B1_H4_M15_breaker,-1,2025-09-03 06:00:00+00:00,2025-09-03 05:59:00+00:00,24316.75,24340.5,2025-09-03 06:23:00+00:00,stop,-23.5,-24.5,23.75,-1.0315789473684212,-0.9894736842105263,0.3263157894736842,-1.0210526315789474,-49.0,24510.75,24024.75,24371.25,24506.75,1805,24340.25,24317.5
B1_H4_M15_breaker,1,2025-09-17 18:00:00+00:00,2025-09-17 17:59:00+00:00,25211.5,25133.5,2025-09-17 18:13:00+00:00,stop,-77.75,-78.75,78.0,-1.0096153846153846,-0.9967948717948718,0.8910256410256411,-1.3044871794871795,-157.5,25075.25,25403.5,25075.25,25159.0,1860,25133.75,25203.0
B1_H4_M15_breaker,1,2025-09-23 22:15:00+00:00,2025-09-23 22:14:00+00:00,25614.5,25540.25,2025-09-24 15:10:00+00:00,stop,-74.0,-75.0,74.25,-1.0101010101010102,-0.9966329966329966,0.7441077441077442,-1.037037037037037,-150.0,25505.0,25783.75,25505.0,25632.5,1891,25540.5,25602.5
B1_H4_M15_breaker,-1,2025-10-06 07:45:00+00:00,2025-10-06 07:44:00+00:00,25830.5,25866.0,2025-10-06 08:06:00+00:00,stop,-35.25,-36.25,35.5,-1.0211267605633803,-0.9929577464788732,0.2112676056338028,-1.1549295774647887,-72.5,25953.5,25679.5,25829.5,25950.5,1945,25865.75,25840.75
B1_H4_M15_breaker,-1,2025-10-15 13:45:00+00:00,2025-10-15 13:44:00+00:00,25698.0,25782.0,2025-10-15 14:00:00+00:00,stop,-83.75,-84.75,84.0,-1.0089285714285714,-0.9970238095238095,0.5297619047619048,-1.1041666666666667,-169.5,25801.0,25179.75,25654.0,25801.0,1984,25781.75,25699.75
B1_H4_M15_breaker,-1,2025-11-05 21:15:00+00:00,2025-11-05 21:14:00+00:00,26461.0,26635.25,2025-11-06 16:25:00+00:00,target,422.0,421.25,174.25,2.417503586800574,2.4218077474892397,2.45480631276901,-0.6843615494978479,842.5,26650.25,26039.25,26419.5,26637.5,2078,26635.0,26496.5
B1_H4_M15_breaker,1,2025-11-12 21:00:00+00:00,2025-11-12 20:59:00+00:00,26382.5,26300.25,2025-11-12 23:04:00+00:00,stop,-82.0,-83.0,82.25,-1.0091185410334347,-0.9969604863221885,0.3465045592705167,-1.209726443768997,-166.0,26235.0,26587.0,26352.75,26502.25,2109,26300.5,26381.0
B1_H4_M15_breaker,1,2025-12-01 14:15:00+00:00,2025-12-01 14:14:00+00:00,26053.75,25967.0,2025-12-01 14:43:00+00:00,stop,-86.5,-87.5,86.75,-1.0086455331412103,-0.9971181556195965,0.25936599423631124,-1.0172910662824208,-175.0,25891.25,26298.75,25875.25,26038.0,2182,25967.25,26041.25
B1_H4_M15_breaker,-1,2025-12-17 00:15:00+00:00,2025-12-17 00:14:00+00:00,25804.75,25877.25,2025-12-17 02:30:00+00:00,stop,-72.25,-73.25,72.5,-1.0103448275862068,-0.996551724137931,0.14482758620689656,-1.0793103448275863,-146.5,26023.25,25582.5,25887.75,26099.0,2249,25877.0,25812.25
B1_H4_M15_breaker,-1,2025-12-19 12:45:00+00:00,2025-12-19 12:44:00+00:00,25843.25,25921.25,2025-12-19 14:30:00+00:00,stop,-77.75,-78.75,78.0,-1.0096153846153846,-0.9967948717948718,0.5384615384615384,-1.0961538461538463,-157.5,26022.5,25415.25,25782.0,26005.5,2259,25921.0,25849.0
B1_H4_M15_breaker,-1,2026-01-06 08:15:00+00:00,2026-01-06 08:14:00+00:00,26116.0,26202.25,2026-01-06 14:30:00+00:00,stop,-86.0,-87.0,86.25,-1.008695652173913,-0.9971014492753624,0.7130434782608696,-1.008695652173913,-174.0,26331.0,25792.75,26122.5,26331.0,2318,26202.0,26135.0
B1_H4_M15_breaker,-1,2026-01-15 15:00:00+00:00,2026-01-15 14:59:00+00:00,26391.25,26482.0,2026-01-16 10:48:00+00:00,be,0.25,-0.75,90.75,-0.008264462809917356,0.0027548209366391185,2.0165289256198347,-0.837465564738292,-1.5,26454.25,25948.75,26330.75,26454.25,2364,26481.75,26418.25
B1_H4_M15_breaker,1,2026-02-19 15:00:00+00:00,2026-02-19 14:59:00+00:00,25409.5,25289.75,2026-02-19 18:20:00+00:00,stop,-119.5,-120.5,119.75,-1.0062630480167014,-0.9979123173277662,0.6659707724425887,-1.1189979123173277,-241.0,25229.5,25656.0,25229.5,25417.0,2512,25290.0,25408.5
B1_H4_M15_breaker,-1,2026-02-20 10:30:00+00:00,2026-02-20 10:29:00+00:00,25453.75,25513.0,2026-02-20 13:40:00+00:00,target,178.5,177.75,59.25,3.0,3.0126582278481013,3.210970464135021,-0.18143459915611815,355.5,25581.75,25275.5,25443.75,25549.75,2518,25512.75,25458.0
B1_H4_M15_breaker,1,2026-02-23 06:15:00+00:00,2026-02-23 06:14:00+00:00,25381.75,25334.25,2026-02-23 15:05:00+00:00,be,0.25,-0.75,47.5,-0.015789473684210527,0.005263157894736842,3.9105263157894736,-0.26842105263157895,-1.5,25204.5,25667.25,25204.5,25512.75,2526,25334.5,25380.5
B1_H4_M15_breaker,-1,2026-02-24 05:30:00+00:00,2026-02-24 05:29:00+00:00,25389.5,25418.0,2026-02-24 10:03:00+00:00,be,0.25,-0.75,28.5,-0.02631578947368421,0.008771929824561403,3.543859649122807,-0.24561403508771928,-1.5,25567.5,25195.25,25334.5,25531.75,2532,25417.75,25392.75
B1_H4_M15_breaker,-1,2026-03-16 14:45:00+00:00,2026-03-16 14:44:00+00:00,25171.75,25293.5,2026-03-16 19:09:00+00:00,stop,-121.5,-122.5,121.75,-1.0061601642710472,-0.997946611909651,0.34496919917864477,-1.1765913757700206,-245.0,25332.5,24797.5,25052.5,25332.5,2616,25293.25,25175.0
B1_H4_M15_breaker,-1,2026-03-20 00:30:00+00:00,2026-03-20 00:29:00+00:00,24910.0,24974.75,2026-03-20 01:46:00+00:00,stop,-64.5,-65.5,64.75,-1.0115830115830116,-0.9961389961389961,0.18146718146718147,-1.0308880308880308,-131.0,25041.25,24640.25,24874.0,24986.5,2639,24974.5,24921.0
B1_H4_M15_breaker,-1,2026-04-29 07:00:00+00:00,2026-04-29 06:59:00+00:00,27581.75,27634.5,2026-04-29 14:28:00+00:00,be,0.25,-0.75,52.75,-0.014218009478672985,0.004739336492890996,2.6824644549763033,-0.43601895734597157,-1.5,27828.5,27322.25,27623.25,27756.0,2804,27634.25,27592.25
B1_H4_M15_breaker,-1,2026-05-13 12:30:00+00:00,2026-05-13 12:29:00+00:00,29673.25,29718.5,2026-05-13 15:42:00+00:00,be,0.25,-0.75,45.25,-0.016574585635359115,0.0055248618784530384,6.232044198895028,-0.09944751381215469,-1.5,29772.5,29057.25,29563.0,29796.5,2864,29718.25,29683.5
B1_H4_M15_breaker,1,2026-05-28 01:00:00+00:00,2026-05-28 00:59:00+00:00,30387.5,30278.25,2026-05-28 03:08:00+00:00,stop,-109.0,-110.0,109.25,-1.0068649885583525,-0.9977116704805492,0.08466819221967964,-1.1098398169336385,-220.0,30201.5,30696.0,30201.5,30435.0,2927,30278.5,30381.0
B1_H4_M15_breaker,1,2026-06-02 04:30:00+00:00,2026-06-02 04:29:00+00:00,30721.25,30633.5,2026-06-02 15:56:00+00:00,target,287.0,286.25,87.75,3.262108262108262,3.2706552706552707,3.324786324786325,-0.1396011396011396,572.5,30607.0,31008.0,30607.0,30908.0,2949,30633.75,30718.0
B1_H4_M15_breaker,-1,2026-06-12 05:45:00+00:00,2026-06-12 05:44:00+00:00,29796.0,29873.0,2026-06-12 08:04:00+00:00,be,0.25,-0.75,77.0,-0.00974025974025974,0.003246753246753247,2.844155844155844,-0.06818181818181818,-1.5,30163.0,28543.25,29618.5,30012.75,2985,29872.75,29808.0
B1_H4_M15_breaker,-1,2026-06-18 04:15:00+00:00,2026-06-18 04:14:00+00:00,30357.5,30419.25,2026-06-18 06:59:00+00:00,stop,-61.5,-62.5,61.75,-1.0121457489878543,-0.9959514170040485,1.1902834008097165,-1.1174089068825912,-125.0,30584.25,29922.0,30309.0,30526.75,3022,30419.0,30372.75
