tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_one,m_zero,m_level,m_bias,m_disp_i
F1_ote62_sl100_PD,-1,2022-02-16 14:15:00+00:00,2022-02-16 16:56:00+00:00,1.1379834,1.13953,2022-02-16 19:22:00+00:00,stop,-0.0015465999999999536,-0.0016365999999998625,0.0015465999999999536,-1.0581921634552642,-1.0,0.6099831889305288,-1.0452605715763719,-163.65999999998624,1.13953,1.13546,1.13681,-1,3136
F1_ote62_sl100_PD,-1,2022-03-09 11:30:00+00:00,2022-03-09 12:01:00+00:00,1.0973258,1.09926,2022-03-09 13:12:00+00:00,stop,-0.001934199999999997,-0.002024199999999906,0.001934199999999997,-1.0465308654740508,-1.0,0.4993278874986595,-1.0051700961638226,-202.4199999999906,1.09926,1.09417,1.09582,-1,4565
F1_ote62_sl100_PD,-1,2022-03-16 12:45:00+00:00,2022-03-16 14:14:00+00:00,1.1010412,1.10247,2022-03-16 14:14:00+00:00,stop,-0.0014288000000000078,-0.0015187999999999168,0.0014288000000000078,-1.0629899216124779,-1.0,0.05683090705495106,-1.0279955207165579,-151.87999999999167,1.10247,1.09871,1.10196,-1,5054
F1_ote62_sl100_PD,-1,2022-07-13 13:45:00+00:00,2022-07-13 15:42:00+00:00,1.0062882,1.01013,2022-07-13 15:48:00+00:00,stop,-0.0038418000000000063,-0.003931799999999915,0.0038418000000000063,-1.0234265188192797,-1.0,0.17392888750065244,-1.1405591129158166,-393.1799999999915,1.01013,1.00002,1.00738,-1,13210
F1_ote62_sl100_PD,-1,2022-08-30 13:45:00+00:00,2022-08-30 14:32:00+00:00,1.0037068,1.00547,2022-08-30 15:03:00+00:00,target,0.0028767999999999017,0.0028067999999999015,0.0017632000000000758,1.591878402903687,1.6315789473682951,1.7109800362975278,-0.25136116152441407,280.6799999999902,1.00547,1.00083,1.00291,-1,16474
F1_ote62_sl100_PD,1,2022-10-28 14:15:00+00:00,2022-10-28 15:10:00+00:00,0.9950554,0.99265,2022-10-31 08:02:00+00:00,stop,-0.002405400000000002,-0.002495400000000022,0.002405400000000002,-1.037415814417569,-1.0,0.7294420886338813,-1.2161802610792698,-249.5400000000022,0.99265,0.99898,0.99575,1,20604
F1_ote62_sl100_PD,1,2022-12-15 13:45:00+00:00,2022-12-15 15:31:00+00:00,1.0629250000000001,1.06055,2022-12-15 17:09:00+00:00,stop,-0.002375000000000016,-0.002464999999999925,0.002375000000000016,-1.0378947368420668,-1.0,1.1599999999999253,-1.0926315789474137,-246.49999999999253,1.06055,1.0668,1.06187,1,23866
F1_ote62_sl100_PD,1,2023-01-03 13:45:00+00:00,2023-01-03 16:10:00+00:00,1.0537602000000001,1.05194,2023-01-03 19:46:00+00:00,target,0.0029697999999998004,0.0028997999999998,0.0018202000000000496,1.5931216349850132,1.631578947368267,1.6755301615206006,-0.027579386880683947,289.97999999998,1.05194,1.05673,1.06499,1,25114
F1_ote62_sl100_PD,-1,2023-05-30 14:00:00+00:00,2023-05-30 15:35:00+00:00,1.0737,1.07465,2023-05-30 17:00:00+00:00,target,0.0015500000000001624,0.0014800000000001624,0.0009500000000000064,1.5578947368422658,1.631578947368581,1.7157894736842203,-0.42105263157889816,148.00000000001623,1.07465,1.07215,1.07434,-1,33167
F1_ote62_sl100_PD,1,2023-10-13 13:30:00+00:00,2023-10-13 14:21:00+00:00,1.0522412,1.05139,2023-10-13 15:00:00+00:00,stop,-0.0008512000000000519,-0.0009411999999999609,0.0008512000000000519,-1.1057330827066536,-1.0,0.8796992481202399,-1.1292293233083268,-94.11999999999608,1.05139,1.05363,1.05257,1,41334
F1_ote62_sl100_PD,-1,2023-10-17 13:45:00+00:00,2023-10-17 15:10:00+00:00,1.056372,1.05793,2023-10-17 15:23:00+00:00,stop,-0.0015579999999999483,-0.0016479999999998573,0.0015579999999999483,-1.057766367137299,-1.0,0.09756097560985691,-1.3465982028241352,-164.79999999998572,1.05793,1.05383,1.05627,-1,41527
F1_ote62_sl100_PD,1,2023-11-08 11:15:00+00:00,2023-11-08 13:25:00+00:00,1.0665228,1.06593,2023-11-08 14:03:00+00:00,target,0.0009672000000000569,0.0008972000000000569,0.0005927999999999489,1.5134952766533978,1.6315789473686577,1.7834008097167198,-0.8650472334685141,89.7200000000057,1.06593,1.06749,1.0664,1,43053
F1_ote62_sl100_PD,1,2023-11-10 08:30:00+00:00,2023-11-10 15:00:00+00:00,1.0664398,1.0656,2023-11-10 15:15:00+00:00,target,0.001370199999999988,0.0013001999999999881,0.0008397999999998351,1.5482257680402993,1.6315789473687272,1.8101929030726138,-0.23791378899726176,130.01999999999882,1.0656,1.06781,1.06601,1,43234
F1_ote62_sl100_PD,-1,2023-11-13 12:15:00+00:00,2023-11-13 15:53:00+00:00,1.0691344,1.07013,2023-11-13 16:42:00+00:00,stop,-0.0009955999999999854,-0.0010855999999998943,0.0009955999999999854,-1.090397750100352,-1.0,0.5869827239856971,-1.050220972277907,-108.55999999998943,1.07013,1.06751,1.06927,-1,43345
F1_ote62_sl100_PD,1,2023-11-30 12:45:00+00:00,2023-11-30 13:57:00+00:00,1.0917132,1.0909,2023-11-30 14:00:00+00:00,stop,-0.0008132000000000694,-0.0009031999999999784,0.0008132000000000694,-1.1106738809639711,-1.0,0.6109198229215574,-1.1721593703886093,-90.31999999999783,1.0909,1.09304,1.09601,1,44595
F1_ote62_sl100_PD,1,2023-12-29 12:30:00+00:00,2023-12-29 12:55:00+00:00,1.1058032,1.10442,2023-12-29 15:49:00+00:00,be,0.0,-8.999999999990897e-05,0.0013832000000000289,-0.06506651243486632,0.0,1.4725274725274056,-0.8264893001735013,-8.999999999990898,1.10442,1.10806,1.10552,1,46549
F1_ote62_sl100_PD,1,2024-04-11 08:15:00+00:00,2024-04-11 10:40:00+00:00,1.0732504,1.07265,2024-04-11 11:15:00+00:00,stop,-0.0006003999999999454,-0.0006903999999998544,0.0006003999999999454,-1.1499000666221137,-1.0,0.16588940706193628,-1.049966688874416,-69.03999999998544,1.07265,1.07423,1.07288,1,53516
F1_ote62_sl100_PD,1,2024-04-12 15:00:00+00:00,2024-04-12 15:07:00+00:00,1.0635802,1.06309,2024-04-12 15:10:00+00:00,stop,-0.0004901999999999962,-0.0005801999999999051,0.0004901999999999962,-1.183598531211566,-1.0,0.4891880864951103,-1.101999184006744,-58.01999999999052,1.06309,1.06438,1.06992,1,53639
F1_ote62_sl100_PD,1,2024-05-09 11:15:00+00:00,2024-05-09 12:04:00+00:00,1.073056,1.0726,2024-05-09 12:34:00+00:00,stop,-0.00045600000000001195,-0.0005459999999999209,0.00045600000000001195,-1.1973684210524267,-1.0,0.6447368421052824,-1.109649122807246,-54.59999999999209,1.0726,1.0738,1.0735,1,55448
F1_ote62_sl100_PD,1,2024-05-23 09:15:00+00:00,2024-05-23 15:52:00+00:00,1.0823534,1.08124,2024-05-23 18:45:00+00:00,stop,-0.0011133999999999311,-0.00120339999999984,0.0011133999999999311,-1.0808334830248918,-1.0,0.6795401472967074,-1.1257409735944293,-120.339999999984,1.08124,1.08417,1.08174,1,56400
F1_ote62_sl100_PD,-1,2024-07-31 13:00:00+00:00,2024-07-31 13:20:00+00:00,1.0835046,1.08401,2024-07-31 13:25:00+00:00,stop,-0.0005053999999999892,-0.0005953999999998981,0.0005053999999999892,-1.1780767708743785,-1.0,0.1476058567472049,-1.0395726157501612,-59.53999999998982,1.08401,1.08268,1.08356,-1,61119
F1_ote62_sl100_PD,-1,2024-09-06 08:45:00+00:00,2024-09-06 09:00:00+00:00,1.1117038,1.11208,2024-09-06 09:53:00+00:00,stop,-0.0003762000000000487,-0.00046619999999995766,0.0003762000000000487,-1.2392344497604926,-1.0,1.0202020202020083,-1.0531632110576992,-46.61999999999577,1.11208,1.11109,1.11197,-1,63694
F1_ote62_sl100_PD,-1,2024-09-20 08:45:00+00:00,2024-09-20 13:58:00+00:00,1.1176214,1.11818,2024-09-20 14:17:00+00:00,target,0.0009113999999998956,0.0008413999999998957,0.0005585999999999647,1.5062656641603094,1.6315789473683373,1.9538131041891043,-0.1586108127461508,84.13999999998957,1.11818,1.11671,1.11787,-1,64654
F1_ote62_sl100_PD,-1,2024-10-30 10:45:00+00:00,2024-10-30 14:08:00+00:00,1.0848546000000001,1.08593,2024-10-30 15:31:00+00:00,stop,-0.0010753999999999486,-0.0011653999999998576,0.0010753999999999486,-1.0836897898455582,-1.0,0.608703738144032,-1.018597731076725,-116.53999999998575,1.08593,1.0831,1.08263,-1,67350
