tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_one,m_zero,m_level,m_bias,m_disp_i
F2_ote705_sl90_PD,1,2022-02-02 13:45:00+00:00,2022-02-02 14:46:00+00:00,114.213425,114.17150000000001,2022-02-02 15:47:00+00:00,target,0.15157499999999402,0.141074999999994,0.041924999999991996,3.3649373881937015,3.615384615385163,3.758497316637432,-0.439475253429009,94.049999999996,114.15,114.365,114.566,1,2174
F2_ote705_sl90_PD,1,2022-03-01 13:30:00+00:00,2022-03-01 15:47:00+00:00,114.77052499999999,114.73249999999999,2022-03-01 16:14:00+00:00,target,0.13747500000000912,0.1269750000000091,0.03802500000000464,3.339250493096479,3.6153846153844142,3.6942800788952557,-0.5397764628531132,84.65000000000607,114.713,114.908,114.86,1,3997
F2_ote705_sl90_PD,1,2022-07-19 13:15:00+00:00,2022-07-19 14:24:00+00:00,137.463,137.4082,2022-07-19 14:58:00+00:00,target,0.1988100000000088,0.18850000000001227,0.05480000000000018,3.4397810218980225,3.6279197080293457,3.7591240875915437,-0.3467153284672517,125.66666666667484,137.38,137.662,137.889,1,13590
F2_ote705_sl90_PD,-1,2022-10-28 12:30:00+00:00,2022-10-28 13:47:00+00:00,147.69037500000002,147.8025,2022-10-28 13:49:00+00:00,stop,-0.11212499999999181,-0.12462500000000136,0.11212499999999181,-1.1114827201784656,-1.0,0.44035674470483616,-1.0312151616497154,-83.08333333333424,147.86,147.285,146.936,-1,20587
F2_ote705_sl90_PD,-1,2022-12-27 15:30:00+00:00,2022-12-27 16:36:00+00:00,133.48285,133.555,2022-12-27 20:53:00+00:00,stop,-0.0721499999999935,-0.08465000000000304,0.0721499999999935,-1.173250173250321,-1.0,2.0907830907835523,-1.0831600831597,-56.433333333335355,133.592,133.222,133.19,-1,24631
F2_ote705_sl90_PD,1,2023-04-26 12:45:00+00:00,2023-04-26 14:22:00+00:00,133.43546,133.3208,2023-04-26 14:23:00+00:00,stop,-0.11466000000001486,-0.12716000000002442,0.11466000000001486,-1.1090179661608925,-1.0,0.19658119658110337,-1.695970695970409,-84.77333333334961,133.262,133.85,133.438,1,31492
F2_ote705_sl90_PD,-1,2023-05-10 09:00:00+00:00,2023-05-10 13:25:00+00:00,135.39525,135.444,2023-05-10 13:30:00+00:00,target,0.17625000000001023,0.16575000000001022,0.048749999999984084,3.4000000000013197,3.6153846153860054,14.076923076927697,-0.466666666666278,110.5000000000068,135.469,135.219,135.324,-1,32149
F2_ote705_sl90_PD,1,2023-11-17 11:45:00+00:00,2023-11-17 12:40:00+00:00,149.33592,149.2626,2023-11-17 12:47:00+00:00,stop,-0.07331999999999539,-0.08582000000000493,0.07331999999999539,-1.1704855428261092,-1.0,0.32842334970032483,-1.3355155482814232,-57.21333333333662,149.225,149.601,150.285,1,43685
F2_ote705_sl90_PD,-1,2024-01-02 15:00:00+00:00,2024-01-02 15:51:00+00:00,142.00773,142.1454,2024-01-02 23:32:00+00:00,stop,-0.13766999999998575,-0.1501699999999953,0.13766999999998575,-1.0907968330065436,-1.0,2.126316554078857,-1.004358247984249,-100.1133333333302,142.216,141.51,141.912,-1,46612
F2_ote705_sl90_PD,-1,2024-05-22 14:45:00+00:00,2024-05-22 15:57:00+00:00,156.54243,156.59040000000002,2024-05-22 19:11:00+00:00,stop,-0.04797000000002072,-0.06047000000003027,0.04797000000002072,-1.2605795288722983,-1.0,1.9476756306018712,-1.2418178027930409,-40.31333333335351,156.615,156.369,156.545,-1,56303
F2_ote705_sl90_PD,1,2024-09-06 09:00:00+00:00,2024-09-06 13:31:00+00:00,142.195485,142.1013,2024-09-06 13:31:00+00:00,stop,-0.09418499999998176,-0.1066849999999913,0.09418499999998176,-1.1327175240219989,-1.0,5.038116472900023,-1.5871423262730529,-71.12333333332754,142.053,142.536,142.847,1,63656
F2_ote705_sl90_PD,-1,2024-09-20 14:00:00+00:00,2024-09-20 15:01:00+00:00,144.177775,144.3445,2024-09-20 15:21:00+00:00,stop,-0.16672500000001378,-0.17922500000002334,0.16672500000001378,-1.0749737591843367,-1.0,0.8863397810765246,-1.0029989503673002,-119.48333333334888,144.43,143.575,143.944,-1,64636
F2_ote705_sl90_PD,1,2024-10-31 11:15:00+00:00,2024-10-31 15:50:00+00:00,152.1629,152.003,2024-11-01 00:00:00+00:00,stop,-0.1599000000000217,-0.19640000000000374,0.1599000000000217,-1.2282676672919144,-1.0,1.213883677298095,-1.5128205128204035,-130.9333333333358,151.921,152.741,152.778,1,67381
