session,c0,p1530,p1600,r_rod,side,gross,pnl,traded,always_long_pnl,r_onfh,onfh_pnl,notional
2026-09-02,29126.75,29167.25,29190.5,0.0013904743920967189,1,465.0,451.5,True,451.5,-0.0022144592170427746,-478.5,583345.0
2026-09-03,29190.5,29533.25,29531.0,0.011741833815796188,1,-45.0,-58.5,True,-58.5,0.004881725218821131,-58.5,590665.0
2026-09-04,29531.0,29526.5,29568.25,-0.00015238224238933729,-1,-835.0,-848.5,True,821.5,0.005418035284954881,821.5,590530.0
2026-09-08,29603.5,29564.0,29542.75,-0.001334301687300532,-1,425.0,411.5,True,-438.5,-0.0034033137973550343,411.5,591280.0
2026-09-09,29542.75,29451.5,29455.25,-0.003088744277360722,-1,-75.0,-88.5,True,61.5,0.0005331257245855259,61.5,589030.0
2026-09-10,29455.25,29160.0,29139.5,-0.010023679989136114,-1,410.0,396.5,True,-423.5,-0.012069155753218874,396.5,583200.0
2026-09-11,29139.5,29415.0,29386.75,0.009454520496233743,1,-565.0,-578.5,True,-578.5,0.011436366444173673,-578.5,588300.0
2026-09-14,29386.75,29523.5,29449.5,0.004653457765829927,1,-1480.0,-1493.5,True,-1493.5,-0.003181706040987886,1466.5,590470.0
2026-09-15,29449.5,29238.25,29251.75,-0.007173296660384687,-1,-270.0,-283.5,True,256.5,-0.0006876177863800459,-283.5,584765.0
2026-09-16,29251.75,29132.0,29254.25,-0.004093772167477194,-1,-2445.0,-2458.5,True,2431.5,0.00776021947404848,2431.5,582640.0
2026-09-17,29254.25,29732.0,29745.0,0.01633096045873672,1,260.0,246.5,True,246.5,0.014861088559781965,246.5,594640.0
2026-09-18,29745.0,29831.25,29916.5,0.002899646999495742,1,1705.0,1691.5,True,1691.5,0.0010674062867708223,1691.5,596625.0
