entry_ts,exit_ts,session,side,entry_price,exit_price,stop_price,tp1_price,runner_target_price,contracts,risk_dollars,pnl,gross_pnl,tp1_hit,tp1_gross_pnl,runner_gross_pnl,reason,htf_timeframe,sweep_pool,tp1_pool,runner_pool,r_mult
2026-07-03 11:50:00-04:00,2026-07-03 12:59:00-04:00,2026-07-03,1,29909.0,29903.5,29880.5,29951.75,29956.75,5,285.0,-60.0,-55.0,False,0.0,-55.0,session_flatten,4H,equal_low,equal_high_promoted_to_1.5R,stacked_equal_high,-0.21052631578947367
2026-08-17 11:35:00-04:00,2026-08-17 13:08:00-04:00,2026-08-17,-1,30244.0,30155.75,30287.0,30179.5,30155.75,3,258.0,455.25,458.25,True,193.5,264.75,runner_target,4H,prior_day_high,equal_low_promoted_to_1.5R,stacked_equal_low,1.7645348837209303
2026-08-24 12:55:00-04:00,2026-08-24 14:30:00-04:00,2026-08-24,-1,29172.5,29224.75,29224.5,29094.5,28903.0,3,312.0,-316.5,-313.5,False,0.0,-313.5,stop,4H,london_high,london_low_promoted_to_1.5R,stacked_equal_low,-1.0144230769230769
2026-09-08 14:50:00-04:00,2026-09-08 16:00:00-04:00,2026-09-08,-1,29570.75,29537.75,29616.0,29502.875,29496.5,3,271.5,299.625,302.625,True,203.625,99.0,runner_session_flatten,4H,equal_high,prior_rth_low_promoted_to_1.5R,stacked_equal_low,1.1035911602209945
