session,c0,p1530,p1600,r_rod,side,gross,pnl,traded,always_long_pnl,r_onfh,onfh_pnl,notional
2026-08-12,29635.75,29867.5,29853.0,0.007819947192158061,1,-29.0,-31.0,True,-31.0,0.009161232632884264,-31.0,59735.0
2026-08-13,29853.0,30222.75,30194.75,0.012385689880413997,1,-56.0,-58.0,True,-58.0,0.01081130874618963,-58.0,60445.5
2026-08-14,30194.75,30096.25,30144.5,-0.0032621565007161513,-1,-96.5,-98.5,True,94.5,0.0010515072984542684,94.5,60192.5
2026-08-17,30144.5,30093.25,30091.0,-0.0017001443049312615,-1,4.5,2.5,True,-6.5,0.0029856192671964266,-6.5,60186.5
2026-08-18,30091.0,29599.5,29586.25,-0.016333787511215947,-1,26.5,24.5,True,-28.5,-0.014738626167292601,24.5,59199.0
2026-08-19,29586.25,29556.0,29521.25,-0.0010224344078753056,-1,69.5,67.5,True,-71.5,-0.0030335037390679664,67.5,59112.0
2026-08-20,29521.25,29304.25,29306.75,-0.007350637252826364,-1,-5.0,-7.0,True,3.0,-0.005699284413769767,-7.0,58608.5
2026-08-21,29306.75,29393.25,29396.0,0.0029515384681002566,1,5.5,3.5,True,3.5,-0.00010236549600350919,-7.5,58786.5
2026-08-24,29396.0,29158.25,29099.75,-0.008087835079602645,-1,117.0,115.0,True,-119.0,-0.012731323989658483,115.0,58316.5
2026-08-25,29099.75,29225.75,29270.5,0.004329934105963051,1,89.5,87.5,True,87.5,0.007276694816965801,87.5,58451.5
2026-08-26,29270.5,29338.25,29297.0,0.0023146171059598153,1,-82.5,-84.5,True,-84.5,0.002084009497617112,-84.5,58676.5
2026-08-27,29297.0,29602.5,29691.5,0.01042768884186085,1,178.0,176.0,True,176.0,0.00634023961497765,176.0,59205.0
2026-08-28,29691.5,29498.5,29496.0,-0.0065001768182813,-1,5.0,3.0,True,-7.0,-0.002079719785123668,3.0,58997.0
2026-08-31,29496.0,29447.75,29506.25,-0.001635815025766152,-1,-117.0,-119.0,True,115.0,-0.0019409411445620028,-119.0,58895.5
2026-09-01,29506.25,29126.75,29126.25,-0.012861681847066264,-1,1.0,-1.0,True,-3.0,-0.013581868248252471,-1.0,58253.5
2026-09-02,29126.25,29167.75,29190.5,0.0014248315522940036,1,45.5,43.5,True,43.5,-0.0021887472640659267,-47.5,58335.5
2026-09-03,29190.5,29533.5,29531.0,0.011750398246004767,1,-5.0,-7.0,True,-7.0,0.004856031928195836,-7.0,59067.0
2026-09-04,29531.0,29526.5,29568.25,-0.00015238224238933729,-1,-83.5,-85.5,True,81.5,0.005426500965087566,81.5,59053.0
2026-09-08,29604.25,29564.25,29542.5,-0.001351157350718224,-1,43.5,41.5,True,-45.5,-0.0034285617774475474,41.5,59128.5
2026-09-09,29542.5,29451.75,29454.75,-0.0030718456461030774,-1,-6.0,-8.0,True,4.0,0.0005500550055006492,4.0,58903.5
2026-09-10,29454.75,29159.25,29138.25,-0.010032337738395292,-1,42.0,40.0,True,-44.0,-0.012026922652543348,40.0,58318.5
2026-09-11,29138.25,29414.75,29386.5,0.009489245236072863,1,-56.5,-58.5,True,-58.5,0.011454016627628683,-58.5,58829.5
2026-09-14,29386.5,29224.75,29151.5,-0.005504228131965383,-1,146.5,144.5,True,-148.5,-0.013024688207169954,144.5,58449.5
2026-09-15,29151.5,29238.5,29252.25,0.002984409035555524,1,27.5,25.5,True,25.5,0.009544963380958116,25.5,58477.0
2026-09-16,29252.25,29132.75,29254.0,-0.004085155842712962,-1,-242.5,-244.5,True,240.5,0.007751540479792096,240.5,58265.5
2026-09-17,29254.0,29731.75,29744.75,0.01633110002050997,1,26.0,24.0,True,24.0,0.014878307240035582,24.0,59463.5
2026-09-18,29744.75,29831.25,29916.25,0.0029080762151303396,1,170.0,168.0,True,168.0,0.001059010413602346,168.0,59662.5
