session,c0,p1530,p1600,r_rod,side,gross,pnl,traded,always_long_pnl,r_onfh,onfh_pnl,notional
2024-12-04,21279.0,21521.25,21537.25,0.011384463555618174,1,32.0,30.0,True,30.0,0.006473518492410291,30.0,43042.5
2024-12-05,21537.25,21471.75,21475.25,-0.003041242498461938,-1,-7.0,-9.0,True,5.0,-0.0012536419459309167,-9.0,42943.5
2024-12-06,21475.25,21648.5,21658.25,0.00806742645603653,1,19.5,17.5,True,17.5,0.0061698932492055825,17.5,43297.0
2024-12-09,21658.25,21445.75,21485.75,-0.009811503699514001,-1,-80.0,-82.0,True,78.0,-0.0016044694285087813,-82.0,42891.5
2024-12-10,21485.75,21371.5,21408.0,-0.005317477863234887,-1,-73.0,-75.0,True,71.0,0.0028390910254469937,71.0,42743.0
2024-12-11,21408.0,21815.75,21791.5,0.01904661808669661,1,-48.5,-50.5,True,-50.5,0.013452914798206317,-50.5,43631.5
2024-12-12,21791.5,21653.5,21643.25,-0.006332744418695357,-1,20.5,18.5,True,-22.5,-0.004956060849413801,18.5,43307.0
2024-12-13,21643.25,21811.0,21797.5,0.0077506843935175596,1,-27.0,-29.0,True,-29.0,0.01096184722719551,-29.0,43622.0
2024-12-16,21797.5,22145.5,22111.5,0.0159651336162403,1,-68.0,-70.0,True,-70.0,0.00794815919256786,-70.0,44291.0
2024-12-17,22111.5,21971.25,22015.75,-0.006342853266399828,-1,-89.0,-91.0,True,87.0,-0.004827804536101099,-91.0,43942.5
2024-12-18,22015.75,21440.5,21211.75,-0.026129021268864294,-1,457.5,455.5,True,-459.5,-0.001192328219570049,455.5,42881.0
2024-12-19,21211.75,21489.0,21376.75,0.013070585878109942,1,-224.5,-226.5,True,-226.5,0.01730173135172719,-226.5,42978.0
2024-12-20,21376.75,21651.5,21567.5,0.01285274889775101,1,-168.0,-170.0,True,-170.0,-0.00685324008560706,166.0,43303.0
2024-12-23,21567.5,21707.25,21755.75,0.006479656891155594,1,97.0,95.0,True,95.0,0.00288628723774198,95.0,43414.5
2024-12-26,22046.25,22047.5,22007.25,5.669898508808835e-05,1,-80.5,-82.5,True,-82.5,-0.004036967738277442,78.5,44095.0
2024-12-27,22007.25,21649.5,21703.0,-0.016256006543298285,-1,-107.0,-109.0,True,105.0,-0.01415442638221498,-109.0,43299.0
2024-12-30,21703.0,21467.75,21412.0,-0.01083951527438598,-1,111.5,109.5,True,-113.5,-0.019075703819748435,109.5,42935.5
2024-12-31,21412.0,21308.75,21220.75,-0.00482206239491878,-1,176.0,174.0,True,-178.0,0.00103913693256108,-178.0,42617.5
2025-01-02,21220.75,21156.25,21169.5,-0.0030394778695380653,-1,-26.5,-28.5,True,24.5,0.008046369708893497,24.5,42312.5
2025-01-03,21169.5,21522.5,21508.25,0.01667493327664804,1,-28.5,-30.5,True,-30.5,0.010108883062897034,-30.5,43045.0
2025-01-06,21508.25,21727.25,21750.0,0.01018213941162105,1,45.5,43.5,True,43.5,0.014436320946613401,43.5,43454.5
2025-01-07,21750.0,21326.75,21359.5,-0.019459770114942487,-1,-65.5,-67.5,True,63.5,-0.0017701149425287666,-67.5,42653.5
2025-01-08,21359.5,21348.5,21360.25,-0.0005149933284954722,-1,-23.5,-25.5,True,21.5,-0.0007139680235960233,-25.5,42697.0
2025-01-10,21360.25,21011.25,21016.0,-0.016338760080055192,-1,-9.5,-11.5,True,7.5,-0.014302267061480967,-11.5,42022.5
2025-01-13,21016.0,20884.25,20948.0,-0.006269033117624612,-1,-127.5,-129.5,True,125.5,-0.010206509326227686,-129.5,41768.5
2025-01-14,20948.0,20834.75,20923.75,-0.005406244032843177,-1,-178.0,-180.0,True,176.0,0.001563395073515439,176.0,41669.5
2025-01-15,20923.75,21440.0,21396.0,0.024672919529242998,1,-88.0,-90.0,True,-90.0,0.019284306111476246,-90.0,42880.0
2025-01-16,21396.0,21331.5,21248.0,-0.003014582164890589,-1,167.0,165.0,True,-169.0,-0.0008412787436904434,165.0,42663.0
2025-01-17,21248.0,21600.75,21600.25,0.0166015625,1,-1.0,-3.0,True,-3.0,0.012142319277108404,-3.0,43201.5
2025-01-21,21680.5,21742.75,21714.5,0.0028712437443785266,1,-56.5,-58.5,True,-58.5,-0.0022946887756278844,54.5,43485.5
2025-01-22,21714.5,22015.25,21997.25,0.013850192267839567,1,-36.0,-38.0,True,-38.0,0.013792627046443684,-38.0,44030.5
2025-01-23,21997.25,21970.0,22042.0,-0.001238791212537893,-1,-144.0,-146.0,True,142.0,-0.004511927627317003,-146.0,43940.0
2025-01-24,22042.0,21864.5,21908.5,-0.008052808275111123,-1,-88.0,-90.0,True,86.0,0.0006918609926502839,86.0,43729.0
2025-01-27,21908.5,21177.0,21258.5,-0.03338886733459612,-1,-163.0,-165.0,True,161.0,-0.026359632106260134,-165.0,42354.0
2025-01-28,21258.5,21616.75,21576.0,0.016852082696333204,1,-81.5,-83.5,True,-83.5,0.001223040195686531,-83.5,43233.5
2025-01-29,21576.0,21584.0,21530.0,0.0003707823507601571,1,-108.0,-110.0,True,-110.0,-0.0026765850945494885,106.0,43168.0
2025-01-30,21530.0,21690.5,21624.25,0.007454714352066905,1,-132.5,-134.5,True,-134.5,0.006618671620993943,-134.5,43381.0
2025-01-31,21624.25,21558.0,21580.25,-0.0030636900701758174,-1,-44.5,-46.5,True,42.5,0.011260506144721738,42.5,43116.0
2025-02-03,21580.25,21458.0,21406.75,-0.005664901935797828,-1,102.5,100.5,True,-104.5,-0.016913613141645745,100.5,42916.0
2025-02-04,21406.75,21629.5,21668.0,0.01040559636563243,1,77.0,75.0,True,75.0,0.007123921193081584,75.0,43259.0
2025-02-05,21668.0,21744.0,21761.5,0.0035074764629869915,1,35.0,33.0,True,33.0,-0.0048227801366069745,-37.0,43488.0
2025-02-06,21761.5,21790.0,21871.0,0.0013096523677136318,1,162.0,160.0,True,160.0,0.0012981641890494888,160.0,43580.0
2025-02-07,21871.0,21575.25,21588.25,-0.013522472680718711,-1,-26.0,-28.0,True,24.0,0.001554569978510445,24.0,43150.5
2025-02-10,21588.25,21862.75,21843.0,0.01271525019397135,1,-39.5,-41.5,True,-41.5,0.009472745590772824,-41.5,43725.5
2025-02-11,21843.0,21810.75,21790.25,-0.0014764455431945933,-1,41.0,39.0,True,-43.0,-0.0029986723435425633,39.0,43621.5
2025-02-12,21790.25,21815.5,21801.75,0.0011587751402577506,1,-27.5,-29.5,True,-29.5,-0.005208751620564223,25.5,43631.0
2025-02-13,21801.75,22084.5,22109.0,0.012969142385359067,1,49.0,47.0,True,47.0,0.005423876523673599,47.0,44169.0
2025-02-14,22109.0,22185.5,22194.5,0.003460129359084574,1,18.0,16.0,True,16.0,0.000825455696775057,16.0,44371.0
2025-02-18,22235.25,22170.0,22238.75,-0.0029345296320032466,-1,-137.5,-139.5,True,135.5,-0.001495373337380923,-139.5,44340.0
