session,c0,p1530,p1600,r_rod,side,gross,pnl,traded,always_long_pnl,r_onfh,onfh_pnl,notional
2025-04-16,5427.75,5254.75,5305.25,-0.03187324397770719,-1,-2525.0,-2553.5,True,2496.5,-0.014600893556261818,-2553.5,262737.5
2025-04-17,5305.25,5320.5,5310.75,0.0028745110974977006,1,-487.5,-516.0,True,-516.0,0.005419160265774492,-516.0,266025.0
2025-04-21,5310.75,5147.5,5183.5,-0.03073953773007576,-1,-1800.0,-1828.5,True,1771.5,-0.016993833262721858,-1828.5,257375.0
2025-04-22,5183.5,5292.25,5314.25,0.02098003279637317,1,1100.0,1071.5,True,1071.5,0.015530047265361224,1071.5,264612.5
2025-04-23,5314.25,5391.75,5398.25,0.014583431340264408,1,325.0,296.5,True,296.5,0.031566072352636754,296.5,269587.5
2025-04-24,5398.25,5494.75,5510.5,0.01787616357152788,1,787.5,759.0,True,759.0,0.007641365257259336,759.0,274737.5
2025-04-25,5510.5,5540.5,5548.25,0.005444152073314612,1,387.5,359.0,True,359.0,-0.0032664912439887006,-416.0,277025.0
2025-04-28,5548.25,5549.0,5551.5,0.00013517775875282467,1,125.0,96.5,True,96.5,-0.0004956517820934314,-153.5,277450.0
2025-04-29,5551.5,5588.75,5583.5,0.00670989822570478,1,-262.5,-291.0,True,-291.0,-0.0004503287399801881,234.0,279437.5
2025-04-30,5583.5,5539.25,5584.0,-0.007925136563087687,-1,-2237.5,-2266.0,True,2209.0,-0.022208292289782383,-2266.0,276962.5
2025-05-01,5584.0,5661.75,5625.0,0.013923710601719153,1,-1837.5,-1866.0,True,-1866.0,0.008013968481375366,-1866.0,283087.5
2025-05-02,5625.0,5716.25,5706.0,0.016222222222222138,1,-512.5,-541.0,True,-541.0,0.008977777777777751,-541.0,285812.5
2025-05-05,5706.0,5686.25,5674.5,-0.003461268839817788,-1,587.5,559.0,True,-616.0,-0.006440588853838025,559.0,284312.5
2025-05-06,5674.5,5645.75,5625.5,-0.005066525685082368,-1,1012.5,984.0,True,-1041.0,-0.01114635650718121,984.0,282287.5
2025-05-07,5625.5,5615.0,5648.75,-0.0018665007554884427,-1,-1687.5,-1716.0,True,1659.0,0.004532930406186075,1659.0,280750.0
2025-05-08,5648.75,5727.5,5686.5,0.01394113741978309,1,-2050.0,-2078.5,True,-2078.5,0.005133879176808964,-2078.5,286375.0
2025-05-09,5686.5,5684.75,5677.75,-0.00030774641695241467,-1,350.0,321.5,True,-378.5,0.0032533192649257803,-378.5,284237.5
2025-05-12,5677.75,5851.0,5864.25,0.03051384791510725,1,662.5,634.0,True,634.0,0.02562634846550127,634.0,292550.0
2025-05-13,5864.25,5920.0,5903.5,0.009506757044805303,1,-825.0,-853.5,True,-853.5,0.004135226158502814,-853.5,296000.0
2025-05-14,5903.5,5904.75,5909.5,0.00021173879901748016,1,237.5,209.0,True,209.0,0.001143389514694615,209.0,295237.5
2025-05-15,5909.5,5922.0,5938.25,0.00211523817581849,1,812.5,784.0,True,784.0,-0.0024536762839495463,-841.0,296100.0
2025-05-16,5938.25,5970.75,5975.25,0.0054729928851091625,1,225.0,196.5,True,196.5,0.0011366985222918125,196.5,298537.5
2025-05-19,5975.25,5967.0,5981.25,-0.00138069536839458,-1,-712.5,-741.0,True,684.0,-0.005271745952052265,-741.0,298350.0
2025-05-20,5981.25,5944.0,5959.25,-0.006227795193312402,-1,-762.5,-791.0,True,734.0,-0.0037617554858934144,-791.0,297200.0
2025-05-21,5959.25,5852.0,5859.25,-0.01799723119520069,-1,-362.5,-391.0,True,334.0,-0.005201996895582539,-391.0,292600.0
2025-05-22,5859.25,5894.0,5858.5,0.005930793190254802,1,-1775.0,-1803.5,True,-1803.5,0.0019200409608737257,-1803.5,294700.0
2025-05-23,5858.5,5824.25,5817.0,-0.00584620636681743,-1,362.5,334.0,True,-391.0,-0.01118033626354864,334.0,291212.5
2025-05-27,5891.0,5928.25,5936.0,0.0063232048888135495,1,387.5,359.0,True,359.0,-0.000806314717365475,-416.0,296412.5
2025-05-28,5936.0,5919.75,5901.5,-0.002737533692722338,-1,912.5,884.0,True,-941.0,-0.000589622641509413,884.0,295987.5
2025-05-29,5901.5,5912.5,5923.25,0.0018639328984155767,1,537.5,509.0,True,509.0,0.005888333474540319,509.0,295625.0
2025-05-30,5923.25,5928.0,5914.75,0.000801924619085792,1,-662.5,-691.0,True,-691.0,-0.005318026421305855,634.0,296400.0
2025-06-02,5914.75,5944.75,5947.25,0.005072065598715092,1,125.0,96.5,True,96.5,-0.004691660678811438,-153.5,297237.5
2025-06-03,5947.25,5982.5,5981.5,0.005927109168102795,1,-50.0,-78.5,True,-78.5,-0.00046239858758245767,21.5,299125.0
2025-06-04,5981.5,5989.75,5978.25,0.001379252695812072,1,-575.0,-603.5,True,-603.5,0.0022569589567833503,-603.5,299487.5
2025-06-05,5978.25,5942.75,5947.75,-0.005938192614895699,-1,-250.0,-278.5,True,221.5,-0.002843641533893715,-278.5,297137.5
2025-06-06,5947.75,6009.75,6006.5,0.010424109957547056,1,-162.5,-191.0,True,-191.0,0.012063385313774155,-191.0,300487.5
2025-06-09,6006.5,6020.5,6010.0,0.0023308082910180605,1,-525.0,-553.5,True,-553.5,-0.0003329726130025801,496.5,301025.0
2025-06-10,6010.0,6041.0,6045.0,0.005158069883527405,1,200.0,171.5,True,171.5,0.0016222961730449903,171.5,302050.0
2025-06-11,6045.0,6018.5,6028.5,-0.004383788254756049,-1,-500.0,-528.5,True,471.5,0.0008684863523573672,471.5,300925.0
2025-06-12,6028.5,6046.5,6050.5,0.002985817367504362,1,200.0,171.5,True,171.5,-0.0012440905697934657,-228.5,302325.0
2025-06-13,6050.5,5973.25,5980.0,-0.012767539872737821,-1,-337.5,-366.0,True,309.0,-0.009999173622014745,-366.0,298662.5
2025-06-16,5980.0,6031.0,6038.0,0.008528428093645513,1,350.0,321.5,True,321.5,0.010242474916387856,321.5,301550.0
2025-06-17,6038.0,5991.5,5985.0,-0.007701225571381198,-1,325.0,296.5,True,-353.5,-0.003312355084465035,296.5,299575.0
2025-06-18,5985.0,6030.5,6035.5,0.007602339181286499,1,250.0,221.5,True,221.5,0.011278195488721776,221.5,301525.0
2025-06-20,5978.25,6010.0,6016.75,0.005310918747124971,1,337.5,309.0,True,309.0,0.011918203487642609,309.0,300500.0
2025-06-23,6016.75,6068.5,6076.75,0.00860098890597083,1,412.5,384.0,True,384.0,0.004113516433290387,384.0,303425.0
2025-06-24,6076.75,6152.0,6143.75,0.0123832640803061,1,-412.5,-441.0,True,-441.0,0.006541325544082044,-441.0,307600.0
2025-06-25,6143.75,6145.75,6147.5,0.000325534079348877,1,87.5,59.0,True,59.0,0.0021566632756866433,59.0,307287.5
2025-06-26,6147.5,6192.5,6196.25,0.0073200488003253295,1,187.5,159.0,True,159.0,0.003172021146807591,159.0,309625.0
2025-06-27,6196.25,6199.25,6223.25,0.0004841638087553779,1,1200.0,1171.5,True,1171.5,0.003550534597538846,1171.5,309962.5
2025-06-30,6223.25,6252.5,6251.5,0.004700116498614015,1,-50.0,-78.5,True,-78.5,0.002450488089021041,-78.5,312625.0
2025-07-01,6251.5,6257.0,6249.0,0.0008797888506757445,1,-400.0,-428.5,True,-428.5,-0.001199712069103409,371.5,312850.0
2025-07-02,6249.0,6269.5,6275.25,0.0032805248839813395,1,287.5,259.0,True,259.0,-0.0006401024163865676,-316.0,313475.0
2025-07-07,6283.5,6262.5,6275.5,-0.0033420864168058895,-1,-650.0,-678.5,True,621.5,0.003461446645977473,621.5,313125.0
2025-07-08,6275.5,6272.5,6270.5,-0.00047804955780417213,-1,100.0,71.5,True,-128.5,-0.00023902477890203055,71.5,313625.0
2025-07-09,6270.5,6303.25,6307.0,0.0052228689897138025,1,187.5,159.0,True,159.0,0.006299338170799862,159.0,315162.5
2025-07-10,6307.0,6328.25,6324.5,0.003369272237196741,1,-187.5,-216.0,True,-216.0,-0.0011098779134295356,159.0,316412.5
2025-07-11,6324.5,6308.5,6299.0,-0.0025298442564629653,-1,475.0,446.5,True,-503.5,-0.004545813898331863,446.5,315425.0
2025-07-14,6299.0,6310.25,6310.75,0.0017859977774250524,1,25.0,-3.5,True,-3.5,-0.001587553579933343,-53.5,315512.5
2025-07-15,6310.75,6295.0,6282.25,-0.0024957413936537165,-1,637.5,609.0,True,-666.0,0.0012676781682050553,-666.0,314750.0
2025-07-16,6282.25,6302.75,6302.75,0.0032631620836482966,1,0.0,-28.5,True,-28.5,-7.958931911333789e-05,-28.5,315137.5
2025-07-17,6302.75,6341.0,6342.25,0.006068779501011479,1,62.5,34.0,True,34.0,0.002538574431795615,34.0,317050.0
2025-07-18,6342.25,6333.0,6334.75,-0.001458472939414257,-1,-87.5,-116.0,True,59.0,0.00043360006306913945,59.0,316650.0
2025-07-21,6334.75,6352.25,6345.25,0.0027625399581672205,1,-350.0,-378.5,True,-378.5,0.004696317928884364,-378.5,317612.5
2025-07-22,6345.25,6349.5,6345.5,0.0006697923643670389,1,-200.0,-228.5,True,-228.5,-0.0030337654150742743,171.5,317475.0
2025-07-23,6345.5,6390.75,6399.0,0.00713103774328272,1,412.5,384.0,True,384.0,0.0016941139390118654,384.0,319537.5
2025-07-24,6399.0,6411.5,6401.75,0.0019534302234724965,1,-487.5,-516.0,True,-516.0,0.0012111267385528368,-516.0,320575.0
2025-07-25,6401.75,6428.75,6425.75,0.004217596750888397,1,-150.0,-178.5,True,-178.5,0.000781036435349769,-178.5,321437.5
2025-07-28,6425.75,6414.25,6423.0,-0.0017896743570788853,-1,-437.5,-466.0,True,409.0,0.00035015367855883994,409.0,320712.5
2025-07-29,6423.0,6403.75,6406.0,-0.0029970418807411248,-1,-112.5,-141.0,True,84.0,0.001517982251284522,84.0,320187.5
2025-07-30,6406.0,6372.5,6397.5,-0.005229472369653432,-1,-1250.0,-1278.5,True,1221.5,0.0005853886980955458,1221.5,318625.0
2025-07-31,6397.5,6379.25,6371.0,-0.002852676826885503,-1,412.5,384.0,True,-441.0,0.007502930832356425,-441.0,318962.5
2025-08-01,6371.0,6264.75,6263.5,-0.016677130748705027,-1,62.5,34.0,True,-91.0,-0.0170695338251452,34.0,313237.5
2025-08-04,6263.5,6348.75,6357.0,0.0136106011016206,1,412.5,384.0,True,384.0,0.011694739362976048,384.0,317437.5
2025-08-05,6357.0,6335.0,6325.25,-0.0034607519270095644,-1,487.5,459.0,True,-516.0,0.001219128519742041,-516.0,316750.0
2025-08-06,6325.25,6375.0,6371.75,0.007865301766728505,1,-162.5,-191.0,True,-191.0,0.0013042962728746499,-191.0,318750.0
2025-08-07,6371.75,6346.5,6367.5,-0.003962804567034128,-1,-1050.0,-1078.5,True,1021.5,0.005885353317377495,1021.5,317325.0
2025-08-08,6367.5,6415.25,6414.0,0.007499018453082096,1,-62.5,-91.0,True,-91.0,0.00526109148017273,-91.0,320762.5
2025-08-11,6414.0,6403.75,6400.0,-0.0015980667290302897,-1,187.5,159.0,True,-216.0,0.0007015902712814714,-216.0,320187.5
2025-08-12,6400.0,6464.25,6467.5,0.010039062499999973,1,162.5,134.0,True,134.0,0.002187500000000009,134.0,323212.5
2025-08-13,6467.5,6483.25,6489.0,0.0024352531890219353,1,287.5,259.0,True,259.0,0.004522613065326642,259.0,324162.5
2025-08-14,6489.0,6489.5,6488.75,7.705347511177685e-05,1,-37.5,-66.0,True,-66.0,-0.0014254892895669835,9.0,324475.0
2025-08-15,6488.75,6474.5,6471.5,-0.0021961086495858595,-1,150.0,121.5,True,-178.5,-0.001772298208437717,121.5,323725.0
2025-08-18,6471.5,6468.75,6468.75,-0.0004249401220737248,-1,-0.0,-28.5,True,-28.5,-0.0013520822065982152,-28.5,323437.5
2025-08-19,6468.75,6426.5,6432.75,-0.006531400966183543,-1,-312.5,-341.0,True,284.0,-0.0007729468599033673,-341.0,321325.0
2025-08-20,6432.75,6416.75,6413.75,-0.0024872721619836335,-1,150.0,121.5,True,-178.5,-0.00707318021064085,121.5,320837.5
2025-08-21,6413.75,6392.0,6388.25,-0.0033911518222569104,-1,187.5,159.0,True,-216.0,-0.004638472032742147,159.0,319600.0
2025-08-22,6388.25,6481.75,6483.25,0.01463624623331894,1,75.0,46.5,True,46.5,0.004069972214612694,46.5,324087.5
2025-08-25,6483.25,6466.25,6454.5,-0.0026221416727721936,-1,587.5,559.0,True,-616.0,-0.0015424362781012446,559.0,323312.5
2025-08-26,6454.5,6475.25,6481.0,0.0032148113719110416,1,287.5,259.0,True,259.0,-3.8732667131502474e-05,-316.0,323762.5
2025-08-27,6481.0,6495.25,6494.25,0.002198734763153798,1,-50.0,-78.5,True,-78.5,0.00015429717636172846,-78.5,324762.5
2025-08-28,6494.25,6517.75,6517.0,0.0036185856719406218,1,-37.5,-66.0,True,-66.0,-0.0011163721753859601,9.0,325887.5
2025-08-29,6517.0,6470.0,6475.25,-0.0072119073193187555,-1,-262.5,-291.0,True,234.0,-0.005792542580942195,-291.0,323500.0
2025-09-02,6483.0,6414.75,6426.0,-0.010527533549282708,-1,-562.5,-591.0,True,534.0,-0.010566095943236209,-591.0,320737.5
2025-09-03,6426.0,6432.25,6458.5,0.0009726112667289843,1,1312.5,1284.0,True,1284.0,0.0024120759414876236,1284.0,321612.5
2025-09-04,6458.5,6500.5,6511.25,0.006503057985600469,1,537.5,509.0,True,509.0,0.0018580165673143245,509.0,325025.0
2025-09-05,6511.25,6490.0,6491.0,-0.003263582261470499,-1,-50.0,-78.5,True,21.5,0.00287963140717995,21.5,324500.0
2025-09-08,6491.0,6493.5,6507.0,0.00038514866738559306,1,675.0,646.5,True,646.5,0.0016561392697580501,646.5,324675.0
2025-09-09,6507.0,6518.0,6521.0,0.0016904871676655109,1,150.0,121.5,True,121.5,7.684032580290712e-05,121.5,325900.0
2025-09-10,6521.0,6524.75,6539.25,0.0005750651740530355,1,725.0,696.5,True,696.5,0.004868885140315804,696.5,326237.5
2025-09-11,6539.25,6594.0,6592.25,0.008372519784378918,1,-87.5,-116.0,True,-116.0,0.005008219597048669,-116.0,329700.0
2025-09-12,6592.25,6595.75,6587.75,0.0005309264666844005,1,-400.0,-428.5,True,-428.5,0.00011376995714673654,-428.5,329787.5
2025-09-15,6587.75,6613.5,6621.75,0.003908770065652156,1,412.5,384.0,True,384.0,0.004819551440172987,384.0,330675.0
2025-09-16,6621.75,6613.75,6611.5,-0.0012081398421867062,-1,112.5,84.0,True,-141.0,-0.0009816136217767335,84.0,330687.5
2025-09-17,6611.5,6671.0,6660.25,0.008999470619375227,1,-537.5,-566.0,True,-566.0,0.0085079028964683,-566.0,333550.0
2025-09-18,6660.25,6695.75,6692.25,0.005330130250365883,1,-175.0,-203.5,True,-203.5,0.004279118651702163,-203.5,334787.5
2025-09-19,6692.25,6724.25,6721.75,0.004781650416526562,1,-125.0,-153.5,True,-153.5,0.00201725876947223,-153.5,336212.5
2025-09-22,6721.75,6755.75,6751.75,0.005058206568230084,1,-200.0,-228.5,True,-228.5,-0.000595083125674134,171.5,337787.5
2025-09-23,6751.75,6705.75,6715.75,-0.006813048468915506,-1,-500.0,-528.5,True,471.5,0.0,0.0,335287.5
2025-09-24,6715.75,6690.25,6692.0,-0.00379704426162375,-1,-87.5,-116.0,True,59.0,-0.00048393701373639075,-116.0,334512.5
2025-09-25,6692.0,6655.5,6660.5,-0.00545427375971308,-1,-250.0,-278.5,True,221.5,-0.008218768679019717,-278.5,332775.0
2025-09-26,6660.5,6694.75,6696.25,0.005142256587343352,1,75.0,46.5,True,46.5,0.0054800690638840965,46.5,334737.5
2025-09-29,6696.25,6704.25,6714.25,0.001194698525293969,1,500.0,471.5,True,471.5,0.004106776180698102,471.5,335212.5
2025-09-30,6714.25,6730.75,6737.25,0.0024574598801057057,1,325.0,296.5,True,296.5,-0.0008936217745838526,-353.5,336537.5
2025-10-01,6737.25,6766.75,6760.5,0.004378641136962402,1,-312.5,-341.0,True,-341.0,-0.0036364985713756015,284.0,338337.5
2025-10-02,6760.5,6768.75,6766.75,0.0012203239405368382,1,-100.0,-128.5,True,-128.5,0.0011833444271873717,-128.5,338437.5
2025-10-03,6766.75,6769.0,6765.0,0.00033250822034203154,1,-200.0,-228.5,True,-228.5,0.0019950493220526333,-228.5,338450.0
2025-10-06,6765.0,6789.75,6788.5,0.003658536585365857,1,-62.5,-91.0,True,-91.0,0.0011086474501109667,-91.0,339487.5
2025-10-07,6788.5,6756.5,6762.5,-0.004713854312440202,-1,-300.0,-328.5,True,271.5,0.0007733667231346608,271.5,337825.0
2025-10-08,6762.5,6799.75,6802.0,0.0055083179297596985,1,112.5,84.0,True,84.0,0.0016266173752310653,84.0,339987.5
2025-10-09,6802.0,6774.75,6781.25,-0.004006174654513361,-1,-325.0,-353.5,True,296.5,-0.0019112025874742367,-353.5,338737.5
2025-10-10,6781.25,6623.5,6595.0,-0.02326267281105987,-1,1425.0,1396.5,True,-1453.5,0.0023225806451612208,-1453.5,331175.0
2025-10-13,6595.0,6693.0,6694.5,0.014859742228961359,1,75.0,46.5,True,46.5,0.014897649734647356,46.5,334650.0
2025-10-14,6694.5,6711.5,6686.0,0.0025393980132943916,1,-1275.0,-1303.5,True,-1303.5,-0.009560086638285115,1246.5,335575.0
2025-10-15,6686.0,6717.0,6715.0,0.004636553993419001,1,-100.0,-128.5,True,-128.5,0.009123541728985884,-128.5,335850.0
2025-10-16,6715.0,6651.0,6668.5,-0.009530900967982148,-1,-875.0,-903.5,True,846.5,0.002159344750558345,846.5,332550.0
2025-10-17,6668.5,6711.5,6703.75,0.006448226737647111,1,-387.5,-416.0,True,-416.0,-0.0003374072130164496,359.0,335575.0
2025-10-20,6703.75,6777.75,6773.25,0.011038597799738925,1,-225.0,-253.5,True,-253.5,0.006526198023494301,-253.5,338887.5
2025-10-21,6773.25,6778.75,6772.0,0.0008120178643931109,1,-337.5,-366.0,True,-366.0,-0.001181116893662515,309.0,338937.5
2025-10-22,6772.0,6733.0,6737.0,-0.005759007678676875,-1,-200.0,-228.5,True,171.5,-7.383343177791435e-05,-228.5,336650.0
2025-10-23,6737.0,6783.25,6774.75,0.006865073474840333,1,-425.0,-453.5,True,-453.5,0.0031171144426302977,-453.5,339162.5
2025-10-24,6774.75,6838.25,6827.25,0.009373039595557131,1,-550.0,-578.5,True,-578.5,0.008081479021366134,-578.5,341912.5
2025-10-27,6827.25,6898.75,6907.5,0.010472737925226072,1,437.5,409.0,True,409.0,0.00871507561609719,409.0,344937.5
2025-10-28,6907.5,6942.5,6925.5,0.005066956207021356,1,-850.0,-878.5,True,-878.5,0.0005790807093739581,-878.5,347125.0
2025-10-29,6925.5,6908.25,6928.0,-0.0024907948884557163,-1,-987.5,-1016.0,True,959.0,0.003645946141072942,959.0,345412.5
2025-10-30,6928.0,6866.5,6853.75,-0.008877020785219347,-1,637.5,609.0,True,-666.0,-0.0034281177829099674,609.0,343325.0
2025-10-31,6853.75,6893.0,6872.0,0.005726791902243233,1,-1050.0,-1078.5,True,-1078.5,0.0047419296005837275,-1078.5,344650.0
2025-11-03,6872.0,6882.75,6885.25,0.0015643189755529807,1,125.0,96.5,True,96.5,0.0005456926658906625,96.5,344137.5
2025-11-04,6885.25,6809.5,6803.5,-0.011001779165607628,-1,300.0,271.5,True,-328.5,-0.0070803529283614,271.5,340475.0
2025-11-05,6803.5,6846.75,6824.25,0.006357022120967226,1,-1125.0,-1153.5,True,-1153.5,0.002719188652899218,-1153.5,342337.5
2025-11-06,6824.25,6770.25,6750.0,-0.007912957467853587,-1,1012.5,984.0,True,-1041.0,-0.00523867091621788,984.0,338512.5
2025-11-07,6750.0,6730.75,6753.25,-0.002851851851851883,-1,-1125.0,-1153.5,True,1096.5,-0.006444444444444475,-1153.5,336537.5
2025-11-10,6753.25,6856.75,6857.0,0.015325954170214429,1,12.5,-16.0,True,-16.0,0.011216821530374288,-16.0,342837.5
2025-11-11,6857.0,6872.5,6872.75,0.0022604637596617128,1,12.5,-16.0,True,-16.0,-0.0009479364153419656,-41.0,343625.0
2025-11-12,6872.75,6876.0,6876.0,0.00047288203412021446,1,0.0,-28.5,True,-28.5,0.0010548906914991107,-28.5,343800.0
2025-11-13,6876.0,6757.25,6762.0,-0.017270215241419473,-1,-237.5,-266.0,True,209.0,-0.006762652705061045,-266.0,337862.5
2025-11-14,6762.0,6765.0,6758.0,0.0004436557231588534,1,-350.0,-378.5,True,-378.5,-0.005471753918958933,321.5,338250.0
2025-11-17,6758.0,6674.5,6693.75,-0.012355726546315449,-1,-962.5,-991.0,True,934.0,0.0010358094110682892,934.0,333725.0
2025-11-18,6693.75,6660.25,6637.5,-0.005004668534080325,-1,1137.5,1109.0,True,-1166.0,-0.010718954248365997,1109.0,333012.5
2025-11-19,6637.5,6670.5,6661.75,0.004971751412429448,1,-437.5,-466.0,True,-466.0,0.00817325800376656,-466.0,333525.0
2025-11-20,6661.75,6596.0,6558.75,-0.009869778961984488,-1,1862.5,1834.0,True,-1891.0,0.018426089240815013,-1891.0,329800.0
2025-11-21,6558.75,6627.75,6622.5,0.01052029731275006,1,-262.5,-291.0,True,-291.0,0.002668191347436677,-291.0,331387.5
2025-11-24,6622.5,6720.5,6718.75,0.014798036995092412,1,-87.5,-116.0,True,-116.0,0.007361268403170973,-116.0,336025.0
2025-11-25,6718.75,6775.25,6780.25,0.008409302325581347,1,250.0,221.5,True,221.5,-7.4418604651183e-05,-278.5,338762.5
2025-11-26,6780.25,6841.0,6825.25,0.008959846613325384,1,-787.5,-816.0,True,-816.0,0.0032078463183511374,-816.0,342050.0
2025-12-01,6857.25,6832.5,6829.0,-0.0036093186043968384,-1,175.0,146.5,True,-203.5,-0.0025520434576543627,146.5,341625.0
2025-12-02,6829.0,6849.75,6839.25,0.0030385122272660325,1,-525.0,-553.5,True,-553.5,0.002818860740957607,-553.5,342487.5
2025-12-03,6839.25,6869.25,6862.5,0.004386445882224033,1,-337.5,-366.0,True,-366.0,-0.0009503966078151516,309.0,343462.5
2025-12-04,6862.5,6850.5,6867.5,-0.0017486338797814138,-1,-850.0,-878.5,True,821.5,-0.0013114754098361159,-878.5,342525.0
2025-12-05,6867.5,6881.0,6876.75,0.0019657808518382947,1,-212.5,-241.0,True,-241.0,0.0032398980706225267,-241.0,344050.0
2025-12-08,6876.75,6846.0,6856.5,-0.004471589050059954,-1,-525.0,-553.5,True,496.5,-0.0003998982077288993,-553.5,342300.0
2025-12-09,6856.5,6851.75,6849.25,-0.000692773280828396,-1,125.0,96.5,True,-153.5,0.0009480055421862144,-153.5,342587.5
2025-12-10,6849.25,6899.5,6892.0,0.007336569697412143,1,-375.0,-403.5,True,-403.5,-3.6500346753287616e-05,346.5,344975.0
2025-12-11,6892.0,6901.0,6908.0,0.0013058618688335244,1,350.0,321.5,True,321.5,-0.007145966337782972,-378.5,345050.0
2025-12-12,6908.0,6827.25,6831.25,-0.011689345686160979,-1,-200.0,-228.5,True,171.5,-0.002750434279096714,-228.5,341362.5
2025-12-15,6831.25,6824.25,6820.75,-0.0010247026532479442,-1,175.0,146.5,True,-203.5,0.0009881061299177318,-203.5,341212.5
2025-12-16,6820.75,6804.25,6800.25,-0.00241908880988162,-1,200.0,171.5,True,-228.5,-3.6652860755825856e-05,171.5,340212.5
2025-12-17,6800.25,6788.5,6777.0,-0.0017278776515569083,-1,575.0,546.5,True,-603.5,0.00845557148634235,-603.5,339425.0
2025-12-18,6777.0,6840.25,6828.5,0.009333038217500311,1,-587.5,-616.0,True,-616.0,0.009960159362549792,-616.0,342012.5
2025-12-19,6828.5,6887.75,6888.5,0.00867686900490594,1,37.5,9.0,True,9.0,0.0076151424178076965,9.0,344387.5
2025-12-22,6888.5,6931.5,6929.5,0.006242287871089491,1,-100.0,-128.5,True,-128.5,0.0048994701313784805,-128.5,346575.0
2025-12-23,6929.5,6960.0,6960.25,0.004401471967674375,1,12.5,-16.0,True,-16.0,0.0007937080597446577,-16.0,348000.0
2025-12-26,6980.0,6978.5,6980.0,-0.00021489971346699832,-1,-75.0,-103.5,True,46.5,0.0006805157593123834,46.5,348925.0
2025-12-29,6980.0,6958.5,6955.0,-0.0030802292263610864,-1,175.0,146.5,True,-203.5,-0.004118911174785134,146.5,347925.0
2025-12-30,6955.0,6949.75,6945.25,-0.0007548526240115372,-1,225.0,196.5,True,-253.5,0.0001437814521927372,-253.5,347487.5
2025-12-31,6945.25,6899.5,6891.75,-0.0065872358806378095,-1,387.5,359.0,True,-416.0,-0.0019077786976711142,359.0,344975.0
2026-01-02,6891.75,6901.5,6900.25,0.0014147350092501565,1,-62.5,-91.0,True,-91.0,0.0059491420901802705,-91.0,345075.0
