session,c0,p1530,p1600,r_rod,side,gross,pnl,traded,always_long_pnl,r_onfh,onfh_pnl,notional
2026-07-30,7350.25,7471.5,7472.75,0.01649603754974316,1,6.25,2.75,True,2.75,0.012176456583109507,2.75,37357.5
2026-07-31,7472.75,7526.5,7520.25,0.00719280050851423,1,-31.25,-34.75,True,-34.75,-0.00026763908868887576,27.75,37632.5
2026-08-03,7520.25,7635.5,7628.5,0.015325288388019054,1,-35.0,-38.5,True,-38.5,0.008942521857651098,-38.5,38177.5
2026-08-04,7628.5,7775.25,7764.25,0.01923707150816023,1,-55.0,-58.5,True,-58.5,0.00743920823228672,-58.5,38876.25
2026-08-05,7764.25,7769.25,7748.0,0.000643977203206969,1,-106.25,-109.75,True,-109.75,0.007051550375116733,-109.75,38846.25
2026-08-06,7748.0,7736.5,7735.5,-0.00148425400103247,-1,5.0,1.5,True,-8.5,0.0014519876097056628,-8.5,38682.5
2026-08-07,7735.5,7778.5,7778.5,0.005558787408700194,1,0.0,-3.5,True,-3.5,0.0028763492986878525,-3.5,38892.5
2026-08-10,7778.5,7776.0,7778.0,-0.00032139872726100194,-1,-10.0,-13.5,True,6.5,0.00032139872726100194,6.5,38880.0
2026-08-11,7778.0,7751.75,7750.0,-0.0033749035741835742,-1,8.75,5.25,True,-12.25,0.0005464129596297607,-12.25,38758.75
2026-08-12,7750.0,7774.75,7769.75,0.003193548387096845,1,-25.0,-28.5,True,-28.5,0.002645161290322662,-28.5,38873.75
2026-08-13,7769.75,7825.25,7823.25,0.00714308697191024,1,-10.0,-13.5,True,-13.5,0.006563917757971716,-13.5,39126.25
2026-08-14,7823.25,7804.0,7805.5,-0.0024606141948678717,-1,-7.5,-11.0,True,4.0,0.00035151631355256896,4.0,39020.0
2026-08-17,7805.5,7772.0,7768.5,-0.0042918454935622075,-1,17.5,14.0,True,-21.0,-0.001441291397091815,14.0,38860.0
2026-08-18,7768.5,7720.5,7715.25,-0.0061787989959452005,-1,26.25,22.75,True,-29.75,-0.00563171783484584,22.75,38602.5
2026-08-19,7715.25,7735.75,7731.5,0.0026570752729981884,1,-21.25,-24.75,True,-24.75,0.003175528984802778,-24.75,38678.75
2026-08-20,7731.5,7673.25,7665.5,-0.007534113690745636,-1,38.75,35.25,True,-42.25,-0.003589212959968946,35.25,38366.25
2026-08-21,7665.5,7695.75,7691.75,0.0039462526906268725,1,-20.0,-23.5,True,-23.5,0.0019568195160133417,-23.5,38478.75
2026-08-24,7691.75,7674.25,7669.75,-0.0022751649494587856,-1,22.5,19.0,True,-26.0,-0.003022719147138142,19.0,38371.25
2026-08-25,7669.75,7684.5,7691.25,0.0019231396068972728,1,33.75,30.25,True,30.25,0.002640242511164015,30.25,38422.5
2026-08-26,7691.25,7701.25,7692.0,0.0013001787745814397,1,-46.25,-49.75,True,-49.75,0.0013326832439459757,-49.75,38506.25
2026-08-27,7692.0,7730.5,7741.25,0.00500520020800832,1,53.75,50.25,True,50.25,0.0030551222048882387,50.25,38652.5
2026-08-28,7741.25,7724.5,7722.75,-0.0021637332472146387,-1,8.75,5.25,True,-12.25,0.0007427740997900667,-12.25,38622.5
2026-08-31,7722.75,7694.0,7698.0,-0.0037227671490077663,-1,-20.0,-23.5,True,16.5,-0.004273089249295925,-23.5,38470.0
2026-09-01,7698.0,7641.0,7644.0,-0.0074045206547155296,-1,-15.0,-18.5,True,11.5,-0.006625097427903404,-18.5,38205.0
2026-09-02,7644.0,7681.0,7678.5,0.004840397697540633,1,-12.5,-16.0,True,-16.0,0.001667974882260559,-16.0,38405.0
2026-09-03,7678.5,7759.75,7756.25,0.010581493781337548,1,-17.5,-21.0,True,-21.0,0.0056651689783160375,-21.0,38798.75
2026-09-04,7756.25,7721.75,7723.75,-0.0044480257856567285,-1,-10.0,-13.5,True,6.5,-0.0014504431909749815,-13.5,38608.75
2026-09-08,7709.0,7690.5,7681.25,-0.0023997924503826873,-1,46.25,42.75,True,-49.75,-0.0018484887793488447,42.75,38452.5
2026-09-09,7681.25,7651.25,7644.5,-0.003905614320585893,-1,33.75,30.25,True,-37.25,-0.002636289666395397,30.25,38256.25
2026-09-10,7644.5,7596.0,7598.5,-0.006344430636405218,-1,-12.5,-16.0,True,9.0,-0.007554450912420685,-16.0,37980.0
2026-09-11,7598.5,7667.75,7658.75,0.009113640850167748,1,-45.0,-48.5,True,-48.5,0.010857406066986819,-48.5,38338.75
2026-09-14,7658.75,7702.0,7692.5,0.005647135629182287,1,-47.5,-51.0,True,-51.0,0.0031989554431206546,-51.0,38510.0
2026-09-15,7692.5,7652.5,7657.0,-0.005199870003249951,-1,-22.5,-26.0,True,19.0,-0.0018524536886578291,-26.0,38262.5
2026-09-16,7657.0,7592.0,7622.25,-0.008488964346349714,-1,-151.25,-154.75,True,147.75,0.0035588350528927837,147.75,37960.0
2026-09-17,7622.25,7706.75,7707.25,0.011085965430155165,1,2.5,-1.0,True,-1.0,0.009347633572764025,-1.0,38533.75
2026-09-18,7707.25,7706.25,7712.25,-0.00012974796457876359,-1,-30.0,-33.5,True,26.5,-0.0018489084952479917,-33.5,38531.25
