timestamp,open,high,low,close,volume
2026-06-16 00:00:00,7623.25,7623.5,7622.5,7622.5,206
2026-06-16 00:05:00,7622.25,7622.5,7620.75,7621.25,296
2026-06-16 00:10:00,7621.5,7622.25,7621.25,7621.75,168
2026-06-16 00:15:00,7622.0,7622.5,7619.25,7619.75,279
2026-06-16 00:20:00,7619.75,7622.0,7619.75,7621.25,243
2026-06-16 00:25:00,7621.25,7621.5,7620.0,7620.25,258
2026-06-16 00:30:00,7620.5,7621.0,7619.5,7620.0,263
2026-06-16 00:35:00,7619.75,7621.5,7619.25,7621.25,171
2026-06-16 00:40:00,7621.5,7622.0,7619.25,7619.5,294
2026-06-16 00:45:00,7619.5,7620.0,7617.0,7618.0,499
2026-06-16 00:50:00,7617.75,7617.75,7615.25,7616.0,587
2026-06-16 00:55:00,7615.5,7619.0,7615.0,7618.25,329
2026-06-16 01:00:00,7618.5,7621.5,7618.5,7621.0,369
2026-06-16 01:05:00,7621.0,7622.0,7619.75,7621.5,299
2026-06-16 01:10:00,7621.5,7624.75,7621.5,7623.0,412
2026-06-16 01:15:00,7623.0,7625.25,7622.75,7624.75,258
2026-06-16 01:20:00,7624.5,7624.75,7622.5,7622.75,282
2026-06-16 01:25:00,7622.5,7623.0,7621.5,7621.75,377
2026-06-16 01:30:00,7621.75,7622.5,7616.25,7616.25,575
2026-06-16 01:35:00,7616.25,7619.5,7616.0,7617.75,580
2026-06-16 01:40:00,7617.75,7618.75,7617.0,7617.75,261
2026-06-16 01:45:00,7617.75,7620.0,7617.75,7618.25,321
2026-06-16 01:50:00,7618.25,7620.5,7618.0,7619.0,234
2026-06-16 01:55:00,7619.0,7619.25,7617.5,7618.25,203
2026-06-16 02:00:00,7618.0,7621.75,7617.0,7621.25,578
2026-06-16 02:05:00,7621.25,7623.0,7621.0,7622.25,430
2026-06-16 02:10:00,7622.25,7624.0,7621.5,7623.0,472
2026-06-16 02:15:00,7623.0,7623.5,7621.0,7621.0,248
2026-06-16 02:20:00,7621.0,7621.5,7619.75,7621.5,393
2026-06-16 02:25:00,7621.5,7623.25,7621.5,7623.25,429
2026-06-16 02:30:00,7623.0,7624.0,7621.5,7622.25,333
2026-06-16 02:35:00,7622.25,7623.75,7621.5,7622.0,350
2026-06-16 02:40:00,7622.0,7623.0,7621.0,7621.25,313
2026-06-16 02:45:00,7621.0,7621.75,7619.75,7620.25,408
2026-06-16 02:50:00,7620.25,7622.5,7620.0,7622.25,332
2026-06-16 02:55:00,7622.25,7622.75,7621.0,7622.25,480
2026-06-16 03:00:00,7622.25,7625.0,7622.0,7622.5,1053
2026-06-16 03:05:00,7622.25,7626.25,7622.0,7625.25,866
2026-06-16 03:10:00,7625.5,7626.25,7623.5,7623.75,829
2026-06-16 03:15:00,7623.75,7626.25,7623.5,7625.5,780
2026-06-16 03:20:00,7625.25,7626.5,7623.75,7624.25,699
2026-06-16 03:25:00,7624.25,7627.75,7624.25,7626.5,517
2026-06-16 03:30:00,7626.5,7627.5,7625.0,7625.5,543
2026-06-16 03:35:00,7625.75,7627.75,7625.5,7627.25,566
2026-06-16 03:40:00,7627.25,7627.75,7622.0,7622.25,989
2026-06-16 03:45:00,7622.0,7623.0,7620.25,7621.25,1013
2026-06-16 03:50:00,7621.25,7624.5,7621.0,7623.75,683
2026-06-16 03:55:00,7623.75,7625.0,7623.25,7624.5,756
2026-06-16 04:00:00,7624.5,7627.0,7622.75,7626.5,1410
2026-06-16 04:05:00,7626.75,7630.25,7625.5,7629.0,2112
2026-06-16 04:10:00,7629.0,7630.25,7626.0,7626.75,1308
2026-06-16 04:15:00,7626.75,7628.5,7625.0,7626.5,1066
2026-06-16 04:20:00,7626.5,7626.5,7624.0,7625.0,1254
2026-06-16 04:25:00,7625.25,7626.25,7624.25,7626.25,994
2026-06-16 04:30:00,7626.25,7627.5,7622.5,7623.5,1753
2026-06-16 04:35:00,7623.75,7624.5,7620.75,7621.5,1115
2026-06-16 04:40:00,7621.5,7623.5,7620.75,7623.25,761
2026-06-16 04:45:00,7623.25,7623.25,7620.75,7622.25,598
2026-06-16 04:50:00,7622.25,7628.0,7622.0,7627.25,1763
2026-06-16 04:55:00,7627.25,7628.75,7625.25,7626.5,1114
