tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_p1,m_p2,m_low,m_D,m_count,m_target
D1_F_short_1h_pivot,-1,2024-08-08 06:00:00+00:00,2024-08-08 05:59:00+00:00,19877.5,20022.75,2024-08-08 06:59:00+00:00,close_exit,-102.25,-103.25,145.25,-0.7108433734939759,-0.7039586919104991,0.13080895008605853,-0.8175559380378657,-206.5,20501.0,20022.5,19687.5,482.2307692307695,1,19205.26923076923
D1_F_short_1h_pivot,-1,2024-08-08 09:00:00+00:00,2024-08-08 08:59:00+00:00,19940.75,19996.5,2024-08-08 12:30:00+00:00,stop,-55.5,-56.5,55.75,-1.0134529147982063,-0.9955156950672646,1.5650224215246638,-2.811659192825112,-113.0,20022.5,19996.25,19868.0,137.0,2,19731.0
D1_F_short_1h_pivot,-1,2024-08-12 01:00:00+00:00,2024-08-12 00:59:00+00:00,20546.75,20601.25,2024-08-12 02:53:00+00:00,stop,-54.25,-55.25,54.5,-1.0137614678899083,-0.9954128440366973,0.3853211009174312,-1.151376146788991,-110.5,20617.25,20601.0,20505.75,107.4375,1,20398.3125
D1_F_short_1h_pivot,-1,2024-08-14 09:00:00+00:00,2024-08-14 08:59:00+00:00,21030.0,21075.5,2024-08-14 12:29:00+00:00,stop,-45.25,-46.25,45.5,-1.0164835164835164,-0.9945054945054945,0.2802197802197802,-1.3681318681318682,-92.5,21095.75,21075.25,21024.25,67.40000000000146,1,20956.85
D1_F_short_1h_pivot,-1,2024-08-15 00:00:00+00:00,2024-08-14 23:59:00+00:00,21049.25,21104.0,2024-08-15 00:46:00+00:00,stop,-54.5,-55.5,54.75,-1.0136986301369864,-0.9954337899543378,0.0228310502283105,-1.0365296803652968,-111.0,21146.25,21103.75,20961.0,176.75,1,20784.25
D1_F_short_1h_pivot,-1,2024-08-16 19:00:00+00:00,2024-08-16 18:59:00+00:00,21565.0,21605.25,2024-08-18 22:02:00+00:00,stop,-40.0,-41.0,40.25,-1.0186335403726707,-0.9937888198757764,1.2422360248447204,-1.2608695652173914,-82.0,21625.5,21605.0,21387.75,225.45000000000073,1,21162.3
D1_F_short_1h_pivot,-1,2024-08-20 16:00:00+00:00,2024-08-20 15:59:00+00:00,21795.25,21867.5,2024-08-20 17:00:00+00:00,target,94.25,93.5,72.25,1.2941176470588236,1.3044982698961938,1.4498269896193772,-0.07958477508650519,187.0,21873.25,21867.25,21784.75,83.5,1,21701.25
D1_F_short_1h_pivot,-1,2024-08-20 21:00:00+00:00,2024-08-20 20:59:00+00:00,21747.5,21810.75,2024-08-21 00:59:00+00:00,close_exit,-19.75,-20.75,63.25,-0.32806324110671936,-0.31225296442687744,0.30434782608695654,-0.3794466403162055,-41.5,21867.25,21810.5,21685.5,170.40000000000146,2,21515.1
D1_F_short_1h_pivot,-1,2024-08-21 21:00:00+00:00,2024-08-21 20:59:00+00:00,21858.0,21895.75,2024-08-21 22:59:00+00:00,close_exit,-19.25,-20.25,37.75,-0.5364238410596026,-0.5099337748344371,0.0728476821192053,-0.7549668874172185,-40.5,21924.5,21895.5,21713.75,196.25,1,21517.5
D1_F_short_1h_pivot,-1,2024-08-22 03:00:00+00:00,2024-08-22 02:59:00+00:00,21827.75,21888.75,2024-08-22 10:32:00+00:00,stop,-60.75,-61.75,61.0,-1.0122950819672132,-0.9959016393442623,0.319672131147541,-1.0163934426229508,-123.5,21895.5,21888.5,21775.0,119.09999999999854,2,21655.9
D1_F_short_1h_pivot,-1,2024-08-23 17:00:00+00:00,2024-08-23 16:59:00+00:00,21622.75,21846.0,2024-08-26 07:59:00+00:00,close_exit,-146.25,-147.25,223.25,-0.6595744680851063,-0.6550951847704367,0.06382978723404255,-0.7021276595744681,-294.5,21968.25,21845.75,21484.5,453.125,1,21031.375
D1_F_short_1h_pivot,-1,2024-08-27 21:00:00+00:00,2024-08-27 20:59:00+00:00,21578.5,21635.5,2024-08-28 14:49:00+00:00,target,164.16666666666788,163.41666666666788,57.0,2.8669590643275065,2.880116959064349,3.192982456140351,-0.9473684210526315,326.83333333333576,21637.0,21635.25,21525.5,110.91666666666788,1,21414.583333333332
D1_F_short_1h_pivot,-1,2024-09-02 04:00:00+00:00,2024-09-02 03:59:00+00:00,21533.0,21570.75,2024-09-02 13:21:00+00:00,stop,-37.5,-38.5,37.75,-1.0198675496688743,-0.9933774834437086,2.0927152317880795,-1.0397350993377483,-77.0,21575.5,21570.5,21511.5,62.0,1,21449.5
D1_F_short_1h_pivot,-1,2024-09-05 04:00:00+00:00,2024-09-05 03:59:00+00:00,20848.0,20951.0,2024-09-05 07:59:00+00:00,close_exit,-91.75,-92.75,103.0,-0.9004854368932039,-0.8907766990291263,0.22330097087378642,-0.9466019417475728,-185.5,21057.5,20950.75,20834.0,140.47222222222263,1,20693.527777777777
D1_F_short_1h_pivot,-1,2024-09-05 10:00:00+00:00,2024-09-05 09:59:00+00:00,20880.0,20945.75,2024-09-05 13:39:00+00:00,stop,-65.5,-66.5,65.75,-1.0114068441064639,-0.9961977186311787,1.6653992395437263,-1.4524714828897338,-133.0,20950.75,20945.5,20825.0,122.25,2,20702.75
D1_F_short_1h_pivot,-1,2024-09-05 21:00:00+00:00,2024-09-05 20:59:00+00:00,20866.0,20983.5,2024-09-06 02:59:00+00:00,close_exit,33.5,32.5,117.5,0.2765957446808511,0.2851063829787234,1.1319148936170214,-0.09148936170212765,65.0,21092.75,20983.25,20784.5,280.875,1,20503.625
D1_F_short_1h_pivot,-1,2024-09-06 06:00:00+00:00,2024-09-06 05:59:00+00:00,20814.75,20849.5,2024-09-06 11:59:00+00:00,close_exit,89.75,88.75,34.75,2.553956834532374,2.58273381294964,4.848920863309353,-0.4028776978417266,177.5,20983.25,20849.25,20733.0,149.75,2,20583.25
D1_F_short_1h_pivot,-1,2024-09-10 11:00:00+00:00,2024-09-10 10:59:00+00:00,20593.0,20635.75,2024-09-10 11:49:00+00:00,stop,-42.5,-43.5,42.75,-1.0175438596491229,-0.9941520467836257,0.011695906432748537,-1.0818713450292399,-87.0,20684.5,20635.5,20546.5,98.79999999999927,1,20447.7
D1_F_short_1h_pivot,-1,2024-09-11 10:00:00+00:00,2024-09-11 09:59:00+00:00,20749.5,20768.0,2024-09-11 11:38:00+00:00,stop,-18.25,-19.25,18.5,-1.0405405405405406,-0.9864864864864865,1.0,-1.1891891891891893,-38.5,20819.25,20767.75,20647.25,129.86363636363603,1,20517.386363636364
D1_F_short_1h_pivot,-1,2024-09-13 03:00:00+00:00,2024-09-13 02:59:00+00:00,21367.5,21416.0,2024-09-13 05:41:00+00:00,stop,-48.25,-49.25,48.5,-1.0154639175257731,-0.9948453608247423,0.015463917525773196,-1.0463917525773196,-98.5,21425.75,21415.75,21344.0,77.75,1,21266.25
D1_F_short_1h_pivot,-1,2024-09-13 12:00:00+00:00,2024-09-13 11:59:00+00:00,21396.0,21421.0,2024-09-13 13:37:00+00:00,stop,-24.75,-25.75,25.0,-1.03,-0.99,2.3,-1.14,-51.5,21431.0,21420.75,21367.0,56.3125,1,21310.6875
D1_F_short_1h_pivot,-1,2024-09-16 02:00:00+00:00,2024-09-16 01:59:00+00:00,21468.75,21489.5,2024-09-16 03:59:00+00:00,close_exit,-4.25,-5.25,20.75,-0.25301204819277107,-0.20481927710843373,0.7469879518072289,-0.30120481927710846,-10.5,21519.5,21489.25,21421.0,74.29999999999927,1,21346.7
D1_F_short_1h_pivot,-1,2024-09-16 11:00:00+00:00,2024-09-16 10:59:00+00:00,21434.5,21486.25,2024-09-16 13:30:00+00:00,target,73.97222222222263,73.22222222222263,51.75,1.4149221685453648,1.4294149221685533,1.7053140096618358,-0.043478260869565216,146.44444444444525,21489.25,21486.0,21423.75,62.972222222222626,2,21360.777777777777
D1_F_short_1h_pivot,-1,2024-09-18 05:00:00+00:00,2024-09-18 04:59:00+00:00,21385.5,21422.0,2024-09-18 05:59:00+00:00,close_exit,-12.75,-13.75,36.5,-0.3767123287671233,-0.3493150684931507,0.2808219178082192,-0.4246575342465753,-27.5,21558.0,21421.75,21283.75,237.0909090909081,1,21046.659090909092
D1_F_short_1h_pivot,-1,2024-09-19 03:00:00+00:00,2024-09-19 02:59:00+00:00,21528.0,21550.75,2024-09-19 03:34:00+00:00,stop,-22.5,-23.5,22.75,-1.032967032967033,-0.989010989010989,0.989010989010989,-1.4725274725274726,-47.0,21605.75,21550.5,21266.75,327.9500000000007,1,20938.8
D1_F_short_1h_pivot,-1,2024-09-20 19:00:00+00:00,2024-09-20 18:59:00+00:00,21703.75,21742.75,2024-09-20 19:21:00+00:00,stop,-38.75,-39.75,39.0,-1.0192307692307692,-0.9935897435897436,0.42948717948717946,-1.3782051282051282,-79.5,21788.5,21742.5,21566.0,191.83333333333212,1,21374.166666666668
D1_F_short_1h_pivot,-1,2024-09-23 17:00:00+00:00,2024-09-23 16:59:00+00:00,21751.75,21833.0,2024-09-24 05:59:00+00:00,close_exit,-58.0,-59.0,81.25,-0.7261538461538461,-0.7138461538461538,0.3353846153846154,-0.7876923076923077,-118.0,21870.0,21832.75,21661.0,195.45454545454413,1,21465.545454545456
D1_F_short_1h_pivot,-1,2024-09-25 02:00:00+00:00,2024-09-25 01:59:00+00:00,21831.5,21898.75,2024-09-25 13:34:00+00:00,stop,-67.0,-68.0,67.25,-1.0111524163568772,-0.9962825278810409,0.9182156133828996,-1.0148698884758365,-136.0,21920.75,21898.5,21814.75,96.46428571428623,1,21718.285714285714
D1_F_short_1h_pivot,-1,2024-09-27 01:00:00+00:00,2024-09-27 00:59:00+00:00,22041.75,22088.25,2024-09-27 03:59:00+00:00,close_exit,15.75,14.75,46.5,0.3172043010752688,0.3387096774193548,1.2419354838709677,-0.13440860215053763,29.5,22243.75,22088.0,21894.0,310.8125,1,21583.1875
D1_F_short_1h_pivot,-1,2024-09-30 03:00:00+00:00,2024-09-30 02:59:00+00:00,21895.0,21992.75,2024-09-30 19:57:00+00:00,stop,-97.5,-98.5,97.75,-1.0076726342710998,-0.9974424552429667,1.3452685421994885,-1.0,-197.0,21999.5,21992.5,21863.5,131.79999999999927,2,21731.7
D1_F_short_1h_pivot,-1,2024-10-01 21:00:00+00:00,2024-10-01 20:59:00+00:00,21665.75,21786.75,2024-10-02 00:59:00+00:00,close_exit,10.25,9.25,121.0,0.07644628099173553,0.08471074380165289,0.5619834710743802,-0.21694214876033058,18.5,22030.75,21786.5,21524.0,367.17857142857247,2,21156.821428571428
D1_F_short_1h_pivot,-1,2024-10-03 00:00:00+00:00,2024-10-02 23:59:00+00:00,21761.0,21778.75,2024-10-03 07:45:00+00:00,target,201.95000000000073,201.20000000000073,17.75,11.335211267605676,11.377464788732436,11.492957746478874,-0.056338028169014086,402.40000000000146,21795.5,21778.5,21674.0,114.70000000000073,1,21559.3
D1_F_short_1h_pivot,-1,2024-10-04 00:00:00+00:00,2024-10-03 23:59:00+00:00,21689.25,21723.75,2024-10-04 00:59:00+00:00,close_exit,2.75,1.75,34.5,0.050724637681159424,0.07971014492753623,1.0144927536231885,-0.057971014492753624,3.5,21821.0,21723.5,21585.0,187.25,1,21397.75
D1_F_short_1h_pivot,-1,2024-10-07 17:00:00+00:00,2024-10-07 16:59:00+00:00,21842.0,21894.0,2024-10-07 22:33:00+00:00,target,233.078125,232.328125,52.0,4.4678485576923075,4.482271634615385,4.490384615384615,-0.5288461538461539,464.65625,21974.0,21893.75,21764.0,154.828125,1,21609.171875
D1_F_short_1h_pivot,-1,2024-10-09 13:00:00+00:00,2024-10-09 12:59:00+00:00,21977.25,21999.25,2024-10-09 13:07:00+00:00,stop,-21.75,-22.75,22.0,-1.0340909090909092,-0.9886363636363636,0.056818181818181816,-1.0795454545454546,-45.5,22035.5,21999.0,21901.5,105.32142857142753,1,21796.178571428572
D1_F_short_1h_pivot,-1,2024-10-14 23:00:00+00:00,2024-10-14 22:59:00+00:00,22331.5,22373.0,2024-10-15 13:59:00+00:00,close_exit,-3.75,-4.75,41.5,-0.1144578313253012,-0.09036144578313253,1.5060240963855422,-0.8132530120481928,-9.5,22386.0,22372.75,22231.0,152.34999999999854,1,22078.65
D1_F_short_1h_pivot,-1,2024-10-17 19:00:00+00:00,2024-10-17 18:59:00+00:00,22137.75,22235.25,2024-10-17 23:59:00+00:00,close_exit,27.0,26.0,97.5,0.26666666666666666,0.27692307692307694,0.8,-0.04358974358974359,52.0,22300.5,22235.0,22071.25,207.41666666666788,1,21863.833333333332
D1_F_short_1h_pivot,-1,2024-10-21 02:00:00+00:00,2024-10-21 01:59:00+00:00,22213.25,22232.25,2024-10-21 11:17:00+00:00,target,154.1428571428587,153.3928571428587,19.0,8.073308270676774,8.1127819548873,8.407894736842104,-0.19736842105263158,306.7857142857174,22238.0,22232.0,22148.25,88.8928571428587,1,22059.35714285714
D1_F_short_1h_pivot,-1,2024-10-22 00:00:00+00:00,2024-10-21 23:59:00+00:00,22221.5,22256.0,2024-10-22 17:40:00+00:00,stop,-34.25,-35.25,34.5,-1.0217391304347827,-0.9927536231884058,4.5,-1.3333333333333333,-70.5,22260.25,22255.75,22051.0,208.5,1,21842.5
D1_F_short_1h_pivot,-1,2024-10-23 06:00:00+00:00,2024-10-23 05:59:00+00:00,22213.75,22236.0,2024-10-23 07:16:00+00:00,stop,-22.0,-23.0,22.25,-1.0337078651685394,-0.9887640449438202,0.5955056179775281,-1.1123595505617978,-46.0,22243.5,22235.75,22198.0,42.91666666666788,2,22155.083333333332
D1_F_short_1h_pivot,-1,2024-10-25 00:00:00+00:00,2024-10-24 23:59:00+00:00,22086.75,22119.5,2024-10-25 07:37:00+00:00,stop,-32.5,-33.5,32.75,-1.0229007633587786,-0.9923664122137404,0.48854961832061067,-1.0458015267175573,-67.0,22134.0,22119.25,21966.5,160.125,1,21806.375
D1_F_short_1h_pivot,-1,2024-10-28 03:00:00+00:00,2024-10-28 02:59:00+00:00,22332.5,22355.0,2024-10-28 04:50:00+00:00,stop,-22.25,-23.25,22.5,-1.0333333333333334,-0.9888888888888889,1.1333333333333333,-1.1555555555555554,-46.5,22413.5,22354.75,22166.0,221.3888888888905,1,21944.61111111111
D1_F_short_1h_pivot,-1,2024-10-30 11:00:00+00:00,2024-10-30 10:59:00+00:00,22439.5,22471.0,2024-10-30 13:34:00+00:00,target,103.71428571428623,102.96428571428623,31.5,3.268707482993214,3.2925170068027376,3.7301587301587302,-0.6666666666666666,205.92857142857247,22495.75,22470.75,22408.75,72.71428571428623,1,22336.035714285714
D1_F_short_1h_pivot,-1,2024-11-04 05:00:00+00:00,2024-11-04 04:59:00+00:00,21940.0,21955.25,2024-11-04 06:59:00+00:00,close_exit,-3.75,-4.75,15.25,-0.3114754098360656,-0.2459016393442623,1.098360655737705,-0.9180327868852459,-9.5,21993.25,21955.0,21772.25,195.5,1,21576.75
D1_F_short_1h_pivot,-1,2024-11-08 05:00:00+00:00,2024-11-08 04:59:00+00:00,22930.5,22951.25,2024-11-08 05:38:00+00:00,stop,-20.5,-21.5,20.75,-1.036144578313253,-0.9879518072289156,0.0963855421686747,-1.0240963855421688,-43.0,22959.5,22951.0,22909.25,46.849999999998545,1,22862.4
D1_F_short_1h_pivot,-1,2024-11-12 22:00:00+00:00,2024-11-12 21:59:00+00:00,22886.5,22917.25,2024-11-13 07:59:00+00:00,close_exit,50.75,49.75,30.75,1.6178861788617886,1.6504065040650406,2.5772357723577235,-0.04878048780487805,99.5,22958.25,22917.0,22760.75,164.5,1,22596.25
D1_F_short_1h_pivot,-1,2024-11-19 07:00:00+00:00,2024-11-19 06:59:00+00:00,22382.75,22403.0,2024-11-19 13:52:00+00:00,target,212.93181818181984,212.18181818181984,20.25,10.47811447811456,10.515151515151597,10.654320987654321,-0.5802469135802469,424.36363636363967,22430.5,22402.75,22296.5,126.43181818181984,1,22170.06818181818
D1_F_short_1h_pivot,-1,2024-11-21 01:00:00+00:00,2024-11-21 00:59:00+00:00,22355.75,22492.75,2024-11-21 11:59:00+00:00,close_exit,-81.75,-82.75,137.0,-0.6040145985401459,-0.5967153284671532,0.39416058394160586,-0.6733576642335767,-165.5,22535.5,22492.5,22183.25,341.5,2,21841.75
D1_F_short_1h_pivot,-1,2024-11-22 00:00:00+00:00,2024-11-21 23:59:00+00:00,22479.5,22585.0,2024-11-22 14:59:00+00:00,close_exit,-82.25,-83.25,105.5,-0.7890995260663507,-0.7796208530805687,0.7630331753554502,-0.9454976303317536,-166.5,22613.0,22584.75,22220.0,388.2916666666679,1,21831.708333333332
D1_F_short_1h_pivot,-1,2024-11-26 02:00:00+00:00,2024-11-26 01:59:00+00:00,22548.5,22640.5,2024-11-26 03:59:00+00:00,close_exit,-51.5,-52.5,92.0,-0.5706521739130435,-0.5597826086956522,0.002717391304347826,-0.7119565217391305,-105.0,22787.25,22640.25,22486.25,245.875,1,22240.375
D1_F_short_1h_pivot,-1,2024-11-26 09:00:00+00:00,2024-11-26 08:59:00+00:00,22575.5,22630.75,2024-11-26 11:52:00+00:00,stop,-55.0,-56.0,55.25,-1.0135746606334841,-0.995475113122172,0.14479638009049775,-1.3212669683257918,-112.0,22640.25,22630.5,22461.25,176.21428571428623,2,22285.035714285714
D1_F_short_1h_pivot,-1,2024-11-27 05:00:00+00:00,2024-11-27 04:59:00+00:00,22672.0,22725.5,2024-11-27 15:22:00+00:00,target,181.13636363636397,180.38636363636397,53.5,3.371707731520822,3.385726423109607,3.4626168224299065,-0.4485981308411215,360.77272727272793,22731.0,22725.25,22609.75,118.63636363636397,1,22491.113636363636
D1_F_short_1h_pivot,-1,2024-11-29 12:00:00+00:00,2024-11-29 11:59:00+00:00,22590.25,22616.25,2024-11-29 14:32:00+00:00,target,74.59999999999854,73.84999999999854,26.0,2.8403846153845596,2.8692307692307133,3.019230769230769,-0.10576923076923077,147.6999999999971,22643.75,22616.0,22571.5,55.599999999998545,1,22515.9
D1_F_short_1h_pivot,-1,2024-12-03 00:00:00+00:00,2024-12-02 23:59:00+00:00,22919.5,22947.0,2024-12-03 01:59:00+00:00,close_exit,-2.25,-3.25,27.5,-0.11818181818181818,-0.08181818181818182,0.36363636363636365,-0.4818181818181818,-6.5,22965.5,22946.75,22882.25,70.75,1,22811.5
D1_F_short_1h_pivot,-1,2024-12-03 07:00:00+00:00,2024-12-03 06:59:00+00:00,22933.5,22946.75,2024-12-03 08:09:00+00:00,stop,-13.0,-14.0,13.25,-1.0566037735849056,-0.9811320754716981,0.6226415094339622,-1.2264150943396226,-28.0,22946.75,22946.5,22909.5,37.1071428571413,2,22872.39285714286
D1_F_short_1h_pivot,-1,2024-12-05 09:00:00+00:00,2024-12-05 08:59:00+00:00,23209.5,23226.0,2024-12-05 11:38:00+00:00,stop,-16.25,-17.25,16.5,-1.0454545454545454,-0.9848484848484849,0.8484848484848485,-1.0454545454545454,-34.5,23226.75,23225.75,23209.25,17.0,2,23192.25
D1_F_short_1h_pivot,-1,2024-12-09 21:00:00+00:00,2024-12-09 20:59:00+00:00,23191.5,23256.0,2024-12-09 23:59:00+00:00,close_exit,20.25,19.25,64.5,0.29844961240310075,0.313953488372093,0.4186046511627907,-0.03875968992248062,38.5,23355.0,23255.75,23143.0,162.375,2,22980.625
D1_F_short_1h_pivot,-1,2024-12-11 06:00:00+00:00,2024-12-11 05:59:00+00:00,23136.0,23144.25,2024-12-11 06:29:00+00:00,stop,-8.0,-9.0,8.25,-1.0909090909090908,-0.9696969696969697,0.030303030303030304,-1.0909090909090908,-18.0,23148.5,23144.0,23114.5,32.875,2,23081.625
D1_F_short_1h_pivot,-1,2024-12-12 09:00:00+00:00,2024-12-12 08:59:00+00:00,23458.25,23479.0,2024-12-12 13:32:00+00:00,target,71.58333333333212,70.83333333333212,20.75,3.413654618473837,3.4497991967870902,3.566265060240964,-0.4939759036144578,141.66666666666424,23525.75,23478.75,23448.5,61.58333333333212,1,23386.916666666668
D1_F_short_1h_pivot,-1,2024-12-12 21:00:00+00:00,2024-12-12 20:59:00+00:00,23349.0,23450.75,2024-12-12 23:38:00+00:00,stop,-101.5,-102.5,101.75,-1.0073710073710074,-0.9975429975429976,0.4004914004914005,-1.0663390663390664,-205.0,23478.75,23450.5,23330.75,126.8125,2,23203.9375
D1_F_short_1h_pivot,-1,2024-12-16 00:00:00+00:00,2024-12-15 23:59:00+00:00,23495.0,23530.5,2024-12-16 00:59:00+00:00,close_exit,-11.75,-12.75,35.5,-0.3591549295774648,-0.33098591549295775,0.09154929577464789,-0.5633802816901409,-25.5,23614.0,23530.25,23372.75,213.33333333333212,1,23159.416666666668
D1_F_short_1h_pivot,-1,2024-12-16 05:00:00+00:00,2024-12-16 04:59:00+00:00,23507.0,23528.0,2024-12-16 09:08:00+00:00,stop,-20.75,-21.75,21.0,-1.0357142857142858,-0.9880952380952381,0.7857142857142857,-1.0119047619047619,-43.5,23530.25,23527.75,23456.25,73.5,2,23382.75
D1_F_short_1h_pivot,-1,2024-12-17 06:00:00+00:00,2024-12-17 05:59:00+00:00,23812.0,23831.25,2024-12-17 10:59:00+00:00,close_exit,-0.5,-1.5,19.25,-0.07792207792207792,-0.025974025974025976,4.012987012987013,-0.2727272727272727,-3.0,23858.5,23831.0,23784.75,64.58333333333212,1,23720.166666666668
D1_F_short_1h_pivot,-1,2024-12-17 14:00:00+00:00,2024-12-17 13:59:00+00:00,23754.25,23827.75,2024-12-17 23:02:00+00:00,target,113.8125,113.0625,73.5,1.538265306122449,1.5484693877551021,1.58843537414966,-0.4421768707482993,226.125,23831.0,23827.5,23734.75,94.0625,2,23640.6875
D1_F_short_1h_pivot,-1,2024-12-23 09:00:00+00:00,2024-12-23 08:59:00+00:00,23107.0,23174.5,2024-12-23 16:59:00+00:00,close_exit,-18.5,-19.5,67.5,-0.28888888888888886,-0.2740740740740741,2.937037037037037,-0.32222222222222224,-39.0,23245.25,23174.25,22945.75,275.8333333333321,1,22669.916666666668
D1_F_short_1h_pivot,-1,2024-12-24 06:00:00+00:00,2024-12-24 05:59:00+00:00,23178.5,23193.0,2024-12-24 06:38:00+00:00,stop,-14.25,-15.25,14.5,-1.0517241379310345,-0.9827586206896551,0.5172413793103449,-1.1896551724137931,-30.5,23209.75,23192.75,23099.0,108.32142857142753,1,22990.678571428572
D1_F_short_1h_pivot,-1,2024-12-26 20:00:00+00:00,2024-12-26 19:59:00+00:00,23476.75,23508.0,2024-12-27 15:00:00+00:00,target,385.96428571428623,385.21428571428623,31.25,12.32685714285716,12.35085714285716,12.464,-0.544,770.4285714285725,23543.75,23507.75,23303.25,212.21428571428623,1,23091.035714285714
D1_F_short_1h_pivot,-1,2025-01-03 06:00:00+00:00,2025-01-03 05:59:00+00:00,22658.75,22693.0,2025-01-03 06:59:00+00:00,close_exit,-11.0,-12.0,34.25,-0.35036496350364965,-0.32116788321167883,0.23357664233576642,-0.9051094890510949,-24.0,22923.5,22692.75,22416.0,425.08928571428623,1,21990.910714285714
