tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_p1,m_p2,m_low,m_D,m_count,m_target
D4_G_long_1h_pivot,1,2022-01-05 04:00:00+00:00,2022-01-05 03:59:00+00:00,1815.558,1812.598,2022-01-05 04:59:00+00:00,close_exit,-0.42000000000007276,-0.7900000000000273,2.9600000000000364,-0.2668918918918978,-0.14189189189191473,0.0,-0.3628378378378567,-79.00000000000273,1798.388,1812.608,1816.688,14.745000000000118,1,1831.4330000000002
D4_G_long_1h_pivot,1,2022-01-10 03:00:00+00:00,2022-01-10 02:59:00+00:00,1794.528,1792.008,2022-01-10 03:28:00+00:00,stop,-2.269999999999982,-2.639999999999936,2.519999999999982,-1.04761904761903,-0.90079365079365,0.0,-1.0119047619047512,-263.99999999999363,1782.495,1792.018,1798.515,11.25850000000014,1,1809.7735000000002
D4_G_long_1h_pivot,1,2022-01-13 05:00:00+00:00,2022-01-13 04:59:00+00:00,1826.088,1823.9180000000001,2022-01-13 06:59:00+00:00,close_exit,-0.75,-1.1199999999999546,2.1699999999998454,-0.5161290322580804,-0.34562211981569285,0.9078341013825657,-0.875576036866359,-111.99999999999545,1814.578,1823.928,1827.984,6.805999999999813,1,1834.7899999999997
D4_G_long_1h_pivot,1,2022-01-17 17:59:00+00:00,2022-01-17 17:58:00+00:00,1819.258,1817.578,2022-01-18 03:39:00+00:00,stop,-1.4300000000000637,-1.8000000000000183,1.6800000000000637,-1.0714285714285416,-0.8511904761904818,2.0154761904760945,-1.3154761904761623,-180.00000000000182,1813.0,1817.588,1823.088,7.794000000000096,1,1830.882
D4_G_long_1h_pivot,1,2022-01-18 21:00:00+00:00,2022-01-18 20:59:00+00:00,1813.888,1810.478,2022-01-18 21:59:00+00:00,close_exit,-0.2599999999999909,-0.6299999999999455,3.4099999999998545,-0.1847507331378218,-0.07624633431085102,0.1906158357771609,-0.2697947214075908,-62.99999999999455,1805.658,1810.488,1820.048,12.458000000000084,1,1832.506
D4_G_long_1h_pivot,1,2022-01-20 19:00:00+00:00,2022-01-20 18:59:00+00:00,1841.688,1838.4180000000001,2022-01-20 19:59:00+00:00,close_exit,-1.4600000000000364,-1.829999999999991,3.269999999999982,-0.5596330275229361,-0.44648318042814816,0.0,-0.7033639143731483,-182.9999999999991,1835.808,1838.428,1847.804,10.030999999999949,1,1857.835
D4_G_long_1h_pivot,1,2022-01-25 05:00:00+00:00,2022-01-25 04:59:00+00:00,1842.118,1839.311,2022-01-25 05:59:00+00:00,close_exit,-0.2999999999999545,-0.6699999999999091,2.8070000000000164,-0.238688991806165,-0.10687566797290801,0.25863911649451676,-0.3705023156394576,-66.9999999999909,1829.558,1839.321,1844.028,8.61220000000003,1,1852.6402
D4_G_long_1h_pivot,1,2022-01-28 17:00:00+00:00,2022-01-28 16:59:00+00:00,1785.345,1780.568,2022-02-01 08:57:00+00:00,target,19.52300000000014,19.203000000000138,4.777000000000044,4.019886958342048,4.086874607494235,4.059660875026136,-0.7410508687460605,1920.3000000000138,1780.158,1780.578,1792.528,12.090000000000146,1,1804.6180000000002
D4_G_long_1h_pivot,1,2022-02-01 18:00:00+00:00,2022-02-01 17:59:00+00:00,1802.855,1797.655,2022-02-02 02:59:00+00:00,close_exit,-4.007000000000062,-4.377000000000017,5.2000000000000455,-0.8417307692307651,-0.7705769230769283,0.021730769230779885,-0.8571153846153977,-437.70000000000164,1795.625,1797.665,1808.638,11.312999999999874,1,1819.9509999999998
D4_G_long_1h_pivot,1,2022-02-03 00:00:00+00:00,2022-02-02 23:59:00+00:00,1808.005,1805.048,2022-02-03 00:59:00+00:00,close_exit,-0.4370000000001255,-0.8070000000000801,2.9570000000001073,-0.27291173486643583,-0.14778491714579292,0.0,-0.35407507609062816,-80.700000000008,1800.465,1805.058,1810.718,7.9565000000000055,2,1818.6745
