tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_p1,m_p2,m_low,m_D,m_count,m_target
D2_F_short_4h_pivot,-1,2022-01-17 17:59:00+00:00,2022-01-17 17:58:00+00:00,1818.958,1823.098,2022-01-18 02:59:00+00:00,close_exit,-2.6499999999998636,-3.019999999999818,4.139999999999873,-0.7294685990337949,-0.6400966183574747,0.2062801932367314,-0.8492753623188303,-301.9999999999818,1829.048,1823.088,1813.0,12.074666666666644,1,1800.9253333333334
D2_F_short_4h_pivot,-1,2022-01-18 15:00:00+00:00,2022-01-18 14:59:00+00:00,1818.048,1822.654,2022-01-18 16:24:00+00:00,target,5.788000000000011,5.668000000000056,4.6059999999999945,1.2305688232740042,1.256621797655236,1.4676508901432912,-0.47763786365611116,566.8000000000056,1823.088,1822.644,1817.588,5.27800000000002,2,1812.31
D2_F_short_4h_pivot,-1,2022-01-21 22:00:00+00:00,2022-01-21 21:59:00+00:00,1834.278,1843.118,2022-01-24 09:10:00+00:00,stop,-8.789999999999964,-8.959999999999873,8.839999999999918,-1.0135746606334792,-0.9943438914027201,0.29977375565609593,-1.0900452488687846,-895.9999999999873,1847.804,1843.108,1828.384,15.66319999999996,1,1812.7208
D2_F_short_4h_pivot,-1,2022-01-25 07:00:00+00:00,2022-01-25 06:59:00+00:00,1841.228,1844.038,2022-01-25 14:45:00+00:00,stop,-2.759999999999991,-2.9299999999999,2.8099999999999454,-1.0427046263345041,-0.982206405693966,2.20284697508903,-3.489679715302573,-292.99999999999,1844.208,1844.028,1829.558,14.529999999999973,1,1815.028
D2_F_short_4h_pivot,-1,2022-02-04 03:00:00+00:00,2022-02-04 02:59:00+00:00,1805.9850000000001,1807.575,2022-02-04 04:32:00+00:00,stop,-1.5399999999999636,-1.7099999999998727,1.5899999999999181,-1.0754716981131829,-0.9685534591195238,0.0672955974842619,-1.2012578616351905,-170.99999999998727,1810.718,1807.565,1788.538,19.55250000000001,1,1768.9855
D2_F_short_4h_pivot,-1,2022-02-18 22:00:00+00:00,2022-02-18 21:59:00+00:00,1897.718,1899.896,2022-02-20 23:00:00+00:00,stop,-2.127999999999929,-3.419999999999909,2.1779999999998836,-1.5702479338843396,-0.9770431588613603,0.39807162534435636,-1.5151515151515753,-341.9999999999909,1902.358,1899.886,1886.478,14.231999999999971,1,1872.246
D2_F_short_4h_pivot,-1,2022-02-28 11:00:00+00:00,2022-02-28 10:59:00+00:00,1906.308,1930.958,2022-03-01 06:59:00+00:00,close_exit,-1.2999999999999545,-1.6699999999999091,24.65000000000009,-0.06774847870182162,-0.0527383367139939,0.6223123732251465,-0.4888438133874203,-166.9999999999909,1974.398,1930.948,1877.938,83.42499999999995,1,1794.5130000000001
D2_F_short_4h_pivot,-1,2022-03-10 22:00:00+00:00,2022-03-10 21:59:00+00:00,1996.498,2009.072,2022-03-11 02:59:00+00:00,close_exit,1.9500000000000455,1.5800000000000909,12.573999999999842,0.1256561157945054,0.15508191506283361,0.6497534595196577,-0.20041355177350195,158.0000000000091,2059.068,2009.062,1970.508,57.306249999999864,2,1913.2017500000002
D2_F_short_4h_pivot,-1,2022-03-28 02:00:00+00:00,2022-03-28 01:59:00+00:00,1957.508,1961.738,2022-03-28 20:05:00+00:00,target,34.015833333333376,33.89583333333342,4.230000000000018,8.013199369582335,8.041568163908565,8.35697399527181,-0.05910165484633544,3389.583333333342,1966.083,1961.728,1942.998,19.45583333333343,1,1923.5421666666666
D2_F_short_4h_pivot,-1,2022-03-31 02:00:00+00:00,2022-03-31 01:59:00+00:00,1931.518,1938.438,2022-03-31 13:59:00+00:00,close_exit,-2.400000000000091,-2.7700000000000453,6.920000000000073,-0.4002890173410428,-0.3468208092485644,1.7817919075144215,-0.6343930635838229,-277.00000000000455,1961.728,1938.428,1889.998,57.491111111111195,2,1832.5068888888889
