timestamp,open,high,low,close,volume
2026-06-16 00:00:00,7623.25,7623.5,7622.25,7622.5,375
2026-06-16 00:05:00,7622.25,7622.5,7620.5,7621.25,495
2026-06-16 00:10:00,7621.5,7622.5,7621.0,7621.75,280
2026-06-16 00:15:00,7621.5,7622.5,7619.0,7619.5,738
2026-06-16 00:20:00,7619.75,7622.0,7619.5,7621.5,417
2026-06-16 00:25:00,7620.75,7621.25,7619.75,7620.5,464
2026-06-16 00:30:00,7620.5,7621.0,7619.25,7620.0,391
2026-06-16 00:35:00,7620.0,7621.25,7619.25,7621.25,277
2026-06-16 00:40:00,7621.5,7622.0,7619.25,7619.5,444
2026-06-16 00:45:00,7619.25,7620.0,7616.75,7618.0,876
2026-06-16 00:50:00,7618.0,7618.0,7615.25,7615.75,920
2026-06-16 00:55:00,7615.75,7619.0,7615.25,7618.5,600
2026-06-16 01:00:00,7618.75,7621.5,7618.5,7621.0,580
2026-06-16 01:05:00,7621.0,7622.0,7620.0,7621.75,390
2026-06-16 01:10:00,7621.75,7624.5,7621.75,7623.0,627
2026-06-16 01:15:00,7623.0,7625.25,7622.75,7624.75,438
2026-06-16 01:20:00,7624.5,7624.5,7622.25,7623.0,406
2026-06-16 01:25:00,7622.75,7623.0,7621.5,7621.75,569
2026-06-16 01:30:00,7621.75,7622.75,7616.0,7616.0,818
2026-06-16 01:35:00,7616.25,7619.25,7616.0,7617.75,848
2026-06-16 01:40:00,7617.75,7619.0,7617.0,7618.0,379
2026-06-16 01:45:00,7618.0,7620.0,7618.0,7618.25,466
2026-06-16 01:50:00,7618.25,7620.75,7618.0,7619.0,410
2026-06-16 01:55:00,7619.0,7619.25,7617.5,7618.25,218
2026-06-16 02:00:00,7618.0,7621.75,7617.0,7621.25,790
2026-06-16 02:05:00,7621.0,7623.0,7621.0,7622.25,651
2026-06-16 02:10:00,7622.0,7624.0,7621.5,7623.25,665
2026-06-16 02:15:00,7623.25,7623.5,7620.75,7621.5,414
2026-06-16 02:20:00,7621.25,7621.75,7620.0,7621.5,640
2026-06-16 02:25:00,7621.5,7623.25,7621.5,7623.25,474
2026-06-16 02:30:00,7623.25,7624.0,7621.5,7622.25,622
2026-06-16 02:35:00,7622.25,7623.75,7621.25,7622.5,554
2026-06-16 02:40:00,7622.0,7623.0,7620.75,7621.0,457
2026-06-16 02:45:00,7621.0,7621.5,7619.75,7620.25,599
2026-06-16 02:50:00,7620.0,7622.25,7620.0,7622.0,326
2026-06-16 02:55:00,7622.5,7623.0,7621.0,7622.5,462
2026-06-16 03:00:00,7622.25,7625.0,7621.75,7622.5,1159
2026-06-16 03:05:00,7622.25,7626.0,7622.25,7625.5,1006
