tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_pair,m_fvg_i,m_doji_i,m_fvg_top,m_fvg_bot,m_ce,m_doji_low,m_doji_high,m_risk_override
E1_long_kz0300_20R,1,2023-02-22 11:30:00+00:00,2023-02-22 11:29:00+00:00,1.35506,1.35435,2023-02-22 13:00:00+00:00,stop,-0.0006300000000001305,-0.0023358999999997976,0.0006300000000001305,-3.707777777776689,-1.0,0.6190476190476694,-3.9523809523799454,-170.5036496350217,USDCAD,14239,14241,1.35495,1.35401,1.3544800000000001,1.35445,1.35599,0.0006300000000001305
E1_long_kz0300_20R,1,2023-05-17 10:30:00+00:00,2023-05-17 10:29:00+00:00,1.3504399999999999,1.34951,2023-05-17 10:54:00+00:00,stop,-0.0008500000000000174,-0.0010458999999997842,0.0008500000000000174,-1.230470588235015,-1.0,0.12941176470594382,-1.1647058823527108,-76.3430656934149,USDCAD,16259,16261,1.3503,1.34898,1.34964,1.34961,1.35102,0.0008500000000000174
E1_long_kz0300_20R,1,2024-01-08 11:30:00+00:00,2024-01-08 11:29:00+00:00,1.3381999999999998,1.33756,2024-01-08 15:28:00+00:00,stop,-0.0005599999999998939,-0.0007558999999996609,0.0005599999999998939,-1.3498214285710786,-1.0,4.000000000001189,-1.1428571428569163,-55.17518248172707,USDCAD,23502,23506,1.33792,1.3376,1.3377599999999998,1.33766,1.33853,0.0005599999999998939
