tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_pair,m_fvg_i,m_doji_i,m_fvg_top,m_fvg_bot,m_ce,m_doji_low,m_doji_high,m_risk_override
E3_long_fvg0230_20R,1,2022-01-14 10:30:00+00:00,2022-01-14 10:29:00+00:00,1.3730799999999999,1.37262,2022-01-14 10:33:00+00:00,stop,-0.00038000000000004697,-0.0005499999999998139,0.00038000000000004697,-1.4473684210519628,-1.0,0.0,-1.2368421052623428,-54.99999999998139,GBPUSD,453,455,1.37289,1.37269,1.37279,1.37272,1.37377,0.00038000000000004697
E3_long_fvg0230_20R,1,2024-05-10 10:00:00+00:00,2024-05-10 09:59:00+00:00,1.2532999999999999,1.25235,2024-05-10 12:57:00+00:00,stop,-0.0008699999999999264,-0.0010399999999996933,0.0008699999999999264,-1.1954022988503232,-1.0,0.321839080459864,-1.1494252873562925,-103.99999999996933,GBPUSD,27740,27743,1.25295,1.25208,1.252515,1.25245,1.25355,0.0008699999999999264
E3_long_fvg0230_20R,1,2024-08-09 10:00:00+00:00,2024-08-09 09:59:00+00:00,1.2765799999999998,1.27565,2024-08-09 11:01:00+00:00,stop,-0.0008500000000000174,-0.0010199999999997843,0.0008500000000000174,-1.1999999999997217,-1.0,0.2823529411767472,-1.188235294117309,-101.99999999997843,GBPUSD,30860,30863,1.2763,1.27557,1.275935,1.27575,1.27665,0.0008500000000000174
