tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_pair,m_fvg_i,m_doji_i,m_fvg_top,m_fvg_bot,m_ce,m_doji_low,m_doji_high,m_risk_override
E2_long_kz0300_emacross,1,2022-08-01 09:30:00+00:00,2022-08-01 09:29:00+00:00,1.0239999999999998,1.02237,2022-08-02 07:29:00+00:00,close_exit,0.0015000000000000568,0.0013600000000002644,0.0015799999999999148,0.8607594936710998,0.9493670886076822,3.4113924050636193,-0.9620253164555859,136.00000000002643,EURUSD,7218,7219,1.02268,1.02229,1.022485,1.02247,1.02406,0.0015799999999999148
E2_long_kz0300_emacross,1,2024-01-24 11:30:00+00:00,2024-01-24 11:29:00+00:00,1.0897,1.08921,2024-01-24 11:32:00+00:00,stop,-0.00043999999999999595,-0.0005799999999997884,0.00043999999999999595,-1.3181818181813494,-1.0,0.0,-1.2954545454544653,-57.99999999997884,EURUSD,24077,24078,1.08955,1.08919,1.0893700000000002,1.08931,1.09001,0.00043999999999999595
