tag,side,t_signal,t_entry,entry,stop0,t_exit,reason,gross_px,net_px,risk_px,R,gross_R,mfe_R,mae_R,net_usd_1,m_pair,m_fvg_i,m_doji_i,m_fvg_top,m_fvg_bot,m_ce,m_doji_low,m_doji_high,m_risk_override
E3_long_fvg0230_20R,1,2022-02-04 09:30:00+00:00,2022-02-04 09:29:00+00:00,115.026,115.02499999999999,2022-02-04 09:30:00+00:00,stop,0.0049999999999954525,-0.019499999999986133,0.0049999999999954525,-3.9000000000007735,1.0,1.2000000000011368,-3.000000000002842,-12.999999999990754,USDJPY,1172,1173,115.078,115.0,115.039,115.035,115.12,0.0049999999999954525
E3_long_fvg0230_20R,1,2022-04-08 09:00:00+00:00,2022-04-08 08:59:00+00:00,124.05,124.02199999999999,2022-04-08 14:11:00+00:00,target,0.4400000000001114,0.4235000000001112,0.02200000000000557,19.250000000000178,20.0,19.909090909085975,-0.863636363635747,282.33333333340744,USDJPY,3329,3330,124.037,124.031,124.034,124.032,124.147,0.02200000000000557
E3_long_fvg0230_20R,1,2023-05-24 09:30:00+00:00,2023-05-24 09:29:00+00:00,138.552,138.43800000000002,2023-05-24 11:25:00+00:00,stop,-0.10799999999997567,-0.12649999999998546,0.10799999999997567,-1.1712962962964255,-1.0,0.8333333333335526,-1.120370370370446,-84.33333333332364,USDJPY,16412,16414,138.457,138.441,138.449,138.448,138.693,0.10799999999997567
E3_long_fvg0230_20R,1,2023-06-16 09:30:00+00:00,2023-06-16 09:29:00+00:00,141.222,140.822,2023-06-16 11:22:00+00:00,stop,-0.39400000000000546,-0.41250000000001524,0.39400000000000546,-1.0469543147208364,-1.0,0.09644670050756844,-1.0888324873096349,-275.0000000000102,USDJPY,16987,16988,140.945,140.788,140.8665,140.832,141.27,0.39400000000000546
E3_long_fvg0230_20R,1,2023-06-21 09:00:00+00:00,2023-06-21 08:59:00+00:00,142.094,141.854,2023-06-21 12:00:00+00:00,stop,-0.23399999999998045,-0.29750000000000615,0.23399999999998045,-1.2713675213676539,-1.0,0.3119658119658701,-1.252136752136884,-198.3333333333374,USDJPY,17090,17091,141.934,141.816,141.875,141.864,142.106,0.23399999999998045
E3_long_fvg0230_20R,1,2023-10-02 10:30:00+00:00,2023-10-02 10:29:00+00:00,149.693,149.64700000000002,2023-10-02 11:15:00+00:00,stop,-0.03999999999999204,-0.05850000000000182,0.03999999999999204,-1.4625000000003365,-1.0,1.8499999999999646,-1.5000000000003553,-39.000000000001215,USDJPY,20206,20207,149.718,149.648,149.683,149.657,149.75,0.03999999999999204
E3_long_fvg0230_20R,1,2024-11-12 11:00:00+00:00,2024-11-12 10:59:00+00:00,154.055,153.96800000000002,2024-11-12 11:11:00+00:00,stop,-0.08099999999998886,-0.09949999999999863,0.08099999999998886,-1.228395061728547,-1.0,0.19753086419744856,-1.2469135802470739,-66.33333333333242,USDJPY,34054,34055,154.026,153.945,153.9855,153.978,154.122,0.08099999999998886
E3_long_fvg0230_20R,1,2024-12-09 10:00:00+00:00,2024-12-09 09:59:00+00:00,150.424,150.33800000000002,2024-12-10 15:26:00+00:00,target,1.5999999999996817,1.5834999999996815,0.07999999999998408,19.793749999999957,20.0,20.000000000003908,-0.9125000000002753,1055.6666666664544,USDJPY,34960,34961,150.367,150.348,150.35750000000002,150.348,150.487,0.07999999999998408
