side,t_entry,entry,stop0,t_exit,reason,net_px,R,t_signal,internal,anchor
-1,2024-08-01 13:49:00+00:00,21605.25,21659.75,2024-08-01 14:21:00+00:00,target,150.25,2.756880733944954,2024-08-01 13:30:00+00:00,21605.0,21659.25
1,2024-08-01 14:29:00+00:00,21393.0,21034.0,2024-08-01 16:00:00+00:00,time,-289.0,-0.8050139275766016,2024-08-01 13:30:00+00:00,21393.25,21034.5
1,2024-08-02 13:34:00+00:00,20487.75,20450.0,2024-08-02 13:40:00+00:00,target,202.25,5.357615894039735,2024-08-02 13:30:00+00:00,20488.0,20450.5
1,2024-08-02 14:05:00+00:00,20484.0,20450.0,2024-08-02 14:05:00+00:00,stop,-34.75,-1.0220588235294117,2024-08-02 13:45:00+00:00,20484.25,20450.5
-1,2024-08-02 14:49:00+00:00,20471.75,21659.75,2024-08-02 16:00:00+00:00,time,-65.0,-0.054713804713804715,2024-08-02 14:45:00+00:00,20471.5,21659.25
-1,2024-08-05 13:34:00+00:00,19642.5,20924.5,2024-08-05 16:00:00+00:00,time,-407.5,-0.31786271450858034,2024-08-05 13:30:00+00:00,19642.25,20924.0
-1,2024-08-06 13:30:00+00:00,20055.75,20378.5,2024-08-06 13:36:00+00:00,target,48.75,0.15104570100697134,2024-08-06 13:30:00+00:00,20055.5,20378.0
1,2024-08-06 13:37:00+00:00,19994.25,19792.25,2024-08-06 13:52:00+00:00,target,60.75,0.30074257425742573,2024-08-06 13:30:00+00:00,19994.5,19792.75
-1,2024-08-06 14:02:00+00:00,20116.5,20378.5,2024-08-06 16:00:00+00:00,time,-168.75,-0.6440839694656488,2024-08-06 13:45:00+00:00,20116.25,20378.0
-1,2024-08-07 13:30:00+00:00,20396.5,20405.5,2024-08-07 13:30:00+00:00,stop,-9.75,-1.0833333333333333,2024-08-07 13:30:00+00:00,20396.25,20405.0
-1,2024-08-08 14:02:00+00:00,20196.25,20501.5,2024-08-08 16:00:00+00:00,time,-150.5,-0.49303849303849306,2024-08-08 13:30:00+00:00,20196.0,20501.0
-1,2024-08-09 13:30:00+00:00,20404.25,20595.5,2024-08-09 16:00:00+00:00,time,-19.0,-0.09934640522875816,2024-08-09 13:30:00+00:00,20404.0,20595.0
1,2024-08-12 13:30:00+00:00,20582.5,20325.0,2024-08-12 14:16:00+00:00,target,32.75,0.12718446601941746,2024-08-12 13:30:00+00:00,20582.75,20325.5
1,2024-08-12 15:22:00+00:00,20644.5,20325.0,2024-08-12 16:00:00+00:00,time,17.25,0.0539906103286385,2024-08-12 15:00:00+00:00,20644.75,20325.5
1,2024-08-13 14:31:00+00:00,20812.75,20456.5,2024-08-13 14:46:00+00:00,target,51.25,0.14385964912280702,2024-08-13 14:30:00+00:00,20813.0,20457.0
-1,2024-08-14 13:30:00+00:00,21098.0,21105.75,2024-08-14 13:30:00+00:00,stop,-8.5,-1.096774193548387,2024-08-14 13:30:00+00:00,21097.75,21105.25
1,2024-08-14 14:10:00+00:00,20937.5,20588.25,2024-08-14 15:50:00+00:00,target,159.75,0.4574087329992842,2024-08-14 13:30:00+00:00,20937.75,20588.75
-1,2024-08-16 14:02:00+00:00,21477.5,21626.0,2024-08-16 16:00:00+00:00,time,-40.75,-0.27441077441077444,2024-08-16 13:55:00+00:00,21477.25,21625.5
1,2024-08-19 13:30:00+00:00,21543.5,21387.25,2024-08-19 14:51:00+00:00,target,37.5,0.24,2024-08-19 13:30:00+00:00,21543.75,21387.75
-1,2024-08-19 14:53:00+00:00,21589.0,21631.0,2024-08-19 16:00:00+00:00,time,7.25,0.17261904761904762,2024-08-19 13:30:00+00:00,21588.75,21630.5
-1,2024-08-20 13:46:00+00:00,21822.0,21873.75,2024-08-20 14:39:00+00:00,target,115.25,2.2270531400966185,2024-08-20 13:30:00+00:00,21821.75,21873.25
1,2024-08-20 14:42:00+00:00,21698.25,21467.0,2024-08-20 16:00:00+00:00,time,96.25,0.41621621621621624,2024-08-20 13:30:00+00:00,21698.5,21467.5
1,2024-08-21 13:30:00+00:00,21778.0,21685.0,2024-08-21 13:40:00+00:00,target,19.75,0.21236559139784947,2024-08-21 13:30:00+00:00,21778.25,21685.5
-1,2024-08-21 13:46:00+00:00,21810.75,21873.75,2024-08-21 14:32:00+00:00,target,32.0,0.5079365079365079,2024-08-21 13:30:00+00:00,21810.5,21873.25
-1,2024-08-21 14:36:00+00:00,21857.75,21873.75,2024-08-21 14:36:00+00:00,stop,-16.75,-1.046875,2024-08-21 14:15:00+00:00,21857.5,21873.25
1,2024-08-21 14:52:00+00:00,21755.5,21685.0,2024-08-21 16:00:00+00:00,time,10.5,0.14893617021276595,2024-08-21 13:50:00+00:00,21755.75,21685.5
1,2024-08-22 14:06:00+00:00,21880.25,21713.25,2024-08-22 15:37:00+00:00,stop,-167.75,-1.0044910179640718,2024-08-22 13:45:00+00:00,21880.5,21713.75
1,2024-08-23 13:31:00+00:00,21659.0,21582.0,2024-08-23 14:01:00+00:00,target,114.25,1.4837662337662338,2024-08-23 13:30:00+00:00,21659.25,21582.5
1,2024-08-23 14:48:00+00:00,21584.0,21582.0,2024-08-23 14:51:00+00:00,stop,-2.75,-1.375,2024-08-23 13:30:00+00:00,21584.25,21582.5
1,2024-08-26 13:31:00+00:00,21687.25,21534.0,2024-08-26 13:33:00+00:00,target,45.25,0.29526916802610115,2024-08-26 13:30:00+00:00,21687.5,21534.5
1,2024-08-26 13:45:00+00:00,21685.0,21534.0,2024-08-26 14:31:00+00:00,stop,-151.75,-1.0049668874172186,2024-08-26 13:45:00+00:00,21685.25,21534.5
-1,2024-08-26 15:23:00+00:00,21559.25,21846.25,2024-08-26 16:00:00+00:00,time,60.0,0.20905923344947736,2024-08-26 15:15:00+00:00,21559.0,21845.75
-1,2024-08-27 14:10:00+00:00,21513.5,21789.25,2024-08-27 16:00:00+00:00,time,-40.0,-0.14505893019038985,2024-08-27 14:10:00+00:00,21513.25,21788.75
-1,2024-08-28 13:30:00+00:00,21593.75,21637.5,2024-08-28 13:45:00+00:00,target,68.25,1.56,2024-08-28 13:30:00+00:00,21593.5,21637.0
-1,2024-08-29 13:31:00+00:00,21459.25,21619.75,2024-08-29 14:00:00+00:00,stop,-161.25,-1.0046728971962617,2024-08-29 13:30:00+00:00,21459.0,21619.25
1,2024-08-29 15:20:00+00:00,21563.5,21081.0,2024-08-29 16:00:00+00:00,time,10.75,0.02227979274611399,2024-08-29 15:20:00+00:00,21563.75,21081.5
-1,2024-08-30 13:30:00+00:00,21517.5,21635.0,2024-08-30 13:34:00+00:00,target,58.0,0.49361702127659574,2024-08-30 13:30:00+00:00,21517.25,21634.5
-1,2024-08-30 13:45:00+00:00,21519.75,21635.0,2024-08-30 14:57:00+00:00,target,68.5,0.5943600867678959,2024-08-30 13:45:00+00:00,21519.5,21634.5
1,2024-08-30 15:00:00+00:00,21393.5,21081.0,2024-08-30 16:00:00+00:00,time,10.0,0.032,2024-08-30 13:30:00+00:00,21393.75,21081.5
1,2024-09-02 14:02:00+00:00,21556.25,21312.0,2024-09-02 14:36:00+00:00,target,31.0,0.1269191402251791,2024-09-02 14:00:00+00:00,21556.5,21312.5
1,2024-09-02 15:27:00+00:00,21594.5,21312.0,2024-09-02 16:00:00+00:00,time,0.5,0.0017699115044247787,2024-09-02 15:25:00+00:00,21594.75,21312.5
1,2024-09-03 13:30:00+00:00,21405.75,21399.5,2024-09-03 13:30:00+00:00,stop,-7.0,-1.12,2024-09-03 13:30:00+00:00,21406.0,21400.0
-1,2024-09-04 13:34:00+00:00,20860.0,21626.0,2024-09-04 14:00:00+00:00,target,62.5,0.08159268929503917,2024-09-04 13:30:00+00:00,20859.75,21625.5
-1,2024-09-04 14:10:00+00:00,20942.75,21626.0,2024-09-04 16:00:00+00:00,time,-8.75,-0.012806439809732895,2024-09-04 13:30:00+00:00,20942.5,21625.5
-1,2024-09-05 13:32:00+00:00,20860.0,21058.0,2024-09-05 14:07:00+00:00,stop,-198.75,-1.003787878787879,2024-09-05 13:30:00+00:00,20859.75,21057.5
1,2024-09-05 14:47:00+00:00,20968.0,20766.25,2024-09-05 16:00:00+00:00,time,-165.25,-0.8190830235439901,2024-09-05 14:40:00+00:00,20968.25,20766.75
1,2024-09-06 13:37:00+00:00,20783.5,20645.75,2024-09-06 14:24:00+00:00,stop,-138.5,-1.0054446460980035,2024-09-06 13:30:00+00:00,20783.75,20646.25
-1,2024-09-09 13:31:00+00:00,20581.75,20915.5,2024-09-09 14:30:00+00:00,target,47.5,0.14232209737827714,2024-09-09 13:30:00+00:00,20581.5,20915.0
1,2024-09-09 14:33:00+00:00,20519.5,20328.75,2024-09-09 15:56:00+00:00,target,61.5,0.3224115334207077,2024-09-09 13:30:00+00:00,20519.75,20329.25
1,2024-09-10 14:13:00+00:00,20663.75,20328.75,2024-09-10 16:00:00+00:00,time,-98.5,-0.29402985074626864,2024-09-10 13:55:00+00:00,20664.0,20329.25
1,2024-09-11 14:14:00+00:00,20647.0,20524.5,2024-09-11 14:43:00+00:00,stop,-123.25,-1.006122448979592,2024-09-11 13:35:00+00:00,20647.25,20525.0
1,2024-09-12 13:30:00+00:00,21176.0,21170.0,2024-09-12 13:31:00+00:00,stop,-6.75,-1.125,2024-09-12 13:30:00+00:00,21176.25,21170.5
-1,2024-09-12 13:37:00+00:00,21227.5,21285.5,2024-09-12 13:39:00+00:00,target,32.25,0.5560344827586207,2024-09-12 13:30:00+00:00,21227.25,21285.0
-1,2024-09-12 14:12:00+00:00,21245.25,21285.5,2024-09-12 14:20:00+00:00,stop,-41.0,-1.0186335403726707,2024-09-12 13:30:00+00:00,21245.0,21285.0
1,2024-09-12 15:00:00+00:00,21201.25,21127.25,2024-09-12 15:13:00+00:00,target,106.75,1.4425675675675675,2024-09-12 14:50:00+00:00,21201.5,21127.75
1,2024-09-13 13:30:00+00:00,21343.75,21127.25,2024-09-13 13:36:00+00:00,target,56.75,0.26212471131639725,2024-09-13 13:30:00+00:00,21344.0,21127.75
-1,2024-09-13 13:37:00+00:00,21421.0,21431.5,2024-09-13 13:43:00+00:00,stop,-11.25,-1.0714285714285714,2024-09-13 13:30:00+00:00,21420.75,21431.0
1,2024-09-16 13:30:00+00:00,21363.5,21338.0,2024-09-16 13:32:00+00:00,stop,-26.25,-1.0294117647058822,2024-09-16 13:30:00+00:00,21363.75,21338.5
-1,2024-09-16 13:55:00+00:00,21383.75,21520.0,2024-09-16 14:34:00+00:00,target,114.0,0.8366972477064221,2024-09-16 13:50:00+00:00,21383.5,21519.5
-1,2024-09-17 13:30:00+00:00,21521.75,21530.0,2024-09-17 13:31:00+00:00,stop,-9.0,-1.0909090909090908,2024-09-17 13:30:00+00:00,21521.5,21529.5
1,2024-09-17 13:34:00+00:00,21483.75,21241.0,2024-09-17 14:12:00+00:00,target,37.25,0.15345005149330587,2024-09-17 13:30:00+00:00,21484.0,21241.5
1,2024-09-17 14:36:00+00:00,21475.5,21241.0,2024-09-17 14:44:00+00:00,target,50.5,0.21535181236673773,2024-09-17 14:35:00+00:00,21475.75,21241.5
-1,2024-09-18 13:30:00+00:00,21442.25,21558.5,2024-09-18 13:38:00+00:00,target,64.0,0.5505376344086022,2024-09-18 13:30:00+00:00,21442.0,21558.0
1,2024-09-18 13:50:00+00:00,21375.0,21283.25,2024-09-18 16:00:00+00:00,time,-72.5,-0.7901907356948229,2024-09-18 13:50:00+00:00,21375.25,21283.75
1,2024-09-20 13:58:00+00:00,21717.75,21347.75,2024-09-20 16:00:00+00:00,time,-38.0,-0.10270270270270271,2024-09-20 13:30:00+00:00,21718.0,21348.25
1,2024-09-23 13:32:00+00:00,21750.25,21565.5,2024-09-23 13:49:00+00:00,target,54.0,0.2922868741542625,2024-09-23 13:30:00+00:00,21750.5,21566.0
-1,2024-09-23 13:50:00+00:00,21808.5,21870.5,2024-09-23 14:00:00+00:00,target,42.75,0.6895161290322581,2024-09-23 13:30:00+00:00,21808.25,21870.0
-1,2024-09-23 14:23:00+00:00,21812.25,21870.5,2024-09-23 16:00:00+00:00,time,0.25,0.004291845493562232,2024-09-23 14:05:00+00:00,21812.0,21870.0
1,2024-09-24 13:50:00+00:00,21791.75,21660.5,2024-09-24 14:41:00+00:00,stop,-132.0,-1.0057142857142858,2024-09-24 13:30:00+00:00,21792.0,21661.0
-1,2024-09-25 13:30:00+00:00,21862.5,21921.25,2024-09-25 13:56:00+00:00,stop,-59.5,-1.0127659574468084,2024-09-25 13:30:00+00:00,21862.25,21920.75
1,2024-09-25 14:49:00+00:00,21917.75,21657.5,2024-09-25 16:00:00+00:00,time,-6.0,-0.023054755043227664,2024-09-25 14:45:00+00:00,21918.0,21658.0
1,2024-09-26 13:32:00+00:00,22166.25,21769.25,2024-09-26 16:00:00+00:00,time,-140.25,-0.3532745591939547,2024-09-26 13:30:00+00:00,22166.5,21769.75
1,2024-09-27 13:30:00+00:00,22062.25,21893.5,2024-09-27 16:00:00+00:00,time,-121.25,-0.7185185185185186,2024-09-27 13:30:00+00:00,22062.5,21894.0
-1,2024-09-30 13:31:00+00:00,21924.25,22000.0,2024-09-30 14:24:00+00:00,target,70.5,0.9306930693069307,2024-09-30 13:30:00+00:00,21924.0,21999.5
-1,2024-09-30 15:07:00+00:00,21916.25,22000.0,2024-09-30 16:00:00+00:00,time,1.5,0.01791044776119403,2024-09-30 14:50:00+00:00,21916.0,21999.5
1,2024-10-01 13:32:00+00:00,21919.0,21763.0,2024-10-01 13:47:00+00:00,stop,-156.75,-1.0048076923076923,2024-10-01 13:30:00+00:00,21919.25,21763.5
1,2024-10-02 13:30:00+00:00,21629.75,21523.5,2024-10-02 14:20:00+00:00,target,87.25,0.8211764705882353,2024-10-02 13:30:00+00:00,21630.0,21524.0
-1,2024-10-02 14:34:00+00:00,21723.5,22031.25,2024-10-02 16:00:00+00:00,time,-44.0,-0.1429731925264013,2024-10-02 13:30:00+00:00,21723.25,22030.75
1,2024-10-03 13:31:00+00:00,21603.5,21539.0,2024-10-03 13:34:00+00:00,target,68.75,1.065891472868217,2024-10-03 13:30:00+00:00,21603.75,21539.5
-1,2024-10-03 13:42:00+00:00,21701.25,21796.0,2024-10-03 14:04:00+00:00,stop,-95.5,-1.007915567282322,2024-10-03 13:30:00+00:00,21701.0,21795.5
1,2024-10-04 13:51:00+00:00,21892.0,21556.5,2024-10-04 16:00:00+00:00,time,-45.25,-0.13487332339791355,2024-10-04 13:45:00+00:00,21892.25,21557.0
-1,2024-10-07 13:30:00+00:00,21851.5,21974.5,2024-10-07 13:44:00+00:00,target,32.5,0.26422764227642276,2024-10-07 13:30:00+00:00,21851.25,21974.0
1,2024-10-07 13:45:00+00:00,21808.0,21653.75,2024-10-07 13:47:00+00:00,target,42.75,0.2771474878444084,2024-10-07 13:30:00+00:00,21808.25,21654.25
-1,2024-10-07 14:16:00+00:00,21871.25,21974.5,2024-10-07 16:00:00+00:00,time,14.25,0.13801452784503632,2024-10-07 13:30:00+00:00,21871.0,21974.0
-1,2024-10-08 13:30:00+00:00,21810.25,21974.5,2024-10-08 14:47:00+00:00,stop,-165.0,-1.004566210045662,2024-10-08 13:30:00+00:00,21810.0,21974.0
1,2024-10-08 15:11:00+00:00,21935.25,21608.0,2024-10-08 16:00:00+00:00,time,27.25,0.08326967150496563,2024-10-08 15:10:00+00:00,21935.5,21608.5
1,2024-10-09 13:35:00+00:00,21955.5,21608.0,2024-10-09 14:20:00+00:00,target,79.5,0.22877697841726619,2024-10-09 13:30:00+00:00,21955.75,21608.5
-1,2024-10-10 13:32:00+00:00,22091.25,22188.75,2024-10-10 13:48:00+00:00,target,62.5,0.6410256410256411,2024-10-10 13:30:00+00:00,22091.0,22188.25
-1,2024-10-10 14:05:00+00:00,22096.25,22188.75,2024-10-10 16:00:00+00:00,time,-85.25,-0.9216216216216216,2024-10-10 13:45:00+00:00,22096.0,22188.25
1,2024-10-11 13:30:00+00:00,22046.5,22006.75,2024-10-11 14:02:00+00:00,target,38.75,0.9748427672955975,2024-10-11 13:30:00+00:00,22058.25,22007.25
-1,2024-10-11 14:10:00+00:00,22122.5,22179.75,2024-10-11 14:26:00+00:00,stop,-58.0,-1.0131004366812226,2024-10-11 13:30:00+00:00,22122.25,22179.25
1,2024-10-14 14:51:00+00:00,22297.75,22088.0,2024-10-14 16:00:00+00:00,time,-8.5,-0.04052443384982122,2024-10-14 14:30:00+00:00,22298.0,22088.5
-1,2024-10-15 13:35:00+00:00,22358.25,22373.25,2024-10-15 14:10:00+00:00,target,47.5,3.1666666666666665,2024-10-15 13:35:00+00:00,22358.0,22372.75
1,2024-10-15 14:12:00+00:00,22299.25,22088.0,2024-10-15 14:37:00+00:00,stop,-212.0,-1.0035502958579883,2024-10-15 13:30:00+00:00,22299.5,22088.5
1,2024-10-16 13:30:00+00:00,22047.0,21959.5,2024-10-16 13:44:00+00:00,stop,-88.25,-1.0085714285714287,2024-10-16 13:30:00+00:00,22047.25,21960.0
-1,2024-10-16 15:13:00+00:00,22013.75,22365.75,2024-10-16 16:00:00+00:00,time,32.0,0.09090909090909091,2024-10-16 15:05:00+00:00,22013.5,22365.25
1,2024-10-17 13:33:00+00:00,22216.0,21982.25,2024-10-17 16:00:00+00:00,time,-2.75,-0.011764705882352941,2024-10-17 13:30:00+00:00,22216.25,21982.75
1,2024-10-18 13:30:00+00:00,22162.0,21982.25,2024-10-18 15:31:00+00:00,target,72.5,0.40333796940194716,2024-10-18 13:30:00+00:00,22162.25,21982.75
-1,2024-10-21 13:30:00+00:00,22143.25,22238.5,2024-10-21 14:06:00+00:00,stop,-96.0,-1.0078740157480315,2024-10-21 13:30:00+00:00,22143.0,22238.0
1,2024-10-21 14:46:00+00:00,22089.25,22026.5,2024-10-21 14:50:00+00:00,target,47.0,0.749003984063745,2024-10-21 13:30:00+00:00,22089.5,22027.0
1,2024-10-21 15:07:00+00:00,22087.5,22026.5,2024-10-21 16:00:00+00:00,time,73.5,1.2049180327868851,2024-10-21 15:00:00+00:00,22087.75,22027.0
-1,2024-10-22 13:42:00+00:00,22151.25,22260.75,2024-10-22 16:00:00+00:00,time,-28.5,-0.2602739726027397,2024-10-22 13:30:00+00:00,22151.0,22260.25
1,2024-10-23 14:01:00+00:00,22112.75,22065.75,2024-10-23 14:06:00+00:00,stop,-47.75,-1.0159574468085106,2024-10-23 13:45:00+00:00,22113.0,22066.25
-1,2024-10-23 14:47:00+00:00,22157.5,22249.0,2024-10-23 15:13:00+00:00,target,105.0,1.1475409836065573,2024-10-23 14:20:00+00:00,22157.25,22248.5
1,2024-10-24 13:30:00+00:00,22068.25,21849.0,2024-10-24 16:00:00+00:00,time,-35.0,-0.15963511972633979,2024-10-24 13:30:00+00:00,22068.5,21849.5
1,2024-10-25 14:48:00+00:00,22347.25,21966.0,2024-10-25 16:00:00+00:00,time,-21.75,-0.057049180327868855,2024-10-25 14:35:00+00:00,22347.5,21966.5
1,2024-10-28 13:30:00+00:00,22303.5,22068.75,2024-10-28 16:00:00+00:00,time,-66.25,-0.2822151224707135,2024-10-28 13:30:00+00:00,22303.75,22069.25
-1,2024-10-29 13:30:00+00:00,22229.5,22383.25,2024-10-29 13:31:00+00:00,target,37.75,0.24552845528455283,2024-10-29 13:30:00+00:00,22229.25,22382.75
1,2024-10-29 13:32:00+00:00,22167.25,22156.5,2024-10-29 13:32:00+00:00,stop,-11.5,-1.069767441860465,2024-10-29 13:30:00+00:00,22167.5,22157.0
-1,2024-10-29 14:00:00+00:00,22233.0,22383.25,2024-10-29 16:00:00+00:00,time,-95.75,-0.6372712146422629,2024-10-29 13:50:00+00:00,22232.75,22382.75
1,2024-10-30 13:30:00+00:00,22345.5,22137.5,2024-10-30 16:00:00+00:00,time,31.75,0.15264423076923078,2024-10-30 13:30:00+00:00,22345.75,22138.0
