side,t_entry,entry,stop0,t_exit,reason,net_px,R,t_signal,internal,anchor
-1,2025-07-01 14:19:00+00:00,23823.75,23934.25,2025-07-01 14:22:00+00:00,target,43.75,0.39592760180995473,2025-07-01 14:00:00+00:00,23834.75,23933.75
1,2025-07-01 14:24:00+00:00,23788.75,23755.25,2025-07-01 14:28:00+00:00,stop,-34.25,-1.0223880597014925,2025-07-01 13:50:00+00:00,23779.5,23755.75
-1,2025-07-02 13:34:00+00:00,23668.0,23915.25,2025-07-02 16:00:00+00:00,time,-154.5,-0.6248736097067745,2025-07-02 13:30:00+00:00,23685.5,23914.75
1,2025-07-03 14:44:00+00:00,24045.5,23584.0,2025-07-03 15:14:00+00:00,target,23.25,0.05037919826652221,2025-07-03 14:40:00+00:00,24042.75,23584.5
1,2025-07-04 13:34:00+00:00,23916.0,23826.25,2025-07-04 13:46:00+00:00,target,15.0,0.1671309192200557,2025-07-04 13:30:00+00:00,23906.75,23826.75
-1,2025-07-04 13:49:00+00:00,23919.0,24101.5,2025-07-04 13:58:00+00:00,target,11.75,0.06438356164383562,2025-07-04 13:30:00+00:00,23931.5,24101.0
-1,2025-07-04 13:59:00+00:00,23923.0,24101.5,2025-07-04 16:00:00+00:00,time,-11.25,-0.06302521008403361,2025-07-04 13:55:00+00:00,23933.0,24101.0
1,2025-07-07 13:34:00+00:00,23926.5,23880.5,2025-07-07 16:00:00+00:00,time,1.25,0.02717391304347826,2025-07-07 13:30:00+00:00,23908.0,23881.0
-1,2025-07-08 13:54:00+00:00,23916.75,24027.5,2025-07-08 13:59:00+00:00,target,27.5,0.24830699774266365,2025-07-08 13:50:00+00:00,23921.25,24027.0
1,2025-07-08 14:29:00+00:00,23875.5,23808.75,2025-07-08 16:00:00+00:00,time,29.25,0.43820224719101125,2025-07-08 13:30:00+00:00,23855.25,23809.25
1,2025-07-09 14:49:00+00:00,23965.5,23808.75,2025-07-09 16:00:00+00:00,time,-18.0,-0.11483253588516747,2025-07-09 14:45:00+00:00,23962.75,23809.25
-1,2025-07-10 13:29:00+00:00,24071.75,24111.5,2025-07-10 13:32:00+00:00,target,30.75,0.7735849056603774,2025-07-10 13:30:00+00:00,24076.25,24111.0
1,2025-07-10 13:34:00+00:00,24032.25,23842.5,2025-07-10 16:00:00+00:00,time,-8.75,-0.0461133069828722,2025-07-10 13:30:00+00:00,24028.25,23843.0
-1,2025-07-11 13:29:00+00:00,23914.25,24090.0,2025-07-11 13:38:00+00:00,target,25.5,0.14509246088193456,2025-07-11 13:30:00+00:00,23915.5,24089.5
1,2025-07-11 13:39:00+00:00,23893.75,23830.0,2025-07-11 13:48:00+00:00,target,17.5,0.27450980392156865,2025-07-11 13:30:00+00:00,23881.25,23830.5
-1,2025-07-11 14:04:00+00:00,23956.0,24090.0,2025-07-11 16:00:00+00:00,time,-21.0,-0.15671641791044777,2025-07-11 13:30:00+00:00,23968.25,24089.5
-1,2025-07-14 13:34:00+00:00,23935.0,24049.0,2025-07-14 13:42:00+00:00,target,47.0,0.41228070175438597,2025-07-14 13:30:00+00:00,23945.25,24048.5
-1,2025-07-14 14:09:00+00:00,23934.25,24049.0,2025-07-14 16:00:00+00:00,time,-74.75,-0.6514161220043573,2025-07-14 14:05:00+00:00,23936.5,24048.5
1,2025-07-15 13:44:00+00:00,24164.0,23801.5,2025-07-15 16:00:00+00:00,time,-7.5,-0.020689655172413793,2025-07-15 13:30:00+00:00,24131.75,23802.0
-1,2025-07-16 13:34:00+00:00,24026.25,24223.0,2025-07-16 13:35:00+00:00,target,-0.25,-0.0012706480304955528,2025-07-16 13:30:00+00:00,24084.0,24222.5
1,2025-07-16 13:44:00+00:00,24012.75,23968.25,2025-07-16 13:52:00+00:00,stop,-45.25,-1.0168539325842696,2025-07-16 13:30:00+00:00,24009.5,23968.75
-1,2025-07-16 14:24:00+00:00,24001.5,24223.0,2025-07-16 15:17:00+00:00,target,53.0,0.23927765237020315,2025-07-16 14:20:00+00:00,24003.75,24222.5
1,2025-07-17 13:34:00+00:00,24085.0,23835.0,2025-07-17 13:55:00+00:00,target,72.5,0.29,2025-07-17 13:30:00+00:00,24072.5,23835.5
1,2025-07-18 13:39:00+00:00,24274.75,24065.0,2025-07-18 13:46:00+00:00,target,8.25,0.03933253873659118,2025-07-18 13:30:00+00:00,24257.75,24065.5
1,2025-07-18 13:54:00+00:00,24264.75,24065.0,2025-07-18 14:00:00+00:00,target,18.25,0.09136420525657071,2025-07-18 13:30:00+00:00,24254.0,24065.5
1,2025-07-18 14:04:00+00:00,24247.5,24065.0,2025-07-18 16:00:00+00:00,time,-0.75,-0.00410958904109589,2025-07-18 13:30:00+00:00,24245.25,24065.5
1,2025-07-21 15:09:00+00:00,24386.0,24169.25,2025-07-21 16:00:00+00:00,time,-1.5,-0.006920415224913495,2025-07-21 14:30:00+00:00,24379.25,24169.75
-1,2025-07-22 13:34:00+00:00,24289.25,24425.25,2025-07-22 13:35:00+00:00,target,-0.25,-0.001838235294117647,2025-07-22 13:30:00+00:00,24348.5,24424.75
1,2025-07-22 13:44:00+00:00,24278.25,24203.75,2025-07-22 13:50:00+00:00,stop,-75.25,-1.0100671140939597,2025-07-22 13:30:00+00:00,24267.0,24204.25
-1,2025-07-22 14:59:00+00:00,24224.0,24425.25,2025-07-22 16:00:00+00:00,time,16.75,0.08322981366459627,2025-07-22 14:55:00+00:00,24228.0,24424.75
1,2025-07-23 13:34:00+00:00,24220.0,24104.25,2025-07-23 15:54:00+00:00,target,60.75,0.5248380129589633,2025-07-23 13:30:00+00:00,24195.5,24104.75
-1,2025-07-24 13:34:00+00:00,24367.25,24422.75,2025-07-24 13:36:00+00:00,target,21.0,0.3783783783783784,2025-07-24 13:30:00+00:00,24380.25,24422.25
-1,2025-07-24 13:49:00+00:00,24390.25,24422.75,2025-07-24 14:10:00+00:00,target,63.25,1.9461538461538461,2025-07-24 13:40:00+00:00,24399.25,24422.25
-1,2025-07-24 14:49:00+00:00,24360.0,24422.75,2025-07-24 16:00:00+00:00,time,-28.25,-0.450199203187251,2025-07-24 14:45:00+00:00,24361.25,24422.25
1,2025-07-25 13:34:00+00:00,24365.25,24297.75,2025-07-25 13:51:00+00:00,target,21.0,0.3111111111111111,2025-07-25 13:30:00+00:00,24353.5,24298.25
-1,2025-07-25 13:54:00+00:00,24393.25,24442.25,2025-07-25 16:00:00+00:00,time,-28.5,-0.5816326530612245,2025-07-25 13:30:00+00:00,24394.25,24441.75
1,2025-07-28 13:29:00+00:00,24472.5,24329.5,2025-07-28 13:51:00+00:00,target,47.75,0.3339160839160839,2025-07-28 13:30:00+00:00,24469.0,24330.0
-1,2025-07-28 13:54:00+00:00,24506.0,24551.75,2025-07-28 14:21:00+00:00,target,36.5,0.7978142076502732,2025-07-28 13:30:00+00:00,24520.75,24551.25
1,2025-07-28 14:24:00+00:00,24499.75,24329.5,2025-07-28 16:00:00+00:00,time,-6.75,-0.039647577092511016,2025-07-28 14:20:00+00:00,24496.75,24330.0
1,2025-07-29 13:49:00+00:00,24590.0,24436.25,2025-07-29 16:00:00+00:00,time,-87.5,-0.5691056910569106,2025-07-29 13:30:00+00:00,24578.25,24436.75
-1,2025-07-30 13:29:00+00:00,24486.25,24652.5,2025-07-30 13:30:00+00:00,target,15.25,0.09172932330827067,2025-07-30 13:30:00+00:00,24490.5,24652.0
1,2025-07-30 13:34:00+00:00,24486.75,24421.25,2025-07-30 13:35:00+00:00,target,3.25,0.04961832061068702,2025-07-30 13:30:00+00:00,24458.0,24421.75
-1,2025-07-30 13:39:00+00:00,24492.0,24652.5,2025-07-30 13:56:00+00:00,target,21.0,0.1308411214953271,2025-07-30 13:30:00+00:00,24505.25,24652.0
1,2025-07-30 14:14:00+00:00,24479.25,24421.25,2025-07-30 14:32:00+00:00,target,46.5,0.8017241379310345,2025-07-30 14:10:00+00:00,24467.25,24421.75
-1,2025-07-30 14:34:00+00:00,24514.75,24652.5,2025-07-30 16:00:00+00:00,time,-15.5,-0.11252268602540835,2025-07-30 13:55:00+00:00,24526.25,24652.0
1,2025-07-31 13:29:00+00:00,24747.5,24354.25,2025-07-31 16:00:00+00:00,time,-164.75,-0.4189446916719644,2025-07-31 13:30:00+00:00,24745.5,24354.75
1,2025-08-01 15:29:00+00:00,23903.25,23798.5,2025-08-01 15:46:00+00:00,target,108.25,1.0334128878281623,2025-08-01 15:10:00+00:00,23900.5,23799.0
1,2025-08-04 14:49:00+00:00,24248.25,23787.5,2025-08-04 16:00:00+00:00,time,4.75,0.010309278350515464,2025-08-04 14:20:00+00:00,24213.25,23788.0
1,2025-08-05 14:14:00+00:00,24313.25,23821.25,2025-08-05 16:00:00+00:00,time,-158.25,-0.32164634146341464,2025-08-05 14:10:00+00:00,24311.75,23821.75
-1,2025-08-06 13:39:00+00:00,24159.0,24404.5,2025-08-06 16:00:00+00:00,time,-209.5,-0.8533604887983707,2025-08-06 13:30:00+00:00,24227.0,24404.0
1,2025-08-07 13:29:00+00:00,24601.25,24063.75,2025-08-07 13:33:00+00:00,target,16.25,0.030232558139534883,2025-08-07 13:30:00+00:00,24592.75,24064.25
-1,2025-08-07 13:34:00+00:00,24615.0,24638.25,2025-08-07 13:35:00+00:00,target,16.0,0.6881720430107527,2025-08-07 13:30:00+00:00,24626.0,24637.75
1,2025-08-07 13:49:00+00:00,24600.75,24063.75,2025-08-07 13:50:00+00:00,target,16.75,0.031191806331471134,2025-08-07 13:30:00+00:00,24574.75,24064.25
1,2025-08-07 14:29:00+00:00,24575.0,24063.75,2025-08-07 16:00:00+00:00,time,-78.5,-0.15354523227383862,2025-08-07 13:30:00+00:00,24552.75,24064.25
-1,2025-08-08 13:34:00+00:00,24546.0,24671.5,2025-08-08 14:10:00+00:00,stop,-126.25,-1.0059760956175299,2025-08-08 13:30:00+00:00,24547.75,24671.0
1,2025-08-11 13:29:00+00:00,24715.0,24502.5,2025-08-11 13:30:00+00:00,target,11.25,0.052941176470588235,2025-08-11 13:30:00+00:00,24706.0,24503.0
-1,2025-08-11 13:34:00+00:00,24686.25,24773.75,2025-08-11 13:35:00+00:00,target,-1.0,-0.011428571428571429,2025-08-11 13:30:00+00:00,24727.0,24773.25
-1,2025-08-11 13:44:00+00:00,24728.25,24773.75,2025-08-11 16:00:00+00:00,time,-36.0,-0.7912087912087912,2025-08-11 13:40:00+00:00,24730.5,24773.25
1,2025-08-12 13:34:00+00:00,24780.0,24586.25,2025-08-12 13:41:00+00:00,target,19.5,0.10064516129032258,2025-08-12 13:30:00+00:00,24722.25,24586.75
-1,2025-08-12 13:44:00+00:00,24737.25,24822.5,2025-08-12 14:00:00+00:00,target,97.5,1.1436950146627567,2025-08-12 13:30:00+00:00,24800.0,24822.0
1,2025-08-12 14:04:00+00:00,24663.5,24586.25,2025-08-12 15:05:00+00:00,target,136.0,1.7605177993527508,2025-08-12 13:30:00+00:00,24638.5,24586.75
1,2025-08-13 13:49:00+00:00,25041.0,24595.25,2025-08-13 16:00:00+00:00,time,-116.5,-0.26135726303982054,2025-08-13 13:45:00+00:00,25028.5,24595.75
1,2025-08-14 15:09:00+00:00,24943.25,24792.5,2025-08-14 16:00:00+00:00,time,-12.75,-0.0845771144278607,2025-08-14 15:05:00+00:00,24940.5,24793.0
-1,2025-08-15 13:29:00+00:00,24908.5,25005.75,2025-08-15 13:30:00+00:00,target,15.75,0.16195372750642673,2025-08-15 13:30:00+00:00,24917.25,25005.25
1,2025-08-15 13:44:00+00:00,24852.25,24792.5,2025-08-15 13:49:00+00:00,stop,-60.5,-1.0125523012552302,2025-08-15 13:40:00+00:00,24849.75,24793.0
-1,2025-08-18 13:39:00+00:00,24805.5,24954.5,2025-08-18 13:51:00+00:00,target,48.25,0.3238255033557047,2025-08-18 13:30:00+00:00,24816.0,24954.0
1,2025-08-18 13:54:00+00:00,24757.25,24734.0,2025-08-18 14:07:00+00:00,target,30.5,1.3118279569892473,2025-08-18 13:30:00+00:00,24745.0,24734.5
-1,2025-08-18 14:24:00+00:00,24816.75,24954.5,2025-08-18 14:30:00+00:00,target,55.0,0.3992740471869328,2025-08-18 13:45:00+00:00,24818.0,24954.0
1,2025-08-18 14:34:00+00:00,24778.75,24734.0,2025-08-18 14:46:00+00:00,stop,-45.5,-1.0167597765363128,2025-08-18 14:20:00+00:00,24758.5,24734.5
1,2025-08-20 13:29:00+00:00,24426.75,24333.5,2025-08-20 13:30:00+00:00,target,3.0,0.032171581769437,2025-08-20 13:30:00+00:00,24404.0,24334.0
-1,2025-08-20 13:34:00+00:00,24371.0,24840.0,2025-08-20 13:35:00+00:00,target,-0.75,-0.0015991471215351812,2025-08-20 13:30:00+00:00,24430.25,24839.5
-1,2025-08-21 13:34:00+00:00,24241.5,24489.25,2025-08-21 13:45:00+00:00,target,18.25,0.07366296670030273,2025-08-21 13:30:00+00:00,24269.0,24488.75
-1,2025-08-21 14:04:00+00:00,24262.0,24489.25,2025-08-21 16:00:00+00:00,time,57.25,0.25192519251925194,2025-08-21 14:00:00+00:00,24268.25,24488.75
1,2025-08-22 13:34:00+00:00,24233.5,24073.5,2025-08-22 13:37:00+00:00,target,40.75,0.2546875,2025-08-22 13:30:00+00:00,24222.75,24074.0
-1,2025-08-22 13:39:00+00:00,24276.25,24369.75,2025-08-22 13:58:00+00:00,target,29.75,0.3181818181818182,2025-08-22 13:30:00+00:00,24280.75,24369.25
-1,2025-08-25 13:34:00+00:00,24470.25,24650.25,2025-08-25 13:35:00+00:00,target,0.0,0.0,2025-08-25 13:30:00+00:00,24500.75,24649.75
-1,2025-08-25 14:19:00+00:00,24535.0,24650.25,2025-08-25 16:00:00+00:00,time,-66.25,-0.5748373101952278,2025-08-25 13:30:00+00:00,24559.5,24649.75
-1,2025-08-26 13:34:00+00:00,24501.75,24617.0,2025-08-26 13:46:00+00:00,target,38.25,0.3318872017353579,2025-08-26 13:30:00+00:00,24514.0,24616.5
1,2025-08-26 13:49:00+00:00,24443.5,24370.5,2025-08-26 13:51:00+00:00,target,31.5,0.4315068493150685,2025-08-26 13:30:00+00:00,24429.0,24371.0
-1,2025-08-26 14:14:00+00:00,24506.75,24617.0,2025-08-26 16:00:00+00:00,time,-11.5,-0.10430839002267574,2025-08-26 13:30:00+00:00,24520.25,24616.5
1,2025-08-27 13:34:00+00:00,24554.0,24370.5,2025-08-27 14:19:00+00:00,target,31.0,0.16893732970027248,2025-08-27 13:30:00+00:00,24534.25,24371.0
-1,2025-08-27 15:24:00+00:00,24603.75,24629.25,2025-08-27 15:28:00+00:00,target,15.25,0.5980392156862745,2025-08-27 15:20:00+00:00,24604.25,24628.75
1,2025-08-27 15:29:00+00:00,24590.0,24370.5,2025-08-27 15:47:00+00:00,target,19.25,0.08769931662870159,2025-08-27 15:15:00+00:00,24588.0,24371.0
1,2025-08-28 13:54:00+00:00,24615.75,24428.25,2025-08-28 14:06:00+00:00,target,45.5,0.24266666666666667,2025-08-28 13:30:00+00:00,24593.25,24428.75
-1,2025-08-28 14:34:00+00:00,24661.0,24743.5,2025-08-28 15:16:00+00:00,stop,-83.25,-1.009090909090909,2025-08-28 14:15:00+00:00,24676.0,24743.0
1,2025-08-28 15:24:00+00:00,24707.75,24428.25,2025-08-28 16:00:00+00:00,time,-21.25,-0.07602862254025045,2025-08-28 15:15:00+00:00,24695.75,24428.75
-1,2025-08-29 13:29:00+00:00,24651.75,24804.0,2025-08-29 13:30:00+00:00,target,7.5,0.04926108374384237,2025-08-29 13:30:00+00:00,24667.5,24803.5
1,2025-09-01 13:34:00+00:00,24459.75,24370.75,2025-09-01 13:53:00+00:00,target,33.75,0.3792134831460674,2025-09-01 13:30:00+00:00,24446.0,24371.25
-1,2025-09-01 13:54:00+00:00,24489.0,24756.0,2025-09-01 14:20:00+00:00,target,12.0,0.0449438202247191,2025-09-01 13:30:00+00:00,24494.0,24755.5
-1,2025-09-01 14:59:00+00:00,24491.0,24756.0,2025-09-01 16:00:00+00:00,time,-5.25,-0.01981132075471698,2025-09-01 14:20:00+00:00,24491.75,24755.5
-1,2025-09-02 13:29:00+00:00,24100.0,24544.75,2025-09-02 13:30:00+00:00,target,39.75,0.0893760539629005,2025-09-02 13:30:00+00:00,24124.5,24544.25
-1,2025-09-02 13:39:00+00:00,24132.75,24544.75,2025-09-02 15:36:00+00:00,target,72.5,0.17597087378640777,2025-09-02 13:30:00+00:00,24142.5,24544.25
1,2025-09-03 13:34:00+00:00,24398.25,24024.25,2025-09-03 14:07:00+00:00,target,59.5,0.1590909090909091,2025-09-03 13:30:00+00:00,24395.75,24024.75
-1,2025-09-03 14:09:00+00:00,24433.25,24511.25,2025-09-03 14:12:00+00:00,target,18.75,0.2403846153846154,2025-09-03 13:30:00+00:00,24458.25,24510.75
-1,2025-09-03 14:29:00+00:00,24432.5,24511.25,2025-09-03 14:43:00+00:00,stop,-79.5,-1.0095238095238095,2025-09-03 14:15:00+00:00,24460.75,24510.75
1,2025-09-04 13:59:00+00:00,24479.25,24299.0,2025-09-04 14:36:00+00:00,target,33.0,0.18307905686546463,2025-09-04 13:55:00+00:00,24459.75,24299.5
-1,2025-09-04 15:04:00+00:00,24524.75,24548.5,2025-09-04 15:22:00+00:00,stop,-24.5,-1.0315789473684212,2025-09-04 14:45:00+00:00,24530.0,24548.0
1,2025-09-05 13:29:00+00:00,24874.5,24409.25,2025-09-05 13:30:00+00:00,target,19.0,0.04083825900053734,2025-09-05 13:30:00+00:00,24873.75,24409.75
1,2025-09-05 14:04:00+00:00,24837.25,24409.25,2025-09-05 16:00:00+00:00,time,-220.0,-0.514018691588785,2025-09-05 13:45:00+00:00,24821.25,24409.75
-1,2025-09-08 14:34:00+00:00,24857.25,24902.75,2025-09-08 16:00:00+00:00,time,-16.0,-0.3516483516483517,2025-09-08 14:05:00+00:00,24876.25,24902.25
-1,2025-09-09 13:34:00+00:00,24842.0,24888.25,2025-09-09 14:00:00+00:00,target,41.5,0.8972972972972973,2025-09-09 13:30:00+00:00,24852.25,24887.75
1,2025-09-09 14:04:00+00:00,24795.5,24649.75,2025-09-09 14:09:00+00:00,target,32.25,0.22126929674099485,2025-09-09 13:30:00+00:00,24784.5,24650.25
-1,2025-09-09 14:14:00+00:00,24835.0,24888.25,2025-09-09 14:27:00+00:00,target,34.5,0.647887323943662,2025-09-09 13:55:00+00:00,24848.25,24887.75
1,2025-09-09 14:29:00+00:00,24810.75,24649.75,2025-09-09 16:00:00+00:00,time,-27.25,-0.16925465838509315,2025-09-09 14:25:00+00:00,24809.75,24650.25
-1,2025-09-10 13:29:00+00:00,24997.5,25041.25,2025-09-10 13:30:00+00:00,target,19.5,0.44571428571428573,2025-09-10 13:30:00+00:00,25014.0,25040.75
1,2025-09-10 13:39:00+00:00,24940.25,24725.75,2025-09-10 16:00:00+00:00,time,9.0,0.04195804195804196,2025-09-10 13:30:00+00:00,24929.75,24726.25
-1,2025-09-11 14:09:00+00:00,24985.5,25041.25,2025-09-11 15:18:00+00:00,stop,-56.5,-1.0134529147982063,2025-09-11 13:40:00+00:00,24997.5,25040.75
1,2025-09-12 13:29:00+00:00,25040.25,24844.25,2025-09-12 13:30:00+00:00,target,10.75,0.0548469387755102,2025-09-12 13:30:00+00:00,25038.25,24844.75
1,2025-09-12 13:39:00+00:00,25013.5,24844.25,2025-09-12 14:03:00+00:00,target,37.5,0.22156573116691286,2025-09-12 13:30:00+00:00,25005.0,24844.75
1,2025-09-12 15:24:00+00:00,25092.25,24844.25,2025-09-12 16:00:00+00:00,time,-2.5,-0.010080645161290322,2025-09-12 15:20:00+00:00,25080.5,24844.75
1,2025-09-15 14:34:00+00:00,25240.75,24968.0,2025-09-15 15:00:00+00:00,target,24.0,0.08799266727772685,2025-09-15 14:30:00+00:00,25228.75,24968.5
1,2025-09-15 15:24:00+00:00,25247.75,24968.0,2025-09-15 15:50:00+00:00,target,30.25,0.10813226094727435,2025-09-15 15:20:00+00:00,25245.25,24968.5
1,2025-09-16 13:29:00+00:00,25344.75,25074.75,2025-09-16 16:00:00+00:00,time,-77.75,-0.287962962962963,2025-09-16 13:30:00+00:00,25343.75,25075.25
-1,2025-09-17 13:29:00+00:00,25280.5,25404.0,2025-09-17 13:33:00+00:00,target,12.75,0.10323886639676114,2025-09-17 13:30:00+00:00,25290.75,25403.5
1,2025-09-17 13:34:00+00:00,25261.0,25217.0,2025-09-17 14:01:00+00:00,stop,-44.75,-1.0170454545454546,2025-09-17 13:30:00+00:00,25258.25,25217.5
1,2025-09-18 13:49:00+00:00,25413.0,25205.0,2025-09-18 13:51:00+00:00,target,37.0,0.1778846153846154,2025-09-18 13:30:00+00:00,25367.0,25205.5
-1,2025-09-19 13:49:00+00:00,25549.75,25572.75,2025-09-19 15:06:00+00:00,target,58.75,2.5543478260869565,2025-09-19 13:30:00+00:00,25553.25,25572.25
1,2025-09-19 15:09:00+00:00,25498.75,25315.75,2025-09-19 16:00:00+00:00,time,28.0,0.15300546448087432,2025-09-19 13:30:00+00:00,25490.5,25316.25
-1,2025-09-22 13:39:00+00:00,25591.0,25645.0,2025-09-22 14:06:00+00:00,stop,-54.75,-1.0138888888888888,2025-09-22 13:30:00+00:00,25614.5,25644.5
1,2025-09-23 13:29:00+00:00,25757.5,25522.25,2025-09-23 16:00:00+00:00,time,-56.0,-0.23804463336875664,2025-09-23 13:30:00+00:00,25754.0,25522.75
-1,2025-09-24 13:34:00+00:00,25596.5,25768.0,2025-09-24 13:35:00+00:00,target,-1.25,-0.007288629737609329,2025-09-24 13:30:00+00:00,25653.0,25767.5
1,2025-09-24 13:54:00+00:00,25559.0,25535.25,2025-09-24 15:11:00+00:00,stop,-24.5,-1.0315789473684212,2025-09-24 13:30:00+00:00,25546.25,25535.75
-1,2025-09-25 14:44:00+00:00,25385.25,25670.25,2025-09-25 16:00:00+00:00,time,-49.25,-0.17280701754385966,2025-09-25 14:35:00+00:00,25398.25,25669.75
1,2025-09-26 13:34:00+00:00,25449.5,25324.25,2025-09-26 13:35:00+00:00,target,-0.25,-0.001996007984031936,2025-09-26 13:30:00+00:00,25384.5,25324.75
-1,2025-09-26 13:54:00+00:00,25446.25,25545.0,2025-09-26 14:11:00+00:00,target,92.5,0.9367088607594937,2025-09-26 13:50:00+00:00,25469.0,25544.5
1,2025-09-26 14:14:00+00:00,25362.25,25324.25,2025-09-26 14:24:00+00:00,stop,-38.75,-1.019736842105263,2025-09-26 13:30:00+00:00,25346.5,25324.75
1,2025-09-26 15:19:00+00:00,25360.25,25276.0,2025-09-26 16:00:00+00:00,time,-23.25,-0.27596439169139464,2025-09-26 15:00:00+00:00,25306.5,25276.5
1,2025-09-29 13:29:00+00:00,25608.0,25276.0,2025-09-29 13:42:00+00:00,target,42.0,0.12650602409638553,2025-09-29 13:30:00+00:00,25602.75,25276.5
1,2025-09-29 14:24:00+00:00,25722.0,25276.0,2025-09-29 16:00:00+00:00,time,-117.25,-0.26289237668161436,2025-09-29 14:15:00+00:00,25676.0,25276.5
1,2025-09-30 13:29:00+00:00,25577.5,25510.25,2025-09-30 13:37:00+00:00,stop,-68.0,-1.0111524163568772,2025-09-30 13:30:00+00:00,25572.25,25510.75
-1,2025-09-30 14:34:00+00:00,25548.0,25732.0,2025-09-30 16:00:00+00:00,time,-19.75,-0.10733695652173914,2025-09-30 14:30:00+00:00,25555.75,25731.5
1,2025-10-01 13:34:00+00:00,25572.25,25389.75,2025-10-01 13:35:00+00:00,target,-0.5,-0.0027397260273972603,2025-10-01 13:30:00+00:00,25502.5,25390.25
-1,2025-10-01 13:39:00+00:00,25584.25,25670.75,2025-10-01 13:49:00+00:00,target,58.25,0.6734104046242775,2025-10-01 13:30:00+00:00,25593.5,25670.25
1,2025-10-01 13:54:00+00:00,25535.0,25389.75,2025-10-01 13:56:00+00:00,target,12.25,0.08433734939759036,2025-10-01 13:30:00+00:00,25487.5,25390.25
-1,2025-10-01 14:24:00+00:00,25627.5,25670.75,2025-10-01 15:01:00+00:00,stop,-44.0,-1.0173410404624277,2025-10-01 13:30:00+00:00,25633.5,25670.25
1,2025-10-01 15:19:00+00:00,25636.5,25389.75,2025-10-01 15:35:00+00:00,target,31.5,0.1276595744680851,2025-10-01 14:55:00+00:00,25635.0,25390.25
1,2025-10-02 13:44:00+00:00,25805.25,25389.75,2025-10-02 16:00:00+00:00,time,28.0,0.06738868832731648,2025-10-02 13:30:00+00:00,25794.5,25390.25
-1,2025-10-03 13:34:00+00:00,25901.5,25954.0,2025-10-03 13:41:00+00:00,target,26.5,0.5047619047619047,2025-10-03 13:30:00+00:00,25920.5,25953.5
1,2025-10-03 13:44:00+00:00,25891.5,25749.75,2025-10-03 13:46:00+00:00,target,11.25,0.07936507936507936,2025-10-03 13:30:00+00:00,25871.75,25750.25
-1,2025-10-03 13:54:00+00:00,25894.0,25954.0,2025-10-03 13:56:00+00:00,target,23.25,0.3875,2025-10-03 13:50:00+00:00,25923.25,25953.5
1,2025-10-03 13:59:00+00:00,25863.5,25749.75,2025-10-03 15:57:00+00:00,target,39.25,0.34505494505494505,2025-10-03 13:30:00+00:00,25859.75,25750.25
1,2025-10-06 13:44:00+00:00,25897.25,25729.25,2025-10-06 15:49:00+00:00,target,60.25,0.3586309523809524,2025-10-06 13:30:00+00:00,25881.0,25729.75
1,2025-10-07 13:34:00+00:00,25995.25,25801.0,2025-10-07 15:32:00+00:00,stop,-195.0,-1.0038610038610039,2025-10-07 13:30:00+00:00,25988.5,25801.5
-1,2025-10-08 13:29:00+00:00,25836.5,26022.5,2025-10-08 16:00:00+00:00,time,-175.5,-0.9435483870967742,2025-10-08 13:30:00+00:00,25849.5,26022.0
-1,2025-10-09 13:29:00+00:00,26085.25,26150.0,2025-10-09 13:30:00+00:00,target,13.75,0.21235521235521235,2025-10-09 13:30:00+00:00,26091.0,26149.5
1,2025-10-09 13:34:00+00:00,26064.0,25782.25,2025-10-09 16:00:00+00:00,time,-45.0,-0.15971606033717836,2025-10-09 13:30:00+00:00,26060.25,25782.75
-1,2025-10-10 13:29:00+00:00,26070.0,26150.0,2025-10-10 14:57:00+00:00,target,24.5,0.30625,2025-10-10 13:30:00+00:00,26070.5,26149.5
1,2025-10-13 13:39:00+00:00,25515.75,24913.75,2025-10-13 13:59:00+00:00,target,129.25,0.21470099667774087,2025-10-13 13:30:00+00:00,25490.25,24914.25
-1,2025-10-13 14:09:00+00:00,25660.0,26145.0,2025-10-13 14:51:00+00:00,target,122.25,0.2520618556701031,2025-10-13 13:30:00+00:00,25665.5,26144.5
-1,2025-10-14 14:24:00+00:00,25444.75,25778.25,2025-10-14 16:00:00+00:00,time,-117.25,-0.35157421289355323,2025-10-14 13:30:00+00:00,25449.0,25777.75
1,2025-10-15 13:34:00+00:00,25717.75,25426.5,2025-10-15 13:57:00+00:00,target,56.75,0.19484978540772532,2025-10-15 13:30:00+00:00,25711.5,25427.0
-1,2025-10-15 13:59:00+00:00,25770.5,25782.25,2025-10-15 14:00:00+00:00,stop,-12.5,-1.0638297872340425,2025-10-15 13:30:00+00:00,25775.0,25781.75
1,2025-10-15 14:54:00+00:00,25840.5,25426.5,2025-10-15 16:00:00+00:00,time,-150.25,-0.36292270531400966,2025-10-15 14:50:00+00:00,25835.5,25427.0
-1,2025-10-16 13:34:00+00:00,25845.75,25874.75,2025-10-16 13:45:00+00:00,stop,-29.75,-1.0258620689655173,2025-10-16 13:30:00+00:00,25855.75,25874.25
1,2025-10-16 14:14:00+00:00,25800.25,25419.5,2025-10-16 14:18:00+00:00,target,42.75,0.11227839789888379,2025-10-16 13:30:00+00:00,25777.25,25420.0
-1,2025-10-16 14:19:00+00:00,25826.5,25882.5,2025-10-16 14:36:00+00:00,stop,-56.75,-1.0133928571428572,2025-10-16 14:15:00+00:00,25844.75,25882.0
