side,t_entry,entry,stop0,t_exit,reason,net_px,R,t_signal,internal,anchor
-1,2026-01-28 14:44:00+00:00,26821.5,26877.0,2026-01-28 14:48:00+00:00,target,59.5,1.072072072072072,2026-01-28 14:30:00+00:00,26821.25,26876.5
1,2026-01-28 15:10:00+00:00,26757.25,26444.25,2026-01-28 17:00:00+00:00,time,-113.75,-0.3634185303514377,2026-01-28 14:55:00+00:00,26757.5,26444.75
1,2026-01-29 14:30:00+00:00,26652.25,26523.25,2026-01-29 14:42:00+00:00,stop,-129.75,-1.005813953488372,2026-01-29 14:30:00+00:00,26652.5,26523.75
-1,2026-01-29 16:12:00+00:00,26147.75,26877.0,2026-01-29 17:00:00+00:00,time,-92.0,-0.12615701062735687,2026-01-29 16:05:00+00:00,26147.5,26876.5
-1,2026-01-30 14:30:00+00:00,26437.5,26822.5,2026-01-30 14:32:00+00:00,target,93.5,0.24285714285714285,2026-01-30 14:30:00+00:00,26437.25,26822.0
1,2026-01-30 14:59:00+00:00,26336.0,26176.0,2026-01-30 15:00:00+00:00,target,38.5,0.240625,2026-01-30 14:30:00+00:00,26336.25,26176.5
1,2026-01-30 15:29:00+00:00,26332.25,26176.0,2026-01-30 17:00:00+00:00,time,-47.25,-0.3024,2026-01-30 14:35:00+00:00,26332.5,26176.5
-1,2026-02-02 14:30:00+00:00,26075.75,26547.0,2026-02-02 17:00:00+00:00,time,-347.0,-0.7363395225464191,2026-02-02 14:30:00+00:00,26075.5,26546.5
1,2026-02-03 14:30:00+00:00,26440.25,25707.25,2026-02-03 17:00:00+00:00,time,-422.0,-0.5757162346521146,2026-02-03 14:30:00+00:00,26440.5,25707.75
1,2026-02-04 14:30:00+00:00,25860.75,25852.0,2026-02-04 14:30:00+00:00,stop,-9.5,-1.0857142857142856,2026-02-04 14:30:00+00:00,25861.0,25852.5
-1,2026-02-04 15:23:00+00:00,25788.5,26538.75,2026-02-04 16:02:00+00:00,target,152.75,0.20359880039986672,2026-02-04 15:20:00+00:00,25788.25,26538.25
1,2026-02-05 14:30:00+00:00,25252.5,25234.75,2026-02-05 14:30:00+00:00,stop,-18.5,-1.0422535211267605,2026-02-05 14:30:00+00:00,25252.75,25235.25
-1,2026-02-05 14:35:00+00:00,25367.5,25945.0,2026-02-05 15:01:00+00:00,target,131.75,0.22813852813852814,2026-02-05 14:30:00+00:00,25367.25,25944.5
-1,2026-02-05 15:39:00+00:00,25192.0,25945.0,2026-02-05 16:14:00+00:00,target,113.25,0.150398406374502,2026-02-05 15:30:00+00:00,25191.75,25944.5
-1,2026-02-05 16:16:00+00:00,25180.75,25945.0,2026-02-05 17:00:00+00:00,time,-176.5,-0.23094537127903172,2026-02-05 16:10:00+00:00,25180.5,25944.5
1,2026-02-06 14:30:00+00:00,25266.0,24767.5,2026-02-06 14:32:00+00:00,target,78.5,0.15747241725175526,2026-02-06 14:30:00+00:00,25266.25,24768.0
-1,2026-02-06 14:33:00+00:00,25388.75,25625.0,2026-02-06 15:06:00+00:00,target,85.0,0.35978835978835977,2026-02-06 14:30:00+00:00,25388.5,25624.5
1,2026-02-06 15:16:00+00:00,25285.25,24767.5,2026-02-06 16:07:00+00:00,target,225.75,0.4360212457749879,2026-02-06 15:15:00+00:00,25285.5,24768.0
1,2026-02-09 14:30:00+00:00,25495.0,24767.5,2026-02-09 14:37:00+00:00,target,113.75,0.1563573883161512,2026-02-09 14:30:00+00:00,25495.25,24768.0
-1,2026-02-09 14:39:00+00:00,25642.75,25875.0,2026-02-09 16:27:00+00:00,stop,-233.0,-1.0032292787944026,2026-02-09 14:30:00+00:00,25642.5,25874.5
1,2026-02-10 14:30:00+00:00,25900.5,25482.5,2026-02-10 15:06:00+00:00,target,48.25,0.11543062200956938,2026-02-10 14:30:00+00:00,25900.75,25483.0
-1,2026-02-10 15:31:00+00:00,25955.25,25975.0,2026-02-10 15:56:00+00:00,target,71.0,3.5949367088607596,2026-02-10 15:30:00+00:00,25955.0,25974.5
1,2026-02-10 16:22:00+00:00,25875.0,25482.5,2026-02-10 17:00:00+00:00,time,-21.0,-0.0535031847133758,2026-02-10 16:05:00+00:00,25875.25,25483.0
-1,2026-02-11 14:30:00+00:00,25951.0,25979.5,2026-02-11 14:30:00+00:00,stop,-29.25,-1.0263157894736843,2026-02-11 14:30:00+00:00,25950.75,25979.0
1,2026-02-11 14:56:00+00:00,25866.25,25674.0,2026-02-11 15:13:00+00:00,stop,-193.0,-1.0039011703511054,2026-02-11 14:45:00+00:00,25866.5,25674.5
-1,2026-02-11 16:23:00+00:00,25789.75,25993.5,2026-02-11 16:30:00+00:00,target,79.75,0.3914110429447853,2026-02-11 16:20:00+00:00,25789.5,25993.0
1,2026-02-12 14:30:00+00:00,25847.25,25669.0,2026-02-12 15:38:00+00:00,stop,-179.0,-1.0042075736325387,2026-02-12 14:30:00+00:00,25847.5,25669.5
-1,2026-02-13 14:30:00+00:00,25284.0,25948.0,2026-02-13 14:41:00+00:00,target,136.0,0.20481927710843373,2026-02-13 14:30:00+00:00,25283.75,25947.5
-1,2026-02-13 14:45:00+00:00,25327.75,25948.0,2026-02-13 17:00:00+00:00,time,-94.5,-0.1523579201934704,2026-02-13 14:40:00+00:00,25327.5,25947.5
1,2026-02-16 14:30:00+00:00,25281.5,25105.75,2026-02-16 17:00:00+00:00,time,-26.5,-0.1507823613086771,2026-02-16 14:30:00+00:00,25281.75,25106.25
-1,2026-02-17 14:30:00+00:00,25198.75,25450.25,2026-02-17 14:31:00+00:00,target,45.5,0.18091451292246521,2026-02-17 14:30:00+00:00,25198.5,25449.75
-1,2026-02-17 14:34:00+00:00,25254.75,25450.25,2026-02-17 14:47:00+00:00,target,85.0,0.43478260869565216,2026-02-17 14:30:00+00:00,25254.5,25449.75
1,2026-02-17 14:50:00+00:00,25104.25,25045.0,2026-02-17 14:55:00+00:00,stop,-60.0,-1.0126582278481013,2026-02-17 14:30:00+00:00,25104.5,25045.5
-1,2026-02-17 15:17:00+00:00,25099.5,25450.25,2026-02-17 15:33:00+00:00,target,110.25,0.3143264433357092,2026-02-17 15:15:00+00:00,25099.25,25449.75
-1,2026-02-17 16:01:00+00:00,25169.0,25450.25,2026-02-17 17:00:00+00:00,time,-118.75,-0.4222222222222222,2026-02-17 15:25:00+00:00,25168.75,25449.75
1,2026-02-18 14:30:00+00:00,25311.0,24976.25,2026-02-18 14:43:00+00:00,target,64.5,0.19268110530246452,2026-02-18 14:30:00+00:00,25311.25,24976.75
1,2026-02-18 16:20:00+00:00,25609.0,24976.25,2026-02-18 16:32:00+00:00,target,34.0,0.053733702094033976,2026-02-18 16:15:00+00:00,25609.25,24976.75
-1,2026-02-19 14:31:00+00:00,25408.75,25656.5,2026-02-19 14:35:00+00:00,target,84.5,0.3410696266397578,2026-02-19 14:30:00+00:00,25408.5,25656.0
-1,2026-02-19 14:52:00+00:00,25386.25,25656.5,2026-02-19 17:00:00+00:00,time,13.5,0.04995374653098982,2026-02-19 14:50:00+00:00,25386.0,25656.0
-1,2026-02-20 14:32:00+00:00,25311.75,25582.25,2026-02-20 15:01:00+00:00,stop,-271.25,-1.0027726432532347,2026-02-20 14:30:00+00:00,25311.5,25581.75
-1,2026-02-20 15:22:00+00:00,25555.0,25610.25,2026-02-20 15:48:00+00:00,stop,-56.0,-1.0135746606334841,2026-02-20 15:20:00+00:00,25554.75,25609.75
-1,2026-02-23 14:30:00+00:00,25532.0,25650.5,2026-02-23 14:40:00+00:00,target,70.5,0.5949367088607594,2026-02-23 14:30:00+00:00,25531.75,25650.0
1,2026-02-23 14:41:00+00:00,25437.5,25204.0,2026-02-23 14:51:00+00:00,target,51.75,0.22162740899357602,2026-02-23 14:30:00+00:00,25437.75,25204.5
1,2026-02-23 15:05:00+00:00,25380.25,25204.0,2026-02-23 16:08:00+00:00,stop,-177.0,-1.004255319148936,2026-02-23 14:30:00+00:00,25380.5,25204.5
1,2026-02-24 14:30:00+00:00,25321.5,25194.75,2026-02-24 14:44:00+00:00,target,96.75,0.7633136094674556,2026-02-24 14:30:00+00:00,25321.75,25195.25
-1,2026-02-24 15:21:00+00:00,25450.5,25568.0,2026-02-24 16:13:00+00:00,stop,-118.25,-1.0063829787234042,2026-02-24 15:20:00+00:00,25450.25,25567.5
1,2026-02-24 16:20:00+00:00,25527.5,25194.75,2026-02-24 17:00:00+00:00,time,28.0,0.08414725770097671,2026-02-24 16:20:00+00:00,25527.75,25195.25
1,2026-02-25 15:11:00+00:00,25832.75,25221.0,2026-02-25 17:00:00+00:00,time,10.75,0.017572537801389457,2026-02-25 15:10:00+00:00,25833.0,25221.5
1,2026-02-26 14:30:00+00:00,25819.25,25519.25,2026-02-26 15:16:00+00:00,stop,-300.75,-1.0025,2026-02-26 14:30:00+00:00,25819.5,25519.75
-1,2026-02-26 16:05:00+00:00,25554.75,25943.5,2026-02-26 17:00:00+00:00,time,62.75,0.16141479099678457,2026-02-26 15:55:00+00:00,25554.5,25943.0
-1,2026-02-27 14:30:00+00:00,25388.25,25943.5,2026-02-27 14:31:00+00:00,target,42.75,0.0769923457901846,2026-02-27 14:30:00+00:00,25388.0,25943.0
-1,2026-02-27 14:32:00+00:00,25407.0,25943.5,2026-02-27 14:43:00+00:00,target,61.5,0.11463187325256291,2026-02-27 14:30:00+00:00,25406.75,25943.0
-1,2026-02-27 14:48:00+00:00,25451.75,25943.5,2026-02-27 17:00:00+00:00,time,-46.0,-0.09354346720894764,2026-02-27 14:30:00+00:00,25451.5,25943.0
-1,2026-03-02 14:30:00+00:00,25180.0,25626.75,2026-03-02 17:00:00+00:00,time,-381.5,-0.8539451594851707,2026-03-02 14:30:00+00:00,25179.75,25626.25
-1,2026-03-03 14:30:00+00:00,25135.0,25628.0,2026-03-03 15:17:00+00:00,target,151.25,0.3067951318458418,2026-03-03 14:30:00+00:00,25134.75,25627.5
-1,2026-03-03 16:03:00+00:00,25000.0,25628.0,2026-03-03 17:00:00+00:00,time,-199.75,-0.31807324840764334,2026-03-03 15:50:00+00:00,24999.75,25627.5
-1,2026-03-04 14:30:00+00:00,25455.75,25539.25,2026-03-04 14:36:00+00:00,target,60.5,0.7245508982035929,2026-03-04 14:30:00+00:00,25455.5,25538.75
1,2026-03-04 14:45:00+00:00,25364.5,24877.75,2026-03-04 15:01:00+00:00,target,145.5,0.29892141756548535,2026-03-04 14:40:00+00:00,25364.75,24878.25
-1,2026-03-05 14:30:00+00:00,25579.25,25771.0,2026-03-05 15:30:00+00:00,target,89.0,0.4641460234680574,2026-03-05 14:30:00+00:00,25579.0,25770.5
-1,2026-03-06 14:51:00+00:00,25260.0,25771.0,2026-03-06 17:00:00+00:00,time,-149.25,-0.29207436399217224,2026-03-06 14:45:00+00:00,25259.75,25770.5
-1,2026-03-09 13:30:00+00:00,25022.75,25669.5,2026-03-09 13:40:00+00:00,target,119.75,0.18515655199072284,2026-03-09 13:30:00+00:00,25022.5,25669.0
1,2026-03-09 13:45:00+00:00,24872.0,24526.0,2026-03-09 14:03:00+00:00,target,100.75,0.2911849710982659,2026-03-09 13:30:00+00:00,24872.25,24526.5
-1,2026-03-09 14:36:00+00:00,25003.75,25669.5,2026-03-09 16:00:00+00:00,time,-167.25,-0.2512204280886218,2026-03-09 14:15:00+00:00,25003.5,25669.0
-1,2026-03-10 13:30:00+00:00,25557.0,25674.75,2026-03-10 13:57:00+00:00,target,69.75,0.5923566878980892,2026-03-10 13:30:00+00:00,25556.75,25674.25
1,2026-03-10 14:16:00+00:00,25422.25,24526.0,2026-03-10 14:25:00+00:00,target,103.5,0.11548117154811716,2026-03-10 14:15:00+00:00,25422.5,24526.5
-1,2026-03-10 14:34:00+00:00,25584.5,25674.75,2026-03-10 14:58:00+00:00,stop,-91.0,-1.0083102493074791,2026-03-10 13:55:00+00:00,25584.25,25674.25
-1,2026-03-11 13:30:00+00:00,25604.25,25651.5,2026-03-11 14:00:00+00:00,stop,-48.0,-1.0158730158730158,2026-03-11 13:30:00+00:00,25604.0,25651.0
1,2026-03-11 14:25:00+00:00,25542.0,25359.5,2026-03-11 16:00:00+00:00,time,-80.75,-0.44246575342465755,2026-03-11 14:00:00+00:00,25542.25,25360.0
1,2026-03-12 13:31:00+00:00,25273.5,25223.25,2026-03-12 13:47:00+00:00,stop,-51.0,-1.0149253731343284,2026-03-12 13:30:00+00:00,25273.75,25223.75
-1,2026-03-12 14:15:00+00:00,25274.25,25708.0,2026-03-12 14:29:00+00:00,target,115.75,0.26685878962536025,2026-03-12 14:10:00+00:00,25274.0,25707.5
-1,2026-03-12 14:46:00+00:00,25231.0,25708.0,2026-03-12 15:12:00+00:00,target,130.5,0.27358490566037735,2026-03-12 14:45:00+00:00,25230.75,25707.5
1,2026-03-13 13:30:00+00:00,25169.25,25157.25,2026-03-13 13:33:00+00:00,target,47.5,3.9583333333333335,2026-03-13 13:30:00+00:00,25169.5,25157.75
1,2026-03-13 13:35:00+00:00,25161.25,25157.25,2026-03-13 13:35:00+00:00,stop,-4.75,-1.1875,2026-03-13 13:30:00+00:00,25161.5,25157.75
-1,2026-03-13 13:41:00+00:00,25229.25,25457.0,2026-03-13 14:44:00+00:00,target,99.0,0.43468715697036225,2026-03-13 13:40:00+00:00,25229.0,25456.5
1,2026-03-16 13:30:00+00:00,25174.75,24995.75,2026-03-16 13:31:00+00:00,target,34.5,0.19273743016759776,2026-03-16 13:30:00+00:00,25175.0,24996.25
-1,2026-03-16 13:32:00+00:00,25217.5,25333.0,2026-03-16 14:38:00+00:00,target,41.25,0.35714285714285715,2026-03-16 13:30:00+00:00,25217.25,25332.5
1,2026-03-16 14:50:00+00:00,25150.25,24995.75,2026-03-16 15:24:00+00:00,target,105.0,0.6796116504854369,2026-03-16 13:40:00+00:00,25150.5,24996.25
1,2026-03-17 14:10:00+00:00,25363.25,24995.75,2026-03-17 16:00:00+00:00,time,-61.5,-0.1673469387755102,2026-03-17 14:10:00+00:00,25363.5,24996.25
-1,2026-03-18 13:46:00+00:00,25305.25,25518.0,2026-03-18 14:25:00+00:00,target,117.25,0.5511163337250293,2026-03-18 13:30:00+00:00,25305.0,25517.5
-1,2026-03-18 14:56:00+00:00,25164.75,25518.0,2026-03-18 16:00:00+00:00,time,-43.25,-0.1224345364472753,2026-03-18 14:55:00+00:00,25164.5,25517.5
-1,2026-03-19 13:54:00+00:00,24829.25,25518.0,2026-03-19 15:37:00+00:00,target,111.75,0.16225045372050817,2026-03-19 13:30:00+00:00,24829.0,25517.5
1,2026-03-20 13:30:00+00:00,24741.25,24634.5,2026-03-20 13:57:00+00:00,stop,-107.5,-1.0070257611241218,2026-03-20 13:30:00+00:00,24741.5,24635.0
1,2026-03-20 14:52:00+00:00,24580.75,24556.25,2026-03-20 14:54:00+00:00,stop,-25.25,-1.030612244897959,2026-03-20 14:45:00+00:00,24581.0,24556.75
-1,2026-03-20 15:00:00+00:00,24622.25,25041.75,2026-03-20 16:00:00+00:00,time,-7.5,-0.017878426698450536,2026-03-20 15:00:00+00:00,24622.0,25041.25
1,2026-03-23 13:30:00+00:00,24768.5,24088.25,2026-03-23 13:50:00+00:00,target,134.75,0.19808893789048143,2026-03-23 13:30:00+00:00,24768.75,24088.75
-1,2026-03-23 14:02:00+00:00,24924.5,25080.0,2026-03-23 15:52:00+00:00,target,175.5,1.1286173633440515,2026-03-23 14:00:00+00:00,24924.25,25079.5
-1,2026-03-24 13:30:00+00:00,24587.25,25080.0,2026-03-24 13:39:00+00:00,target,65.75,0.13343480466768137,2026-03-24 13:30:00+00:00,24587.0,25079.5
1,2026-03-24 13:40:00+00:00,24509.25,24088.25,2026-03-24 14:07:00+00:00,target,77.25,0.1834916864608076,2026-03-24 13:30:00+00:00,24509.5,24088.75
-1,2026-03-24 14:46:00+00:00,24570.25,25080.0,2026-03-24 16:00:00+00:00,time,-42.5,-0.08337420304070622,2026-03-24 14:35:00+00:00,24570.0,25079.5
-1,2026-03-25 13:36:00+00:00,24802.0,24864.25,2026-03-25 13:49:00+00:00,target,65.25,1.0481927710843373,2026-03-25 13:30:00+00:00,24801.75,24863.75
1,2026-03-25 13:50:00+00:00,24726.0,24450.25,2026-03-25 14:21:00+00:00,target,75.25,0.2728921124206709,2026-03-25 13:30:00+00:00,24726.25,24450.75
-1,2026-03-25 14:35:00+00:00,24823.5,24864.25,2026-03-25 15:16:00+00:00,target,178.5,4.380368098159509,2026-03-25 14:35:00+00:00,24823.25,24863.75
1,2026-03-26 13:30:00+00:00,24426.75,24388.5,2026-03-26 13:39:00+00:00,stop,-39.0,-1.0196078431372548,2026-03-26 13:30:00+00:00,24427.0,24389.0
-1,2026-03-26 13:45:00+00:00,24505.5,24856.5,2026-03-26 14:46:00+00:00,target,78.0,0.2222222222222222,2026-03-26 13:30:00+00:00,24505.25,24856.0
1,2026-03-26 15:16:00+00:00,24398.5,24348.25,2026-03-26 16:00:00+00:00,time,9.0,0.1791044776119403,2026-03-26 15:15:00+00:00,24398.75,24348.75
-1,2026-03-27 13:30:00+00:00,23973.75,24737.75,2026-03-27 13:34:00+00:00,target,82.0,0.10732984293193717,2026-03-27 13:30:00+00:00,23973.5,24737.25
-1,2026-03-27 15:04:00+00:00,23854.0,24737.75,2026-03-27 16:00:00+00:00,time,-13.0,-0.01471004243281471,2026-03-27 15:00:00+00:00,23853.75,24737.25
1,2026-03-30 13:30:00+00:00,23797.25,23443.75,2026-03-30 13:31:00+00:00,target,41.5,0.1173974540311174,2026-03-30 13:30:00+00:00,23797.5,23444.25
1,2026-03-30 13:36:00+00:00,23751.25,23443.75,2026-03-30 16:00:00+00:00,time,-61.25,-0.1991869918699187,2026-03-30 13:30:00+00:00,23751.5,23444.25
-1,2026-03-31 13:30:00+00:00,23743.5,23896.5,2026-03-31 14:00:00+00:00,stop,-153.75,-1.0049019607843137,2026-03-31 13:30:00+00:00,23743.25,23896.0
-1,2026-03-31 14:28:00+00:00,23889.0,23897.5,2026-03-31 14:33:00+00:00,stop,-9.25,-1.088235294117647,2026-03-31 14:25:00+00:00,23888.75,23897.0
1,2026-03-31 14:42:00+00:00,23818.0,23475.5,2026-03-31 16:00:00+00:00,time,-56.5,-0.16496350364963502,2026-03-31 14:30:00+00:00,23818.25,23476.0
-1,2026-04-01 13:30:00+00:00,24408.75,24561.5,2026-04-01 14:52:00+00:00,stop,-153.5,-1.004909983633388,2026-04-01 13:30:00+00:00,24408.5,24561.0
1,2026-04-01 15:28:00+00:00,24572.75,23475.5,2026-04-01 15:37:00+00:00,target,30.75,0.028024606971975393,2026-04-01 15:25:00+00:00,24573.0,23476.0
-1,2026-04-02 13:30:00+00:00,24079.25,24665.5,2026-04-02 13:39:00+00:00,target,54.5,0.0929637526652452,2026-04-02 13:30:00+00:00,24073.75,24665.0
-1,2026-04-02 13:53:00+00:00,24157.0,24665.5,2026-04-02 16:00:00+00:00,time,-295.25,-0.5806293018682399,2026-04-02 13:30:00+00:00,24156.75,24665.0
-1,2026-04-06 13:30:00+00:00,24631.5,24714.75,2026-04-06 13:36:00+00:00,target,51.0,0.6126126126126126,2026-04-06 13:30:00+00:00,24631.25,24714.25
-1,2026-04-06 13:46:00+00:00,24690.0,24714.75,2026-04-06 13:51:00+00:00,stop,-25.5,-1.0303030303030303,2026-04-06 13:45:00+00:00,24689.75,24714.25
1,2026-04-06 14:36:00+00:00,24663.0,24355.5,2026-04-06 16:00:00+00:00,time,-23.75,-0.07723577235772358,2026-04-06 14:35:00+00:00,24663.25,24356.0
-1,2026-04-07 13:30:00+00:00,24596.75,24737.5,2026-04-07 13:41:00+00:00,target,85.25,0.605683836589698,2026-04-07 13:30:00+00:00,24596.5,24737.0
1,2026-04-07 13:45:00+00:00,24493.25,24355.5,2026-04-07 14:06:00+00:00,stop,-138.5,-1.0054446460980035,2026-04-07 13:30:00+00:00,24493.5,24356.0
-1,2026-04-07 14:33:00+00:00,24448.5,24737.5,2026-04-07 15:00:00+00:00,target,138.0,0.47750865051903113,2026-04-07 14:30:00+00:00,24448.25,24737.0
-1,2026-04-08 13:30:00+00:00,25561.25,25573.75,2026-04-08 13:31:00+00:00,target,68.5,5.48,2026-04-08 13:30:00+00:00,25561.0,25573.25
1,2026-04-08 13:33:00+00:00,25450.0,24257.0,2026-04-08 16:00:00+00:00,time,-56.25,-0.04715004191114837,2026-04-08 13:30:00+00:00,25450.25,24257.5
-1,2026-04-09 13:30:00+00:00,25411.5,25573.75,2026-04-09 13:34:00+00:00,target,64.75,0.39907550077041604,2026-04-09 13:30:00+00:00,25411.25,25573.25
-1,2026-04-09 13:43:00+00:00,25423.25,25573.75,2026-04-09 13:53:00+00:00,target,87.75,0.5830564784053156,2026-04-09 13:40:00+00:00,25423.0,25573.25
1,2026-04-09 13:55:00+00:00,25330.0,24675.5,2026-04-09 14:05:00+00:00,target,35.25,0.05385790679908327,2026-04-09 13:30:00+00:00,25330.25,24676.0
1,2026-04-09 14:10:00+00:00,25321.25,24675.5,2026-04-09 15:32:00+00:00,target,107.0,0.1656987998451413,2026-04-09 14:05:00+00:00,25321.5,24676.0
-1,2026-04-10 13:30:00+00:00,25642.5,25683.25,2026-04-10 13:33:00+00:00,stop,-41.5,-1.01840490797546,2026-04-10 13:30:00+00:00,25642.25,25682.75
1,2026-04-10 13:39:00+00:00,25618.25,25268.5,2026-04-10 13:41:00+00:00,target,19.25,0.055039313795568263,2026-04-10 13:30:00+00:00,25618.5,25269.0
1,2026-04-10 14:00:00+00:00,25616.0,25268.5,2026-04-10 14:30:00+00:00,target,54.75,0.15755395683453238,2026-04-10 14:00:00+00:00,25616.25,25269.0
-1,2026-04-10 15:09:00+00:00,25674.5,25693.5,2026-04-10 15:15:00+00:00,stop,-19.75,-1.0394736842105263,2026-04-10 15:05:00+00:00,25674.25,25693.0
1,2026-04-13 13:45:00+00:00,25490.25,25230.0,2026-04-13 13:49:00+00:00,target,64.5,0.2478386167146974,2026-04-13 13:45:00+00:00,25490.5,25230.5
-1,2026-04-13 14:31:00+00:00,25616.25,25710.0,2026-04-13 16:00:00+00:00,time,-10.0,-0.10666666666666667,2026-04-13 14:30:00+00:00,25616.0,25709.5
-1,2026-04-14 13:30:00+00:00,26006.25,26032.75,2026-04-14 13:32:00+00:00,stop,-27.25,-1.028301886792453,2026-04-14 13:30:00+00:00,26006.0,26032.25
1,2026-04-14 15:05:00+00:00,26095.75,25230.0,2026-04-14 15:20:00+00:00,target,36.75,0.042448743863701996,2026-04-14 14:50:00+00:00,26096.0,25230.5
-1,2026-04-15 13:30:00+00:00,26339.0,26374.75,2026-04-15 13:40:00+00:00,stop,-36.5,-1.020979020979021,2026-04-15 13:30:00+00:00,26324.75,26374.25
-1,2026-04-16 13:30:00+00:00,26763.25,26803.75,2026-04-16 13:31:00+00:00,target,54.75,1.3518518518518519,2026-04-16 13:30:00+00:00,26763.0,26803.25
1,2026-04-16 13:36:00+00:00,26680.0,26295.25,2026-04-16 15:02:00+00:00,target,63.5,0.1650422352176738,2026-04-16 13:30:00+00:00,26680.25,26295.75
-1,2026-04-16 15:08:00+00:00,26769.75,26803.75,2026-04-16 15:15:00+00:00,stop,-34.75,-1.0220588235294117,2026-04-16 13:40:00+00:00,26769.5,26803.25
1,2026-04-17 13:30:00+00:00,27008.75,26591.25,2026-04-17 14:40:00+00:00,target,119.25,0.28562874251497006,2026-04-17 13:30:00+00:00,27014.75,26591.75
-1,2026-04-20 13:30:00+00:00,27119.25,27199.5,2026-04-20 13:39:00+00:00,target,63.75,0.794392523364486,2026-04-20 13:30:00+00:00,27119.0,27199.0
1,2026-04-20 14:16:00+00:00,27050.0,26758.75,2026-04-20 16:00:00+00:00,time,-76.25,-0.26180257510729615,2026-04-20 14:15:00+00:00,27050.25,26759.25
1,2026-04-21 13:30:00+00:00,27100.0,26850.25,2026-04-21 13:56:00+00:00,target,35.0,0.14014014014014015,2026-04-21 13:30:00+00:00,27100.25,26850.75
1,2026-04-21 14:40:00+00:00,27136.5,26850.25,2026-04-21 14:41:00+00:00,target,33.75,0.11790393013100436,2026-04-21 14:40:00+00:00,27136.75,26850.75
1,2026-04-21 14:45:00+00:00,27130.75,26850.25,2026-04-21 16:00:00+00:00,time,-83.0,-0.29590017825311943,2026-04-21 14:30:00+00:00,27131.0,26850.75
1,2026-04-22 13:33:00+00:00,27131.5,26867.25,2026-04-22 14:01:00+00:00,target,83.0,0.3140964995269631,2026-04-22 13:30:00+00:00,27131.75,26867.75
1,2026-04-22 15:01:00+00:00,27260.25,26867.25,2026-04-22 15:24:00+00:00,target,62.0,0.15776081424936386,2026-04-22 14:50:00+00:00,27260.5,26867.75
1,2026-04-23 13:30:00+00:00,27290.0,27049.75,2026-04-23 13:36:00+00:00,target,54.25,0.22580645161290322,2026-04-23 13:30:00+00:00,27290.25,27050.25
-1,2026-04-23 13:39:00+00:00,27365.75,27454.5,2026-04-23 14:02:00+00:00,target,75.0,0.8450704225352113,2026-04-23 13:30:00+00:00,27365.5,27454.0
-1,2026-04-23 14:48:00+00:00,27375.25,27454.5,2026-04-23 15:19:00+00:00,stop,-80.0,-1.0094637223974763,2026-04-23 14:45:00+00:00,27375.0,27454.0
1,2026-04-24 13:30:00+00:00,27518.5,26995.5,2026-04-24 14:46:00+00:00,target,65.0,0.124282982791587,2026-04-24 13:30:00+00:00,27518.75,26996.0
-1,2026-04-27 13:30:00+00:00,27742.5,27858.5,2026-04-27 13:31:00+00:00,target,46.5,0.40086206896551724,2026-04-27 13:30:00+00:00,27742.25,27858.0
1,2026-04-27 13:46:00+00:00,27670.0,27330.75,2026-04-27 16:00:00+00:00,time,12.0,0.03537214443625645,2026-04-27 13:45:00+00:00,27670.25,27331.25
-1,2026-04-28 13:35:00+00:00,27482.25,27858.5,2026-04-28 14:35:00+00:00,target,53.5,0.14219269102990034,2026-04-28 13:30:00+00:00,27482.0,27858.0
1,2026-04-29 13:30:00+00:00,27499.25,27321.75,2026-04-29 14:25:00+00:00,target,66.25,0.3732394366197183,2026-04-29 13:30:00+00:00,27499.5,27322.25
-1,2026-04-29 14:28:00+00:00,27578.25,27829.0,2026-04-29 16:00:00+00:00,time,21.5,0.08574277168494517,2026-04-29 13:30:00+00:00,27578.0,27828.5
1,2026-04-30 13:30:00+00:00,27749.75,27404.5,2026-04-30 16:00:00+00:00,time,-46.25,-0.1339608979000724,2026-04-30 13:30:00+00:00,27750.0,27405.0
-1,2026-05-01 13:30:00+00:00,27962.0,27990.25,2026-05-01 13:31:00+00:00,stop,-29.0,-1.0265486725663717,2026-05-01 13:30:00+00:00,27961.75,27989.75
1,2026-05-01 14:30:00+00:00,28174.5,27478.5,2026-05-01 15:47:00+00:00,target,49.25,0.07076149425287356,2026-05-01 14:25:00+00:00,28174.75,27479.0
1,2026-05-04 13:30:00+00:00,28159.0,27850.5,2026-05-04 13:42:00+00:00,target,40.25,0.13047001620745544,2026-05-04 13:30:00+00:00,28159.25,27851.0
-1,2026-05-04 13:59:00+00:00,28211.75,28283.0,2026-05-04 15:19:00+00:00,target,87.0,1.2210526315789474,2026-05-04 13:55:00+00:00,28211.5,28282.5
1,2026-05-05 13:31:00+00:00,28289.25,27929.75,2026-05-05 13:32:00+00:00,target,32.0,0.0890125173852573,2026-05-05 13:30:00+00:00,28289.5,27930.25
1,2026-05-05 14:13:00+00:00,28374.0,27929.75,2026-05-05 14:24:00+00:00,target,45.5,0.10241980866629151,2026-05-05 14:10:00+00:00,28374.25,27930.25
1,2026-05-06 14:06:00+00:00,28721.75,28043.0,2026-05-06 14:40:00+00:00,target,106.5,0.1569060773480663,2026-05-06 14:00:00+00:00,28722.0,28043.5
1,2026-05-06 15:13:00+00:00,28837.75,28043.0,2026-05-06 15:17:00+00:00,target,36.0,0.04529726329034287,2026-05-06 15:05:00+00:00,28838.0,28043.5
