side,t_entry,entry,stop0,t_exit,reason,net_px,R,t_signal,internal,anchor
-1,2026-04-16 13:30:00+00:00,26763.0,26803.75,2026-04-16 13:31:00+00:00,target,54.5,1.3374233128834356,2026-04-16 13:30:00+00:00,26763.0,26803.25
1,2026-04-16 13:36:00+00:00,26680.25,26295.25,2026-04-16 15:02:00+00:00,target,63.25,0.16428571428571428,2026-04-16 13:30:00+00:00,26680.25,26295.75
-1,2026-04-16 15:08:00+00:00,26769.5,26803.75,2026-04-16 15:15:00+00:00,stop,-35.0,-1.0218978102189782,2026-04-16 13:40:00+00:00,26769.5,26803.25
1,2026-04-17 13:30:00+00:00,27009.0,26591.25,2026-04-17 14:40:00+00:00,target,119.0,0.2848593656493118,2026-04-17 13:30:00+00:00,27014.75,26591.75
-1,2026-04-20 13:30:00+00:00,27119.0,27199.5,2026-04-20 13:39:00+00:00,target,63.5,0.7888198757763976,2026-04-20 13:30:00+00:00,27119.0,27199.0
1,2026-04-20 14:16:00+00:00,27050.25,26758.75,2026-04-20 16:00:00+00:00,time,-76.5,-0.2624356775300172,2026-04-20 14:15:00+00:00,27050.25,26759.25
1,2026-04-21 13:30:00+00:00,27100.25,26850.25,2026-04-21 13:56:00+00:00,target,34.75,0.139,2026-04-21 13:30:00+00:00,27100.25,26850.75
1,2026-04-21 14:40:00+00:00,27136.75,26850.25,2026-04-21 14:41:00+00:00,target,33.5,0.1169284467713787,2026-04-21 14:40:00+00:00,27136.75,26850.75
1,2026-04-21 14:45:00+00:00,27131.0,26850.25,2026-04-21 16:00:00+00:00,time,-83.25,-0.2965271593944791,2026-04-21 14:30:00+00:00,27131.0,26850.75
1,2026-04-22 13:33:00+00:00,27131.75,26867.25,2026-04-22 14:01:00+00:00,target,82.75,0.31285444234404536,2026-04-22 13:30:00+00:00,27131.75,26867.75
1,2026-04-22 15:01:00+00:00,27260.5,26867.25,2026-04-22 15:24:00+00:00,target,61.75,0.15702479338842976,2026-04-22 14:50:00+00:00,27260.5,26867.75
1,2026-04-23 13:30:00+00:00,27290.25,27049.75,2026-04-23 13:36:00+00:00,target,54.0,0.22453222453222454,2026-04-23 13:30:00+00:00,27290.25,27050.25
-1,2026-04-23 13:39:00+00:00,27365.5,27454.5,2026-04-23 14:02:00+00:00,target,74.75,0.8398876404494382,2026-04-23 13:30:00+00:00,27365.5,27454.0
-1,2026-04-23 14:48:00+00:00,27375.0,27454.5,2026-04-23 15:19:00+00:00,stop,-80.25,-1.009433962264151,2026-04-23 14:45:00+00:00,27375.0,27454.0
1,2026-04-24 13:30:00+00:00,27518.75,26995.5,2026-04-24 14:46:00+00:00,target,64.75,0.12374581939799331,2026-04-24 13:30:00+00:00,27518.75,26996.0
-1,2026-04-27 13:30:00+00:00,27742.25,27858.5,2026-04-27 13:31:00+00:00,target,46.25,0.3978494623655914,2026-04-27 13:30:00+00:00,27742.25,27858.0
1,2026-04-27 13:46:00+00:00,27670.25,27330.75,2026-04-27 16:00:00+00:00,time,11.75,0.03460972017673049,2026-04-27 13:45:00+00:00,27670.25,27331.25
-1,2026-04-28 13:35:00+00:00,27482.0,27858.5,2026-04-28 14:35:00+00:00,target,53.25,0.14143426294820718,2026-04-28 13:30:00+00:00,27482.0,27858.0
1,2026-04-29 13:30:00+00:00,27499.5,27321.75,2026-04-29 14:25:00+00:00,target,66.0,0.37130801687763715,2026-04-29 13:30:00+00:00,27499.5,27322.25
-1,2026-04-29 14:28:00+00:00,27578.0,27829.0,2026-04-29 16:00:00+00:00,time,21.25,0.0846613545816733,2026-04-29 13:30:00+00:00,27578.0,27828.5
1,2026-04-30 13:30:00+00:00,27750.0,27404.5,2026-04-30 16:00:00+00:00,time,-46.5,-0.1345875542691751,2026-04-30 13:30:00+00:00,27750.0,27405.0
-1,2026-05-01 13:30:00+00:00,27961.75,27990.25,2026-05-01 13:31:00+00:00,stop,-29.25,-1.0263157894736843,2026-05-01 13:30:00+00:00,27961.75,27989.75
1,2026-05-01 14:30:00+00:00,28174.75,27478.5,2026-05-01 15:47:00+00:00,target,49.0,0.0703770197486535,2026-05-01 14:25:00+00:00,28174.75,27479.0
1,2026-05-04 13:30:00+00:00,28159.25,27850.5,2026-05-04 13:42:00+00:00,target,40.0,0.12955465587044535,2026-05-04 13:30:00+00:00,28159.25,27851.0
-1,2026-05-04 13:59:00+00:00,28211.5,28283.0,2026-05-04 15:19:00+00:00,target,86.75,1.2132867132867133,2026-05-04 13:55:00+00:00,28211.5,28282.5
1,2026-05-05 13:31:00+00:00,28289.5,27929.75,2026-05-05 13:32:00+00:00,target,31.75,0.08825573314801946,2026-05-05 13:30:00+00:00,28289.5,27930.25
1,2026-05-05 14:13:00+00:00,28374.25,27929.75,2026-05-05 14:24:00+00:00,target,45.25,0.10179977502812149,2026-05-05 14:10:00+00:00,28374.25,27930.25
1,2026-05-06 14:06:00+00:00,28722.0,28043.0,2026-05-06 14:40:00+00:00,target,106.25,0.156480117820324,2026-05-06 14:00:00+00:00,28722.0,28043.5
1,2026-05-06 15:13:00+00:00,28838.0,28043.0,2026-05-06 15:17:00+00:00,target,35.75,0.044968553459119494,2026-05-06 15:05:00+00:00,28838.0,28043.5
-1,2026-05-07 13:30:00+00:00,29080.5,29131.25,2026-05-07 13:31:00+00:00,target,37.25,0.7339901477832512,2026-05-07 13:30:00+00:00,29080.5,29130.75
1,2026-05-07 13:45:00+00:00,29028.0,28563.75,2026-05-07 13:53:00+00:00,target,47.5,0.10231556273559504,2026-05-07 13:30:00+00:00,29028.0,28564.25
-1,2026-05-07 13:54:00+00:00,29098.5,29131.25,2026-05-07 14:05:00+00:00,stop,-33.5,-1.0229007633587786,2026-05-07 13:50:00+00:00,29098.5,29130.75
1,2026-05-07 15:05:00+00:00,29186.0,28563.75,2026-05-07 16:00:00+00:00,time,-86.0,-0.13820811570912012,2026-05-07 15:05:00+00:00,29186.0,28564.25
-1,2026-05-08 13:32:00+00:00,29254.5,29293.25,2026-05-08 13:36:00+00:00,stop,-39.5,-1.0193548387096774,2026-05-08 13:30:00+00:00,29254.5,29292.75
1,2026-05-08 14:36:00+00:00,29392.0,28857.5,2026-05-08 14:44:00+00:00,target,56.5,0.10570626753975679,2026-05-08 14:20:00+00:00,29392.0,28858.0
1,2026-05-11 13:30:00+00:00,29606.5,28857.5,2026-05-11 13:31:00+00:00,target,52.0,0.06942590120160214,2026-05-11 13:30:00+00:00,29606.5,28858.0
-1,2026-05-11 14:17:00+00:00,29730.5,29753.75,2026-05-11 14:29:00+00:00,target,133.75,5.752688172043011,2026-05-11 13:55:00+00:00,29730.5,29753.25
1,2026-05-11 14:31:00+00:00,29566.5,28857.5,2026-05-11 14:34:00+00:00,target,62.0,0.08744710860366714,2026-05-11 13:30:00+00:00,29566.5,28858.0
1,2026-05-11 15:14:00+00:00,29690.75,28857.5,2026-05-11 15:25:00+00:00,target,36.75,0.04410441044104411,2026-05-11 15:10:00+00:00,29690.75,28858.0
-1,2026-05-11 15:27:00+00:00,29734.5,29753.75,2026-05-11 15:30:00+00:00,stop,-20.0,-1.0389610389610389,2026-05-11 14:25:00+00:00,29734.5,29753.25
-1,2026-05-12 13:30:00+00:00,29542.5,29793.5,2026-05-12 13:31:00+00:00,target,60.0,0.23904382470119523,2026-05-12 13:30:00+00:00,29542.5,29793.0
-1,2026-05-12 13:40:00+00:00,29553.25,29793.5,2026-05-12 13:51:00+00:00,target,47.25,0.19667013527575442,2026-05-12 13:30:00+00:00,29553.25,29793.0
1,2026-05-12 13:57:00+00:00,29459.75,29428.75,2026-05-12 14:00:00+00:00,stop,-31.75,-1.0241935483870968,2026-05-12 13:45:00+00:00,29459.75,29429.25
1,2026-05-13 13:31:00+00:00,29539.5,29263.5,2026-05-13 15:42:00+00:00,target,137.25,0.49728260869565216,2026-05-13 13:30:00+00:00,29539.5,29264.0
-1,2026-05-14 13:31:00+00:00,29812.5,30010.0,2026-05-14 14:45:00+00:00,stop,-198.25,-1.0037974683544304,2026-05-14 13:30:00+00:00,29812.5,30009.5
-1,2026-05-15 13:30:00+00:00,29593.75,30100.25,2026-05-15 13:38:00+00:00,target,123.75,0.2443237907206318,2026-05-15 13:30:00+00:00,29559.0,30099.75
1,2026-05-15 13:45:00+00:00,29466.25,29456.25,2026-05-15 13:45:00+00:00,stop,-10.75,-1.075,2026-05-15 13:45:00+00:00,29466.25,29456.75
-1,2026-05-15 14:13:00+00:00,29607.75,30100.25,2026-05-15 16:00:00+00:00,time,9.0,0.018274111675126905,2026-05-15 13:40:00+00:00,29607.75,30099.75
1,2026-05-18 13:30:00+00:00,29654.75,29239.5,2026-05-18 16:00:00+00:00,time,-343.75,-0.8278145695364238,2026-05-18 13:30:00+00:00,29668.5,29240.0
-1,2026-05-19 13:36:00+00:00,29350.0,29736.25,2026-05-19 14:07:00+00:00,target,231.25,0.598705501618123,2026-05-19 13:35:00+00:00,29350.0,29735.75
-1,2026-05-19 14:57:00+00:00,29117.25,29736.25,2026-05-19 16:00:00+00:00,time,-16.75,-0.02705977382875606,2026-05-19 14:50:00+00:00,29117.25,29735.75
-1,2026-05-20 13:30:00+00:00,29434.25,29506.5,2026-05-20 13:35:00+00:00,target,30.75,0.42560553633217996,2026-05-20 13:30:00+00:00,29434.25,29506.0
1,2026-05-20 13:36:00+00:00,29364.75,28990.5,2026-05-20 13:40:00+00:00,target,69.0,0.1843687374749499,2026-05-20 13:30:00+00:00,29364.75,28991.0
-1,2026-05-20 13:45:00+00:00,29470.75,29506.5,2026-05-20 13:46:00+00:00,stop,-36.5,-1.020979020979021,2026-05-20 13:40:00+00:00,29470.75,29506.0
1,2026-05-20 14:11:00+00:00,29362.75,28990.5,2026-05-20 14:16:00+00:00,target,148.0,0.39758226997985224,2026-05-20 14:05:00+00:00,29362.75,28991.0
-1,2026-05-21 13:30:00+00:00,29555.75,29779.75,2026-05-21 14:20:00+00:00,target,67.25,0.3002232142857143,2026-05-21 13:30:00+00:00,29555.75,29779.25
1,2026-05-21 15:06:00+00:00,29481.75,29154.25,2026-05-21 15:23:00+00:00,target,88.5,0.27022900763358776,2026-05-21 15:00:00+00:00,29481.75,29154.75
-1,2026-05-22 13:30:00+00:00,29933.75,29982.0,2026-05-22 13:37:00+00:00,stop,-49.0,-1.0155440414507773,2026-05-22 13:30:00+00:00,29933.75,29981.5
1,2026-05-22 14:00:00+00:00,29901.75,29428.5,2026-05-22 16:00:00+00:00,time,101.25,0.21394611727416799,2026-05-22 14:00:00+00:00,29901.75,29429.0
-1,2026-05-25 13:34:00+00:00,30273.75,30311.5,2026-05-25 14:30:00+00:00,target,19.25,0.5099337748344371,2026-05-25 13:30:00+00:00,30273.75,30311.0
1,2026-05-25 14:32:00+00:00,30252.0,29753.0,2026-05-25 15:11:00+00:00,target,53.5,0.10721442885771543,2026-05-25 13:35:00+00:00,30252.0,29753.5
-1,2026-05-26 13:30:00+00:00,30246.5,30311.5,2026-05-26 13:31:00+00:00,target,45.75,0.7038461538461539,2026-05-26 13:30:00+00:00,30246.5,30311.0
1,2026-05-26 13:34:00+00:00,30166.0,30058.5,2026-05-26 13:43:00+00:00,target,80.0,0.7441860465116279,2026-05-26 13:30:00+00:00,30166.0,30059.0
-1,2026-05-26 13:45:00+00:00,30267.0,30311.5,2026-05-26 13:58:00+00:00,stop,-45.25,-1.0168539325842696,2026-05-26 13:30:00+00:00,30267.0,30311.0
1,2026-05-26 15:17:00+00:00,30319.75,30058.5,2026-05-26 16:00:00+00:00,time,-77.75,-0.2976076555023923,2026-05-26 15:15:00+00:00,30319.75,30059.0
1,2026-05-27 13:30:00+00:00,30489.0,30058.5,2026-05-27 16:00:00+00:00,time,-239.0,-0.5551684088269454,2026-05-27 13:30:00+00:00,30489.0,30059.0
-1,2026-05-28 13:30:00+00:00,30412.0,30696.5,2026-05-28 13:33:00+00:00,target,66.75,0.23462214411247803,2026-05-28 13:30:00+00:00,30412.0,30696.0
1,2026-05-28 13:50:00+00:00,30243.0,30078.75,2026-05-28 14:12:00+00:00,target,164.75,1.0030441400304415,2026-05-28 13:30:00+00:00,30243.0,30079.25
-1,2026-05-28 14:44:00+00:00,30482.5,30696.5,2026-05-28 16:00:00+00:00,time,-98.5,-0.4602803738317757,2026-05-28 14:40:00+00:00,30482.5,30696.0
1,2026-05-29 14:40:00+00:00,30651.5,30078.75,2026-05-29 14:51:00+00:00,target,27.5,0.04801396769969446,2026-05-29 13:30:00+00:00,30651.5,30079.25
-1,2026-06-01 13:47:00+00:00,30778.0,30908.5,2026-06-01 16:00:00+00:00,time,-40.25,-0.30842911877394635,2026-06-01 13:45:00+00:00,30778.0,30908.0
-1,2026-06-02 13:30:00+00:00,30876.5,30964.25,2026-06-02 13:33:00+00:00,target,79.0,0.9002849002849003,2026-06-02 13:30:00+00:00,30876.5,30963.75
1,2026-06-02 13:35:00+00:00,30774.5,30606.5,2026-06-02 13:50:00+00:00,target,101.5,0.6041666666666666,2026-06-02 13:30:00+00:00,30774.5,30607.0
-1,2026-06-02 13:53:00+00:00,30890.25,30964.25,2026-06-02 15:01:00+00:00,stop,-74.75,-1.010135135135135,2026-06-02 13:30:00+00:00,30890.25,30963.75
1,2026-06-03 13:35:00+00:00,30995.5,30633.25,2026-06-03 16:00:00+00:00,time,-75.75,-0.20910973084886128,2026-06-03 13:30:00+00:00,30995.5,30633.75
1,2026-06-04 13:30:00+00:00,30539.25,30478.5,2026-06-04 13:34:00+00:00,target,125.25,2.0617283950617282,2026-06-04 13:30:00+00:00,30539.25,30479.0
-1,2026-06-04 13:37:00+00:00,30675.0,31124.25,2026-06-04 13:41:00+00:00,target,70.5,0.15692821368948248,2026-06-04 13:30:00+00:00,30675.0,31123.75
1,2026-06-04 13:45:00+00:00,30526.0,30478.5,2026-06-04 14:06:00+00:00,stop,-48.25,-1.0157894736842106,2026-06-04 13:40:00+00:00,30526.0,30479.0
-1,2026-06-04 14:24:00+00:00,30632.5,31124.25,2026-06-04 16:00:00+00:00,time,-97.5,-0.19827147941026946,2026-06-04 14:00:00+00:00,30632.5,31123.75
1,2026-06-08 13:30:00+00:00,29842.5,29094.0,2026-06-08 14:46:00+00:00,target,93.0,0.12424849699398798,2026-06-08 13:30:00+00:00,29867.0,29094.5
-1,2026-06-08 15:01:00+00:00,29998.25,30576.5,2026-06-08 16:00:00+00:00,time,71.5,0.12364894076956334,2026-06-08 13:30:00+00:00,29998.25,30576.0
1,2026-06-09 13:31:00+00:00,30008.25,29187.25,2026-06-09 13:43:00+00:00,target,55.25,0.06729598051157125,2026-06-09 13:30:00+00:00,30008.25,29187.75
1,2026-06-09 14:00:00+00:00,29949.25,29187.25,2026-06-09 15:29:00+00:00,stop,-762.75,-1.000984251968504,2026-06-09 13:40:00+00:00,29949.25,29187.75
-1,2026-06-10 13:30:00+00:00,29206.0,30163.5,2026-06-10 13:33:00+00:00,target,67.5,0.07049608355091384,2026-06-10 13:30:00+00:00,29206.0,30163.0
-1,2026-06-10 13:37:00+00:00,29273.25,30163.5,2026-06-10 15:08:00+00:00,target,134.75,0.15136197697276046,2026-06-10 13:30:00+00:00,29273.25,30163.0
1,2026-06-10 15:11:00+00:00,29087.75,28542.75,2026-06-10 16:00:00+00:00,time,83.75,0.1536697247706422,2026-06-10 13:45:00+00:00,29087.75,28543.25
1,2026-06-11 13:30:00+00:00,29069.5,28579.75,2026-06-11 13:46:00+00:00,target,72.75,0.14854517611026033,2026-06-11 13:30:00+00:00,29072.0,28580.25
-1,2026-06-11 13:50:00+00:00,29238.25,29251.5,2026-06-11 13:51:00+00:00,stop,-14.0,-1.0566037735849056,2026-06-11 13:30:00+00:00,29238.25,29251.0
-1,2026-06-11 14:36:00+00:00,29247.5,29365.25,2026-06-11 14:53:00+00:00,target,179.5,1.5244161358811041,2026-06-11 14:35:00+00:00,29247.5,29364.75
1,2026-06-11 14:58:00+00:00,28954.25,28579.75,2026-06-11 15:15:00+00:00,target,188.0,0.5020026702269693,2026-06-11 13:30:00+00:00,28954.25,28580.25
1,2026-06-12 13:30:00+00:00,29747.0,28579.75,2026-06-12 14:17:00+00:00,target,183.0,0.15677875348040266,2026-06-12 13:30:00+00:00,29747.0,28580.25
1,2026-06-12 14:41:00+00:00,29802.25,28579.75,2026-06-12 14:55:00+00:00,target,140.75,0.11513292433537832,2026-06-12 14:30:00+00:00,29802.25,28580.25
-1,2026-06-12 15:00:00+00:00,29977.0,29984.5,2026-06-12 15:01:00+00:00,stop,-8.25,-1.1,2026-06-12 13:30:00+00:00,29977.0,29984.0
1,2026-06-15 14:14:00+00:00,30703.0,29546.75,2026-06-15 15:03:00+00:00,target,109.0,0.09427027027027027,2026-06-15 14:10:00+00:00,30703.0,29547.25
1,2026-06-16 13:30:00+00:00,30781.25,30305.5,2026-06-16 13:42:00+00:00,target,75.75,0.15922228060956384,2026-06-16 13:30:00+00:00,30781.25,30306.0
1,2026-06-16 14:16:00+00:00,30802.5,30305.5,2026-06-16 16:00:00+00:00,time,-327.25,-0.6584507042253521,2026-06-16 14:10:00+00:00,30802.5,30306.0
-1,2026-06-17 13:30:00+00:00,30527.25,30584.75,2026-06-17 13:31:00+00:00,target,61.75,1.0739130434782609,2026-06-17 13:30:00+00:00,30527.0,30584.25
1,2026-06-17 13:33:00+00:00,30440.5,30272.75,2026-06-17 13:43:00+00:00,target,69.0,0.4113263785394933,2026-06-17 13:30:00+00:00,30440.5,30273.25
-1,2026-06-17 13:45:00+00:00,30532.25,30584.75,2026-06-17 13:57:00+00:00,target,144.5,2.7523809523809524,2026-06-17 13:35:00+00:00,30532.25,30584.25
-1,2026-06-17 14:24:00+00:00,30540.75,30584.75,2026-06-17 14:40:00+00:00,target,142.25,3.2329545454545454,2026-06-17 13:55:00+00:00,30540.75,30584.25
1,2026-06-17 14:47:00+00:00,30290.75,30272.75,2026-06-17 16:00:00+00:00,time,158.5,8.805555555555555,2026-06-17 13:30:00+00:00,30290.75,30273.25
1,2026-06-18 13:35:00+00:00,30468.25,29921.5,2026-06-18 14:09:00+00:00,target,115.5,0.2112482853223594,2026-06-18 13:30:00+00:00,30468.25,29922.0
-1,2026-06-18 14:17:00+00:00,30592.0,30615.5,2026-06-18 14:23:00+00:00,stop,-24.25,-1.0319148936170213,2026-06-18 14:15:00+00:00,30592.0,30615.0
1,2026-06-18 14:30:00+00:00,30500.0,29921.5,2026-06-18 14:48:00+00:00,target,142.5,0.24632670700086431,2026-06-18 14:30:00+00:00,30500.0,29922.0
-1,2026-06-18 15:08:00+00:00,30651.5,30661.5,2026-06-18 15:11:00+00:00,stop,-10.75,-1.075,2026-06-18 15:05:00+00:00,30651.5,30661.0
1,2026-06-18 15:23:00+00:00,30582.5,29921.5,2026-06-18 16:00:00+00:00,time,57.25,0.08661119515885023,2026-06-18 15:10:00+00:00,30582.5,29922.0
-1,2026-06-19 13:30:00+00:00,30669.75,30783.75,2026-06-19 16:00:00+00:00,time,-15.25,-0.1337719298245614,2026-06-19 13:30:00+00:00,30669.75,30783.25
1,2026-06-22 14:20:00+00:00,30842.75,30336.25,2026-06-22 16:00:00+00:00,time,-287.0,-0.5666337611056268,2026-06-22 14:20:00+00:00,30842.75,30336.75
-1,2026-06-23 13:32:00+00:00,29771.75,30700.25,2026-06-23 13:36:00+00:00,target,80.0,0.08616047388260635,2026-06-23 13:30:00+00:00,29771.75,30699.75
-1,2026-06-23 13:39:00+00:00,29793.25,30700.25,2026-06-23 16:00:00+00:00,time,-5.25,-0.005788313120176406,2026-06-23 13:30:00+00:00,29793.25,30699.75
1,2026-06-24 13:30:00+00:00,29654.25,29576.75,2026-06-24 13:32:00+00:00,target,137.0,1.767741935483871,2026-06-24 13:30:00+00:00,29654.25,29577.25
1,2026-06-24 13:41:00+00:00,29635.75,29576.75,2026-06-24 13:48:00+00:00,stop,-59.75,-1.0127118644067796,2026-06-24 13:40:00+00:00,29635.75,29577.25
1,2026-06-24 14:15:00+00:00,29626.0,29563.5,2026-06-24 14:20:00+00:00,stop,-63.25,-1.012,2026-06-24 14:10:00+00:00,29626.0,29564.0
-1,2026-06-24 14:28:00+00:00,29725.5,30700.25,2026-06-24 16:00:00+00:00,time,-31.5,-0.03231597845601436,2026-06-24 14:15:00+00:00,29725.5,30699.75
1,2026-06-25 13:30:00+00:00,30114.25,29923.5,2026-06-25 13:41:00+00:00,stop,-191.5,-1.0039318479685453,2026-06-25 13:30:00+00:00,30114.25,29924.0
-1,2026-06-25 14:33:00+00:00,29690.0,30264.75,2026-06-25 16:00:00+00:00,time,29.25,0.0508916920400174,2026-06-25 14:20:00+00:00,29690.0,30264.25
-1,2026-06-26 13:30:00+00:00,29361.25,30264.75,2026-06-26 13:33:00+00:00,target,150.0,0.16602102933038185,2026-06-26 13:30:00+00:00,29349.5,30264.25
-1,2026-06-26 13:56:00+00:00,29406.0,30264.75,2026-06-26 16:00:00+00:00,time,-215.5,-0.2509461426491994,2026-06-26 13:30:00+00:00,29406.0,30264.25
1,2026-06-29 13:30:00+00:00,29578.0,29159.5,2026-06-29 13:32:00+00:00,target,155.0,0.37037037037037035,2026-06-29 13:30:00+00:00,29578.0,29160.0
-1,2026-06-29 13:33:00+00:00,29740.0,29894.25,2026-06-29 13:37:00+00:00,target,89.5,0.580226904376013,2026-06-29 13:30:00+00:00,29740.0,29893.75
-1,2026-06-29 13:43:00+00:00,29768.0,29894.25,2026-06-29 14:00:00+00:00,target,210.5,1.6673267326732673,2026-06-29 13:40:00+00:00,29768.0,29893.75
1,2026-06-29 14:07:00+00:00,29481.75,29159.5,2026-06-29 15:00:00+00:00,target,251.25,0.7796741660201707,2026-06-29 13:30:00+00:00,29481.75,29160.0
-1,2026-06-29 15:15:00+00:00,29734.0,29894.25,2026-06-29 16:00:00+00:00,time,-106.25,-0.6630265210608425,2026-06-29 15:10:00+00:00,29734.0,29893.75
-1,2026-06-30 13:30:00+00:00,30058.75,30217.75,2026-06-30 13:35:00+00:00,stop,-159.75,-1.0047169811320755,2026-06-30 13:30:00+00:00,30058.75,30217.25
1,2026-06-30 14:55:00+00:00,30305.75,29273.5,2026-06-30 15:13:00+00:00,target,87.5,0.08476628723661904,2026-06-30 14:20:00+00:00,30305.75,29274.0
